,2011-12-31,2012-12-31,2013-12-31
AccretionExpense,,,37320.000
AssetImpairmentCharges,,,4506764.000
CashAndCashEquivalentsPeriodIncreaseDecrease,100744.000,,
CashPeriodIncreaseDecrease,,,337904.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,857437.000
ComprehensiveIncomeNetOfTax,,,-11254721.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-3305765.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-7948955.000
ConversionGainsAndLossesOnForeignInvestments,,,33124.000
CostOfGoodsAndServicesSold,,,311361.000
CostOfGoodsSold,438156.000,,
DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,,,0.600
Depreciation,,,637510.000
DepreciationAndAmortization,,,637510.000
DepreciationDepletionAndAmortization,16762.000,,
EarningsPerShareBasicAndDiluted,-0.780,,-0.120
EffectOfExchangeRateOnCashAndCashEquivalents,,,431757.000
ExplorationCosts,,,1943.000
ForeignCurrencyTransactionLossBeforeTax,,,387731.000
GainsLossesOnExtinguishmentOfDebt,,,-35984.000
GeneralAndAdministrativeExpense,1377611.000,,2186419.000
GrossProfit,435916.000,,-107122.000
IncomeLossAttributableToParent,,,-7948955.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1489902.000,,-10678734.000
IncomeTaxExpenseBenefit,0.000,,
IncomeTaxesPaid,0.000,,0.000
IncreaseDecreaseInAccountsPayable,-400578.000,,892055.000
IncreaseDecreaseInAccountsReceivable,1135361.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-829.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,0.000
IncreaseDecreaseInAccruedLiabilities,9000.000,,
IncreaseDecreaseInAssetRetirementObligations,,,76863.000
IncreaseDecreaseInDeferredIncomeTaxes,0.000,,
IncreaseDecreaseInDepositOtherAssets,-0.000,,
IncreaseDecreaseInIncomeTaxesReceivable,74036.000,,-554491.000
IncreaseDecreaseInInterestPayableNet,,,422291.000
IncreaseDecreaseInInventories,25501.000,,-137656.000
IncreaseDecreaseInNotesReceivables,,,-5493.000
IncreaseDecreaseInOtherOperatingAssets,6875.000,,
IncreaseDecreaseInPrepaidExpense,63710.000,,-85473.000
InterestExpense,,,599962.000
InterestExpenseOther,,,4818.000
InterestPaid,0.000,,14818.000
LeaseAndRentalExpense,,,465239.000
MarketingAndAdvertisingExpense,220575.000,,
NetCashProvidedByUsedInFinancingActivities,97495.000,,3753214.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,97495.000,,3753214.000
NetCashProvidedByUsedInInvestingActivities,-11476.000,,-393007.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-11476.000,,-393007.000
NetCashProvidedByUsedInOperatingActivities,14725.000,,-3454059.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,14725.000,,-3454059.000
NetIncomeLoss,-1489902.000,,-11287845.000
NetIncomeLossAttributableToNoncontrollingInterest,,,-3338890.000
OperatingExpenses,1925818.000,,10571612.000
PaymentsForProceedsFromInvestments,,,0.000
PaymentsToAcquireBusinessesGross,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,11476.000,,393007.000
ProceedsFromConvertibleDebt,,,69000.000
ProceedsFromIssuanceOfCommonStock,,,1857565.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,1675492.000
ProceedsFromNotesPayable,,,0.000
ProceedsFromRelatedPartyDebt,,,577678.000
ProceedsFromRepaymentsOfLinesOfCredit,-47505.000,,
ProfessionalFees,,,808820.000
ProvisionForDoubtfulAccounts,375449.000,,
RepaymentsOfConvertibleDebt,,,200000.000
RepaymentsOfNotesPayable,,,28021.000
RepaymentsOfRelatedPartyDebt,,,198500.000
ResearchAndDevelopmentExpense,,,15127.000
Revenues,,,204239.000
SalariesWagesAndOfficersCompensation,,,1562059.000
SalesCommissionsAndFees,327632.000,,
SalesRevenueGoodsNet,874072.000,,
SalesRevenueNet,,,204239.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,2930873.000
StockIssuedDuringPeriodValueNewIssues,,,3533058.000
UnrealizedGainLossOnDerivatives,,,-9149.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,90341446.000
