,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AllocatedShareBasedCompensationExpense,,,157000.000,205000.000,,192000.000,344000.000,185000.000,200000.000,168000.000,171000.000,142000.000,115000.000,103000.000,99000.000,96000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,103000.000,136000.000,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,15000.000,,,,30000.000,,,,18000.000,,,,-15000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,4047000.000,4828000.000,,5167000.000,5109000.000,5569000.000,-10270000.000,5536000.000,7546000.000,7718000.000,-20792377.000,7589000.000,7731000.000,7660000.000
AssetImpairmentCharges,,5000.000,,,,,,,,,,,,,,
CapitalLeaseObligationsIncurred,,,,,,103000.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-311000.000,,,,603000.000,,,,2000.000,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,,,,201000.000,,
ComprehensiveIncomeNetOfTax,,-2578000.000,-1687000.000,-1768000.000,-1186000.000,-738000.000,-562000.000,-281000.000,-1255000.000,-743000.000,-747000.000,-61000.000,-445000.000,-456000.000,-510000.000,-784000.000
CostOfGoodsAndServicesSold,5941000.000,4354000.000,4707000.000,5583000.000,4545000.000,4407000.000,4718000.000,5225000.000,4571000.000,4412000.000,3641000.000,5579000.000,5199000.000,,,
CostOfRevenue,,,,,,,,,,,,,,4125000.000,4102000.000,5273000.000
DebtConversionOriginalDebtAmount1,,,,,,2250000.000,,,,,,,,,,
DepreciationAndAmortization,,,,,,,,,,,,,,82000.000,,
DepreciationDepletionAndAmortization,,95000.000,,,,77000.000,,,,68000.000,,,,,,
EarningsPerShareBasic,-0.230,-0.200,-0.130,-0.140,-0.090,-0.050,-0.040,-0.020,-0.110,-0.060,-0.060,-0.000,,-0.030,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,,,-0.040,-0.060
EarningsPerShareDiluted,-0.230,-0.200,-0.130,-0.140,-0.090,-0.050,-0.040,-0.020,-0.110,-0.060,-0.060,-0.000,,-0.030,,
EffectOfExchangeRateOnCashAndCashEquivalents,,-1000.000,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,54000.000,69000.000,,,,,,,,,,,,
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,,,7700000.000,6800000.000,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,-81000.000,56000.000,-21000.000,42000.000,60000.000,-18000.000,-144000.000,-12000.000,-116000.000,-67000.000,69000.000,-108000.000,-32000.000,-113000.000,14000.000,-165000.000
ForeignCurrencyTransactionGainLossUnrealized,,-28000.000,,,,17000.000,,,,,,,,47000.000,,
