,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,200743.000,222319.000,209744.000,123038.000,243751.000
AccountsReceivableNetCurrent,6303.000,8803.000,6553.000,83666.000,196724.000
AccruedLiabilitiesCurrent,82557.000,205091.000,167946.000,183756.000,208438.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,150126.000,140715.000,168574.000,206432.000,254262.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,745000.000,745000.000
AdditionalPaidInCapital,39706846.000,40812394.000,41261113.000,45720734.000,45800849.000
Assets,1002875.000,1186028.000,1063280.000,4977303.000,4810281.000
AssetsCurrent,226324.000,661475.000,566586.000,1330664.000,1455765.000
Cash,16994.000,27896.000,9281.000,99216.000,41051.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,23236724.000,28692252.000,33683174.000,51799305.000,52182639.000
CommonStockSharesOutstanding,23236724.000,28692252.000,33683174.000,51799305.000,52182639.000
CommonStockValue,23237.000,28692.000,33683.000,51799.000,52183.000
DeferredCostsCurrentAndNoncurrent,,,,2472003.000,2253885.000
DepositsAssetsNoncurrent,,13400.000,13400.000,,
DerivativeLiabilitiesCurrent,483571.000,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,40134979.000,40762586.000,41559506.000,44037807.000,
IntangibleAssetsNetExcludingGoodwill,,,,415000.000,387940.000
InventoryFinishedGoodsNetOfReserves,,,,490524.000,335171.000
InventoryNet,161154.000,523174.000,476709.000,805077.000,938128.000
InventoryNoncurrent,431261.000,,,,
InventoryRawMaterialsNetOfReserves,,,,25000.000,10000.000
InventoryWorkInProcessNetOfReserves,,,,289553.000,592957.000
LeaseholdImprovementsGross,49248.000,63363.000,63363.000,63363.000,63363.000
Liabilities,1406385.000,1106142.000,1327623.000,3242577.000,4147972.000
LiabilitiesAndStockholdersEquity,1002875.000,1186028.000,1063280.000,4977303.000,4810281.000
LiabilitiesCurrent,1306385.000,936142.000,1157623.000,628794.000,834189.000
LiabilitiesNoncurrent,100000.000,170000.000,170000.000,2613783.000,3313783.000
LongTermDebtCurrent,100000.000,100000.000,100000.000,100000.000,100000.000
LongTermNotesPayable,100000.000,170000.000,170000.000,2613783.000,3313783.000
MachineryAndEquipmentGross,232196.000,242835.000,242835.000,542835.000,543720.000
MinorityInterestOwnershipPercentageByParent,,,,1.000,1.000
NotesPayableCurrent,145000.000,233621.000,225000.000,0.000,0.000
NotesPayableRelatedPartiesClassifiedCurrent,294512.000,175111.000,454933.000,222000.000,282000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,1386469.000,1386469.000,366668.000,0.000,0.000
PreferredStockSharesOutstanding,1386469.000,1386469.000,366668.000,0.000,0.000
PreferredStockValue,1386.000,1386.000,367.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,41873.000,101602.000,74043.000,342705.000,279862.000
PropertyPlantAndEquipmentGross,478006.000,651868.000,651868.000,951868.000,952753.000
PropertyPlantAndEquipmentNet,327880.000,511153.000,483294.000,745436.000,698491.000
RetainedEarningsAccumulatedDeficit,,,,,-45190723.000
StockholdersEquity,-403510.000,79886.000,-264343.000,1734726.000,662309.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-403510.000,79886.000,-264343.000,1734726.000,662309.000
