,2012-12-31,2013-12-31,2014-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-903000.000,-1030000.000,-908000.000
AllocatedShareBasedCompensationExpense,47000.000,58000.000,46000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,599000.000,1752000.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,30820000.000,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,37994000.000,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,900000.000,,
AllowanceForLoanAndLeaseLossesWriteOffs,31720000.000,5852000.000,3422000.000
AmortizationOfIntangibleAssets,514000.000,411000.000,279000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,0.000,
AssetsFairValueAdjustment,,,-140000.000
AvailableForSaleDebtSecuritiesGrossUnrealizedGain,,1398000.000,
AvailableForSaleEquitySecuritiesGrossUnrealizedLoss,,-1269000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,-282000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,-1269000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,-987000.000,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,437000.000,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,601000.000,0.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,14434000.000,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,164000.000,0.000
BankOwnedLifeInsuranceIncome,256000.000,159000.000,202000.000
BusinessCombinationAcquisitionRelatedCosts,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,62124000.000,-31754000.000,-15953000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,2593000.000,1850000.000,1004000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,0.000,0.000,0.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldDisposalsOfLoans,,0.000,0.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldPeriodIncreaseDecrease,-1923000.000,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,0.000,0.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAllowanceForLoanLossesDecreases1,,392000.000,0.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesProvisionForLoanLosses1,,-1094000.000,28000.000
Communication,366000.000,369000.000,378000.000
ComprehensiveIncomeNetOfTax,-42755000.000,-3859000.000,3134000.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,0.000,0.000,0.000
CurrentFederalTaxExpenseBenefit,,0.000,0.000
CurrentStateAndLocalTaxExpenseBenefit,,0.000,0.000
