,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AmortizationOfDeferredCharges,,3878000.000,,,,3902000.000,,,,4684000.000,,,,5071000.000,,,,
AmortizationOfIntangibleAssets,,,,,,11101000.000,11573000.000,11449000.000,11630000.000,11603000.000,11534000.000,11495000.000,11395000.000,11358000.000,11316000.000,,,11644000.000
AssetImpairmentCharges,,,,20106000.000,,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,614000.000,,,,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,2584000.000,,,,9273000.000,,,,7676000.000,,,,11748000.000,,,,18575000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,-194548000.000,,,,,,,,72559000.000,,,,-98425000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,0.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,18858000.000,,45200000.000,-50533000.000,49554000.000,90269000.000,67102000.000,9878000.000,45093000.000,-181844000.000,8606000.000,-39199000.000,71986000.000,-47474000.000,-16119000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,-713000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,-16832000.000
CostOfGoodsSold,396873000.000,399708000.000,411505000.000,421497000.000,375726000.000,428749000.000,414016000.000,424870000.000,433274000.000,441718000.000,431081000.000,431204000.000,436414000.000,445180000.000,438864000.000,429948000.000,432470000.000,443144000.000
CostsAndExpenses,645280000.000,650713000.000,681345000.000,705246000.000,568059000.000,684102000.000,734384000.000,702386000.000,712404000.000,712924000.000,728758000.000,727673000.000,933683000.000,730246000.000,737247000.000,732225000.000,807705000.000,759949000.000
DeferredIncomeTaxExpenseBenefit,,-2000000.000,,,,938000.000,,,,-2714000.000,,,,-256000.000,,,,5499000.000
Depreciation,,,,,,12290000.000,,,,13963000.000,,,,16707000.000,,,,20208000.000
DepreciationDepletionAndAmortization,,25994000.000,,26163000.000,,23391000.000,29279000.000,31274000.000,26692000.000,25566000.000,25834000.000,27309000.000,27848000.000,28065000.000,29733000.000,34122000.000,43486000.000,31852000.000
