,2011-04-01,2011-07-01,2011-09-30,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2014-09-26,2014-12-26,2015-03-27,2015-06-26,2015-09-25,2015-12-25,2016-03-25,2016-06-24,2016-09-23,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalOther,,,978000000.000,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,12000000.000,11000000.000,7000000.000,0.000,0.000,4000000.000,6000000.000,4000000.000,-3000000.000,5000000.000,7000000.000,5000000.000,5000000.000,6000000.000,9000000.000,13000000.000,8000000.000,10000000.000,2000000.000,-8000000.000,8000000.000,7000000.000,9000000.000,38000000.000,44000000.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,,,,,,,1000000.000,,,1000000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-758000000.000,,,,-156000000.000,,,,-79000000.000,,,,-117000000.000,,,,-108000000.000,,,,103000000.000,,,327000000.000,
CommonStockDividendsPerShareCashPaid,0.260,0.120,0.120,-0.050,0.120,0.140,0.140,0.140,0.140,0.150,0.150,0.150,0.150,0.160,0.160,,,,,,0.180,0.180,0.180,0.180,0.200
CommonStockDividendsPerShareDeclared,,0.120,,,,,,,,,,,,,,,0.160,0.180,0.180,0.180,,,,,
ComprehensiveIncomeNetOfTax,406000000.000,519000000.000,473000000.000,302000000.000,458000000.000,529000000.000,471000000.000,340000000.000,476000000.000,552000000.000,479000000.000,770000000.000,414000000.000,544000000.000,518000000.000,308000000.000,440000000.000,565000000.000,518000000.000,,363000000.000,454000000.000,465000000.000,368000000.000,575000000.000
CostsAndExpenses,,2093000000.000,2085000000.000,,2110000000.000,2069000000.000,2040000000.000,2080000000.000,2083000000.000,2106000000.000,2145000000.000,2219000000.000,2273000000.000,2247000000.000,2245000000.000,2291000000.000,2184000000.000,2047000000.000,,,,,,,
CurrentStateAndLocalTaxExpenseBenefit,,14000000.000,,,,,,,,17000000.000,11000000.000,,21000000.000,,,,,,,,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,178000.000,73000.000,,12000.000,137000.000,,,,,,,,,,,,,,,,,,,
DebtConversionOriginalDebtAmount1,,,,,0.000,,,,,,,,,,,,,,,,,,,,
DebtInstrumentConvertibleNumberOfEquityInstruments,,,,,389000.000,,,,,,,,,,,,,,,,,,,,
DebtInstrumentDecreaseRepayments,,,,,413000000.000,,,,413000000.000,,,,,,,,,,,,,,,,
DebtInstrumentIncreaseAdditionalBorrowings,,,,,300000000.000,,,,,,,,,,,,,,,,,,,,
DebtInstrumentIncreaseDecreaseOtherNet,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,137000000.000,,,,195000000.000,,,,82000000.000,,,,-1000000.000,,,,6000000.000,,,,80000000.000,,,59000000.000,
DefinedBenefitPlanContributionsByEmployer,,,,,275000000.000,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,,,,,,,,,,,,,,,,,,,0.000,
Depreciation,243000000.000,246000000.000,251000000.000,236000000.000,257000000.000,263000000.000,268000000.000,271000000.000,270000000.000,276000000.000,277000000.000,281000000.000,283000000.000,287000000.000,291000000.000,290000000.000,295000000.000,299000000.000,302000000.000,312000000.000,313000000.000,319000000.000,321000000.000,320000000.000,327000000.000
EarningsPerShareBasic,1.070,0.460,0.430,-0.280,0.430,0.490,0.440,0.430,0.450,0.520,0.460,0.400,0.400,0.530,0.510,0.490,0.450,0.560,0.520,0.470,0.370,0.470,0.480,0.390,0.550
