,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdjustmentForAmortization,,,,,,,-34000.000,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,,,,,,,,,734000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,,,,-6.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,,,,,,,-14000.000,,,,
AllowanceForLoanAndLeaseLossesForeignCurrencyTranslation,,,,,,,-2.000,,,,,,,,
AmortizationOfDebtDiscountPremium,,,-45000.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,34000.000,,,,34000.000,,-34000.000,,,,-34000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,351000.000,,,,304008.000
CapitalExpendituresIncurredButNotYetPaid,,,0.000,,,,53000.000,,,,410000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,670000.000,,,,-440000.000,,,,1515000.000,,,,-673000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,-726000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,300000.000,,,,,,,,,,,,13000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,0.000,,,,,,,,,,,,405000.000
ComprehensiveIncomeNetOfTax,,,,,,,-1217000.000,-113000.000,410000.000,958000.000,-687000.000,-543000.000,-308000.000,1358000.000,-1095000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-399000.000,51000.000,398000.000,,,,,,,,,,
ConcentrationRiskPercentage1,,,,,,,,,,,,,,,0.100
CostOfRevenue,5173000.000,6355000.000,5430000.000,6205000.000,5752000.000,6654000.000,5414000.000,5570000.000,4568000.000,6631000.000,5758000.000,6625000.000,6284000.000,5817000.000,
DeferredIncomeTaxExpenseBenefit,,,-14000.000,,,,109000.000,,,,,,,,
Depreciation,,,,,,,,,118000000000.000,,100000.000,,100000.000,,100000.000
DepreciationDepletionAndAmortization,,,100000.000,,,,115000.000,,,,141000.000,,,,
DiscontinuedOperationAmountOfAdjustmentToPriorPeriodGainLossOnDisposalNetOfTax,,,,,,,,,,,,,,,-313000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,416000.000,110000.000,-9000.000,0.000,0.000,0.000,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,305000.000,67000.000,-9000.000,0.000,0.000,0.000,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,518000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,,,,,,,831000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,0.050
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,111000.000,43000.000,0.000,0.000,0.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,,,,,,,5570000.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,,,1806000.000
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,,,,,,,,,,2810000.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,,,,,,,,,,,-62000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,0.000,,,,,,,,,,721000.000
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,,,,,,,,,,,,,172000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,0.000,,,,,,,,,,8380000.000
EarningsPerShareBasic,-0.080,0.000,-0.080,0.040,0.010,0.040,-0.050,-0.010,-0.040,0.060,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,-0.070,-0.080,0.050,0.180,-0.010
EarningsPerShareDiluted,-0.080,0.000,-0.080,0.040,0.010,0.040,-0.050,-0.010,-0.040,0.060,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,339000.000,,,,-181000.000,,,,36000.000,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsDiscontinuedOperations,,,,,,,,,,,,,,,-405000.000
FiniteLivedIntangibleAssetsTranslationAdjustments,,,,,,,,,,,-3000.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,3000.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,0.000,,275000.000,0.000,,,,,,,,,,
GoodwillTranslationAdjustments,,,,,,,-233000.000,,,,42000.000,,,,-236000.000
GrossProfit,1777000.000,2710000.000,2109000.000,2395000.000,2483000.000,3019000.000,2277000.000,2527000.000,2059000.000,2852000.000,1999000.000,2509000.000,2537000.000,4136000.000,
IncomeLossFromContinuingOperations,,,,378000.000,121000.000,,-528000.000,-100000.000,-385000.000,621000.000,,,,,-694000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1227000.000,1000.000,-750000.000,503000.000,281000.000,383000.000,-362000.000,-34000.000,-397000.000,513000.000,-763000.000,-696000.000,814000.000,1906000.000,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-1184000.000,-53000.000,-862000.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,0.040,,,-0.050,-0.010,-0.040,0.060,,,,,-0.060
IncomeLossFromContinuingOperationsPerBasicShare,-0.110,,-0.080,0.040,0.010,,-0.050,-0.010,-0.040,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,-0.110,,-0.080,0.040,0.010,,-0.050,-0.010,-0.040,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,0.000,0.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,0.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,0.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.030,,-0.000,0.000,0.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.030,,-0.000,0.000,0.000,,,,,,,,,,
IncomeTaxCreditsAndAdjustments,,,,,,,,,90000.000,,,,,,
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,,,,,,,,0.000,0.000,17000.000,,0.000
IncomeTaxExpenseBenefit,-43000.000,54000.000,112000.000,125000.000,160000.000,-83000.000,166000.000,66000.000,-12000.000,-108000.000,22000.000,140000.000,276000.000,-54000.000,
IncomeTaxesPaidNet,,,,,,,,,,,148000.000,,,,136000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,9000.000,,,,716000.000,,,,94000.000,,,,721000.000
IncreaseDecreaseInAccountsReceivable,,,-1374000.000,,,,585000.000,,,,-1090000.000,,,,
IncreaseDecreaseInInventories,,,602000.000,,,,-317000.000,,,,566000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-297000.000,,,,-863000.000,,,,350000.000,,,,-2000.000
