,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-09-30
AccountsPayableCurrent,13516.000,214317.000,237496.000,179110.000,156709.000,118205.000,307325.000
AccountsReceivableNetCurrent,,,10000.000,13891.000,9408.000,2064.000,8220.000
AccruedLiabilitiesCurrent,2997.000,,17100.000,17100.000,,,
AccruedRoyaltiesCurrent,37500.000,50000.000,62500.000,125000.000,150000.000,175000.000,225000.000
AccruedRoyaltiesCurrentAndNoncurrent,,,,,150000.000,,
AccruedSalariesCurrent,,13961.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,9624.000,,
AdditionalPaidInCapital,,4179412.000,,,9735455.000,10294808.000,11486472.000
AdditionalPaidInCapitalCommonStock,4006872.000,,4300535.000,8569101.000,,,
Assets,619277.000,659570.000,457334.000,1303728.000,1488975.000,1203298.000,831309.000
AssetsCurrent,184527.000,250999.000,51341.000,500669.000,584344.000,240116.000,20391.000
CapitalizedComputerSoftwareNet,367956.000,349558.000,331161.000,294365.000,275967.000,257569.000,220774.000
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,,,,,0.000,,
Cash,125947.000,168780.000,27001.000,461440.000,550403.000,223118.000,4124.000
CashAndCashEquivalentsAtCarryingValue,125947.000,,27001.000,461440.000,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,1835567.000,,,
CommonStockOtherSharesOutstanding,,10650408.000,,,13473299.000,13573299.000,13978146.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,10640776.000,10650408.000,10785700.000,12653672.000,13473299.000,13573299.000,13978146.000
CommonStockSharesOutstanding,10640776.000,,10650408.000,12653672.000,,,
CommonStockValue,10641.000,10651.000,10786.000,12654.000,13473.000,13573.000,13978.000
ConvertibleDebtCurrent,,,,,,,88261.000
ConvertibleDebtNoncurrent,,,129725.000,129653.000,92212.000,214071.000,513362.000
ConvertibleNotesPayable,,,,,165794.000,201983.000,601623.000
ConvertibleNotesPayableCurrent,,110081.000,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,0.250,
DebtInstrumentInterestRateStatedPercentage,,,,,0.002,,
DeferredFinanceCostsGross,,,,,728887.000,,
DeferredFinanceCostsNet,,35340.000,,,625838.000,697483.000,585186.000
DeferredFinanceCostsNoncurrentNet,33915.000,,60157.000,505622.000,625838.000,,
DeferredRevenue,,,4608.000,26813.000,29320.000,39311.000,34644.000
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,28000.000,,
DerivativeLiabilities,,,287801.000,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,-4271270.000,,,8867254.000,9919977.000,12033089.000
DueToRelatedPartiesCurrent,,,,,,26715.000,28665.000
EmployeeRelatedLiabilitiesCurrent,,,5493.000,1854.000,71732.000,3282.000,22517.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,103049.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,238105.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,170253.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,217480.000,,
FiniteLivedIntangibleAssetsNet,,,,,625939.000,,
IntangibleAssetsNetExcludingGoodwill,,19445.000,,,,,
InterestPayableCurrent,26840.000,35270.000,13553.000,13346.000,16799.000,8078.000,11710.000
InterestPayableCurrentAndNoncurrent,,,,,,,10610.000
Liabilities,395301.000,740777.000,1049930.000,642324.000,607301.000,814894.000,1363948.000
