,2011-04-03,2011-07-03,2011-10-02,2011-12-31,2012-04-01,2012-07-01,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-29,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-04-05,2015-07-05,2015-10-04,2015-12-31,2016-04-03,2016-07-03,2016-10-02,2016-12-31,2017-04-02
AccountsPayableCurrent,8078000.000,6922000.000,7388000.000,7098000.000,7341000.000,6535000.000,7567000.000,6815000.000,6815000.000,7157000.000,7457000.000,9487000.000,9671000.000,15329000.000,13302000.000,19114000.000,13295000.000,15202000.000,10026000.000,7860000.000,10296000.000,14157000.000,10106000.000,9830000.000,17115000.000
AccountsReceivableNetCurrent,42124000.000,42480000.000,45827000.000,48206000.000,45595000.000,48385000.000,44761000.000,42387000.000,42780000.000,45215000.000,48832000.000,53015000.000,51947000.000,69780000.000,99949000.000,50938000.000,56264000.000,44728000.000,71012000.000,42846000.000,45095000.000,61219000.000,82068000.000,55438000.000,58236000.000
AccruedBonusesCurrent,,,,8721000.000,,,,5057000.000,,,,6880000.000,,,,9294000.000,,,,4895000.000,,,,11462000.000,
AccruedIncomeTaxesCurrent,10107000.000,8726000.000,2006000.000,1259000.000,1012000.000,3779000.000,3583000.000,1009000.000,2220000.000,208000.000,90000.000,1263000.000,276000.000,569000.000,1450000.000,1048000.000,928000.000,397000.000,9112000.000,985000.000,1494000.000,3238000.000,470000.000,5193000.000,5696000.000
AccruedLiabilitiesCurrent,23938000.000,27941000.000,30296000.000,32290000.000,23431000.000,28020000.000,28918000.000,29590000.000,24258000.000,28279000.000,31367000.000,34331000.000,26140000.000,32921000.000,39503000.000,39949000.000,32240000.000,31276000.000,32871000.000,33272000.000,30653000.000,36061000.000,42593000.000,42539000.000,38904000.000
AccruedSalariesCurrent,,,,5769000.000,,,,5563000.000,,,,6111000.000,,,,5802000.000,,,,4859000.000,,,,7193000.000,
AccruedVacationCurrent,,,,4109000.000,,,,4237000.000,,,,4598000.000,,,,5076000.000,,,,4482000.000,,,,4860000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,47380000.000,,,,49186000.000,,,,54067000.000,,,,57661000.000,,,,60797000.000,,,,69503000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,84000.000,,,,,,,,,,,,130000.000,,,,1413000.000,,,,68000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,1271000.000,,,,,,,,104000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,16166000.000,,,,28712000.000,,,,28630000.000,,,,38030000.000,,,,49646000.000,,,,55262000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-171000.000,4567000.000,-8267000.000,-17353000.000,-10807000.000,-26005000.000,-28709000.000,-29515000.000,-31867000.000,-32511000.000,-30141000.000,-29833000.000,-29036000.000,-29155000.000,-33754000.000,-39399000.000,-49629000.000,-47398000.000,-47513000.000,-52124000.000,-46251000.000,-47699000.000,-46434000.000,-56428000.000,-53528000.000
AdditionalPaidInCapitalCommonStock,115368000.000,130171000.000,129845000.000,135668000.000,154922000.000,157867000.000,161296000.000,165248000.000,179192000.000,190444000.000,206152000.000,211440000.000,223560000.000,231907000.000,245687000.000,251717000.000,272070000.000,294155000.000,306344000.000,311008000.000,321252000.000,330969000.000,349981000.000,375030000.000,411650000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1244000.000,1248000.000,1190000.000,1240000.000,1106000.000,1119000.000,1130000.000,1131000.000,1100000.000,1134000.000,1346000.000,1354000.000,1328000.000,1214000.000,1184000.000,,1024000.000,752000.000,747000.000,,746000.000,802000.000,800000.000,,941000.000
Assets,564650000.000,602657000.000,598507000.000,611881000.000,637981000.000,646746000.000,662115000.000,627605000.000,652528000.000,670376000.000,692750000.000,709699000.000,717517000.000,760456000.000,816402000.000,821734000.000,838345000.000,878206000.000,887400000.000,887756000.000,913637000.000,964440000.000,1020087000.000,1038604000.000,1096244000.000
AssetsCurrent,303623000.000,342301000.000,274339000.000,285346000.000,302910000.000,369875000.000,250226000.000,239597000.000,257099000.000,277179000.000,319067000.000,332051000.000,189881000.000,268256000.000,257749000.000,264606000.000,309959000.000,490103000.000,486135000.000,451598000.000,492930000.000,485724000.000,530828000.000,526344000.000,593944000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,38927000.000,0.000,0.000,,,,,
