,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,28868.000,61198.000,440890.000,259518.000,61347.000,425000.000,374000.000,477000.000,311000.000,326000.000,839000.000,530000.000,495000.000,1387000.000,1030000.000,567000.000,466000.000,787000.000,481000.000,754000.000,722000.000,1171000.000
AccountsReceivableNetCurrent,,,,,,,,,,,60000.000,30000.000,,,132000.000,180000.000,165000.000,259000.000,103000.000,606000.000,1030000.000,647000.000
AccruedLiabilitiesCurrent,,,401183.000,406371.000,830033.000,981000.000,1143000.000,1583000.000,1559000.000,1167000.000,1739000.000,1559000.000,2028000.000,2257000.000,1646000.000,2421000.000,2494000.000,2450000.000,1715000.000,2831000.000,2936000.000,4101000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,283000.000,,,,195000.000,,,,168000.000,,,,572000.000
AccruedRentCurrent,,,,,,188000.000,,,,345000.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,192000.000,,,,574000.000,,,,1002000.000,,,,1806000.000,,,,2916000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,,,-7000.000,-10000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,,,,,,-11000.000
AdditionalPaidInCapital,179945.000,181245.000,6343337.000,7355924.000,13208039.000,44883000.000,76979000.000,132387000.000,134355000.000,140419000.000,142386000.000,160852000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,162727000.000,170909000.000,216013000.000,218102000.000,221445000.000,222959000.000,224388000.000,231479000.000,259470000.000,261586000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,0.000,,,,,,,,,,,,
Assets,3628.000,3253.000,11240550.000,9709412.000,9043223.000,16749000.000,14508000.000,54898000.000,51615000.000,50186000.000,46908000.000,56542000.000,52070000.000,53489000.000,90563000.000,81676000.000,74536000.000,67576000.000,58847000.000,57536000.000,76131000.000,69180000.000
AssetsCurrent,,,10834703.000,9201046.000,8228092.000,15866000.000,13261000.000,53735000.000,50529000.000,49161000.000,45740000.000,55105000.000,50468000.000,51262000.000,86996000.000,77825000.000,70745000.000,63652000.000,55181000.000,53682000.000,71943000.000,65092000.000
AssetsNoncurrent,,,268886.000,323153.000,605920.000,714000.000,1113000.000,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,9845.000,10000.000,10000.000,10000.000,10000.000,10000.000,11000.000,10000.000,8000.000,5000.000,2000.000,0.000,0.000,0.000,,,,
CapitalLeaseObligationsNoncurrent,,,,,19712.000,17000.000,12000.000,10000.000,8000.000,5000.000,2000.000,1000.000,,0.000,,0.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,31348.000,29000.000,,,,15000.000,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,2844.000,11000.000,,,,11000.000,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,6856.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,10824.000,7000.000,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,10824.000,11000.000,,,,4000.000,,,,,,,,,,,,
