,2011-03-31,2011-06-30,2011-09-30,2011-12-31
AccruedInvestmentIncomeReceivable,147838000.000,152323000.000,145461000.000,146494000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,114790000.000,234984000.000,270612000.000,330946000.000
AdditionalPaidInCapitalCommonStock,317731000.000,322925000.000,335511000.000,340151000.000
Assets,16335382000.000,16706353000.000,16594820000.000,15934673000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,11026485000.000,12165961000.000,12044636000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,554639000.000,558682000.000,562913000.000
AvailableForSaleSecurities,,11249395000.000,,
AvailableForSaleSecuritiesAmortizedCost,,11026485000.000,,
AvailableForSaleSecuritiesDebtSecurities,10893804000.000,11249395000.000,12580457000.000,12503529000.000
AvailableForSaleSecuritiesEquitySecurities,600113000.000,608128000.000,535554000.000,586324000.000
CashAndCashEquivalentsAtCarryingValue,331307000.000,341673000.000,384574000.000,367806000.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,67838313.000,67846587.000,67851696.000,67854755.000
CommonStockSharesOutstanding,,,,57388084.000
CommonStockValue,67838000.000,67847000.000,67852000.000,67855000.000
DeferredPolicyAcquisitionCosts,268484000.000,276045000.000,277382000.000,250710000.000
DeferredTaxAssetsGross,,,,746004000.000
DeferredTaxAssetsLiabilitiesNet,,400526000.000,378217000.000,450559000.000
DeferredTaxAssetsNet,460134000.000,,,
DeferredTaxAssetsOther,,,,74172000.000
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,185866000.000
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,40004000.000
DeferredTaxLiabilities,,,,295445000.000
DeferredTaxLiabilitiesOther,,,,29085000.000
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,172261000.000
DividendsPayableCurrentAndNoncurrent,,13700000.000,13700000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,204200000.000,214300000.000,185100000.000
HeldToMaturitySecurities,1188705000.000,1187591000.000,,0.000
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,383097000.000,,
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsNetCarryingAmount,,364297000.000,,
