,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,,19430.000,55412.000,69076.000
AccountsPayableCurrent,4141.000,0.000,13379.000,30951.000,10092.000,6701.000,14765.000,25481.000,19957.000,11023.000,8525.000,16695.000,12312.000,9176.000,16672.000,6387.000,13337.000,15314.000,18851.000,7795.000,5476.000,14119.000,,,
AccountsReceivableNetCurrent,3253.000,3619.000,513.000,513.000,0.000,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,179936.000,181236.000,182536.000,183889.000,252698.000,254358.000,265718.000,267686.000,270040.000,272874.000,276378.000,280321.000,284823.000,289787.000,294880.000,300967.000,307089.000,313637.000,320472.000,327656.000,335300.000,343257.000,343257.000,343257.000,343257.000
AllowanceForDoubtfulAccountsReceivableCurrent,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,
Assets,50715.000,18801.000,4425.000,2229.000,24.000,1278.000,12667.000,481.000,781.000,827.000,4558.000,6270.000,5813.000,3746.000,5823.000,43.000,7093.000,953.000,4480.000,117.000,61.000,29.000,,1216.000,
AssetsCurrent,,,,,,,,,,,,,,,,,,,,,,29.000,,1216.000,
Cash,47462.000,11182.000,1412.000,291.000,24.000,1278.000,12667.000,481.000,781.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,47462.000,11182.000,1412.000,291.000,24.000,1278.000,12667.000,481.000,781.000,827.000,4558.000,6270.000,1898.000,3746.000,5823.000,43.000,7093.000,953.000,4480.000,117.000,61.000,29.000,,1216.000,
CashEquivalentsAtCarryingValue,,,,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,
CommitmentsAndContingencies,-0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,10000.000,,,,,,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,6887500.000,6865000.000,6887500.000,6887500.000,6897500.000,6897500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000
CommonStockSharesOutstanding,6887500.000,6865000.000,6887500.000,6887500.000,6897500.000,6897500.000,6902500.000,6902500.000,6902500.000,6897500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000,6902500.000
CommonStockValue,689.000,689.000,689.000,689.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000,690.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,99764.000,,,,135365.000,,,,172496.000,,,,201853.000,,,,528000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,99764.000,,,,135365.000,,,,172496.000,,,,201853.000,,,,197732.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,134051.000,163124.000,192179.000,224130.000,253456.000,277971.000,306006.000,330876.000,354984.000,378838.000,406113.000,441514.000,467090.000,495985.000,531497.000,553801.000,,,,,,,,,
DueFromRelatedParties,,,,,,,,,,,,,,,,,,20000.000,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,5200.000,1300.000,2600.000,3900.000,5200.000,1300.000,2600.000,3900.000,5200.000,,,
Liabilities,4141.000,0.000,13379.000,41781.000,10092.000,24201.000,52265.000,62981.000,85035.000,106101.000,133603.000,166773.000,187390.000,209254.000,241750.000,252187.000,276137.000,282614.000,306151.000,315095.000,327776.000,,,,
LiabilitiesAndStockholdersEquity,50715.000,18801.000,4425.000,2229.000,24.000,1278.000,12667.000,481.000,781.000,827.000,4558.000,6270.000,5813.000,3746.000,5823.000,43.000,7093.000,953.000,4480.000,117.000,61.000,29.000,,1216.000,
LiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,336419.000,354391.000,397574.000,435178.000
NotesPayable,,,,,,,,,,,,,,,,,,,,,,,9000.000,9000.000,9000.000
NotesPayableCurrent,,,,10830.000,,17500.000,37500.000,37500.000,65078.000,95078.000,125078.000,150078.000,175078.000,9000.000,9000.000,245800.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,,191078.000,216078.000,,253800.000,258300.000,278300.000,298300.000,313300.000,313300.000,325961.000,333162.000,357102.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,25000.000,,,,,,,,,,,,,,,,,,,
NotesReceivableRelatedParties,,,,,,,,,,,,,3915.000,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,258778.000,,,,,,,,447448.000,,,,523600.000,,,,197732.000,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,
PreferredStockValue,-0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,4000.000,2500.000,1425.000,0.000,,,,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,,,,-576823.000,-595988.000,-622833.000,-643324.000,-663705.000,-680337.000,-698338.000,-740305.000,-779125.000
SharesOutstanding,-0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,
StockholdersEquity,,,,,,,,,,-105274.000,-129045.000,-160503.000,-181577.000,-205508.000,-235927.000,-252144.000,-269044.000,-281661.000,-301671.000,-314978.000,-327715.000,-336390.000,-354391.000,-396358.000,-435178.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,46574.000,18801.000,-8954.000,-39552.000,-10068.000,-22923.000,-39598.000,-62500.000,-84254.000,-105274.000,-129045.000,160503.000,181577.000,-205508.000,-235927.000,-252144.000,-269044.000,-281661.000,-301671.000,-314978.000,-327715.000,,,,
