,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AmortizationOfIntangibleAssets,,,,,,,,,,,,2887.000,2901.000,,4275.000,4830.000,4729.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,-401127.000,,
CashPeriodIncreaseDecrease,0.000,,,,-265.000,,,,1330.000,,,,,,,,
CostOfGoodsSold,,,,,,,,,,,,18317.000,45216.000,,32824.000,96911.000,135913.000
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,,,,,,,3222120.000,,
DebtInstrumentInterestRateDuringPeriod,,,,,,,,,,,,,,,0.050,,
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAmortizationExpense,,,,,,,,,,,,,-289991.000,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.340,,,,0.340,,,,,,0.000,,
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,,1346.000,,,,900.000,,,,,,,,
FeesAndCommissions,,,,,,,,,,,,-7486.000,-2131.000,,-577.000,-8383.000,-16027.000
GeneralAndAdministrativeExpense,3555.000,3305.000,3280.000,-9031.000,,,,,,,,9049.000,40373.000,,93337.000,74252.000,44753.000
GrossProfit,,,,,,,,,,,,3690.000,19260.000,,-8302.000,21561.000,-199081.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,-2644.000,-3445.000,-11971.000,-192185.000,-1285751.000,-934369.000,-533425.000,,-602579.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.000,-0.000,-0.000,-0.010,-0.000,-0.000,-0.000,-0.010,-0.000,-0.000,-0.000,-19.220,-0.050,19.150,-0.020,-0.020,-0.030
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,,,,-27634.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,,,-5971.000,,
IncreaseDecreaseInAccruedLiabilities,2625.000,,,,-2722.000,,,,-5726.000,,,,,,15840.000,,
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,,,,,,,,,,,,,,,27988.000,,
IncreaseDecreaseInInventories,,,,,,,,,,,,,,,-22756.000,,
InterestExpense,,,,,,,,,-408.000,-509.000,-530.000,,,,,,
InterestExpenseRelatedParty,125.000,125.000,125.000,,,,,,,,,,,,,,
LeaseAndRentalExpense,,,,,,,,,,,,3250.000,7500.000,,7500.000,8500.000,10500.000
NetCashProvidedByUsedInFinancingActivities,930.000,,,,6415.000,,,,9700.000,,,,,,-1065.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,930.000,,,,6415.000,,,,9700.000,,,,,,-1065.000,,
NetCashProvidedByUsedInOperatingActivities,,,,,-6680.000,,,,-8370.000,,,,,,-400062.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,-6680.000,,,,-8370.000,,,,,,-400062.000,,
NetIncomeLoss,-3555.000,-3305.000,-3280.000,-27662.000,-3958.000,-3299.000,-4455.000,-37462.000,-2644.000,-3445.000,-11917.000,-192185.000,-1285751.000,-934423.000,-533425.000,,-602579.000
OperatingExpenses,,,,,,,,,2236.000,2936.000,11387.000,195875.000,1305011.000,944839.000,546797.000,555589.000,417486.000
OperatingIncomeLoss,,,,,,,,,,,-11387.000,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,-21674.000,5719.000,13988.000
OtherCostAndExpenseOperating,,,,,,50.000,607.000,,,,,,,,,,
OtherGeneralAndAdministrativeExpense,,350.000,725.000,,,,,,,,,,,,,,
PaymentsForRent,930.000,930.000,930.000,,,,,,,,,,,,,,
PaymentsToAcquireMineralRights,,,,,,,,,3000.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,0.000,,,,,,,,,,,,
ProceedsFromNotesPayable,0.000,,,,5485.000,,,,9700.000,,,,,,,,
ProfessionalFees,2500.000,1900.000,1500.000,26198.000,2750.000,2000.000,2600.000,39886.000,2150.000,2150.000,11374.000,114441.000,478313.000,201053.000,81991.000,96265.000,81794.000
ProvisionForOtherLosses,,,,,,,,,,,,,-48414.000,,-41153.000,,
RepaymentsOfBankDebt,,,,,,,,,,,,,,,-1065.000,,
ResearchAndDevelopmentExpense,,,,,,,,,,,,10391.000,41506.000,,88339.000,102839.000,72376.000
Revenues,,,,,,,,,,,,22007.000,64476.000,,24522.000,118472.000,-63168.000
SalariesWagesAndOfficersCompensation,,,,,,,,,,,,,,,106500.000,112750.000,78559.000
SalesRevenueNet,,,,,,,,,,,,22007.000,64476.000,,24522.000,118472.000,-63168.000
SellingGeneralAndAdministrativeExpense,,,,,3958.000,3299.000,4455.000,-11043.000,86.000,786.000,13.000,,,,,,
ShareBasedCompensation,,,,,,,,,,,,,402945.000,,141621.000,141669.000,105630.000
TravelAndEntertainmentExpense,,,,,,,,,,,,1371.000,9882.000,,22657.000,6101.000,3118.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,-1346.000,,,,-900.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,26310468.000,,33919419.000,33919419.000,20140136.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,,,6427800.000,10000.000,,,,,
