,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,,,,,,,,,114000000.000,
AllocatedShareBasedCompensationExpense,65000000.000,75000000.000,69000000.000,69000000.000,69000000.000,82000000.000,74000000.000,76000000.000,76000000.000,89000000.000,82000000.000,87000000.000,90000000.000,122000000.000,98000000.000,104000000.000,101000000.000,129000000.000,113000000.000,112000000.000,115000000.000,145000000.000,131000000.000,116000000.000,124000000.000,181000000.000
AmortizationOfIntangibleAssets,356000000.000,385000000.000,393000000.000,462000000.000,401000000.000,409000000.000,411000000.000,427000000.000,401000000.000,407000000.000,396000000.000,413000000.000,401000000.000,401000000.000,420000000.000,460000000.000,432000000.000,487000000.000,486000000.000,494000000.000,493000000.000,521000000.000,530000000.000,550000000.000,587000000.000,571000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,32000000.000,52000000.000,54000000.000,-93000000.000,26000000.000,44000000.000,21000000.000,-90000000.000,2000000.000,18000000.000,18000000.000,,2000000.000,16000000.000,17000000.000,,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,66000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,0.320,0.370,0.330,0.490,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,0.310,0.370,0.330,0.480,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaNetIncomeLoss,878000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaRevenue,13289000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,1022000000.000,908000000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,14333000000.000,14339000000.000,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,457000000.000,,,,476000000.000,550000000.000,,,515000000.000,,,,741000000.000,,,,978000000.000,,,,1100000000.000,,,,1200000000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-4162000000.000,,,,587000000.000,,,,-9112000000.000,,,,1336000000.000,,,,27000000.000,,,,3333000000.000,,,,721000000.000,
CashFlowHedgeGainLossReclassifiedToEarningsNet,-19000000.000,3000000.000,36000000.000,11000000.000,,,,,,,,,,,,,,,,,,,,,,
CashFlowsBetweenSecuritizationSpecialPurposeEntitySPEAndTransferorProceedsFromNewlySecuritizedAssets,-424000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
CashFlowsBetweenTransfereeAndTransferorProceedsFromNewTransfers,,50000000.000,-168000000.000,,-90000000.000,-133000000.000,293000000.000,-156000000.000,-339000000.000,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.113,0.113,0.113,0.111,0.163,0.163,0.163,0.161,0.195,0.195,0.195,0.195,0.225,0.225,0.225,0.225,0.250,0.250,0.250,0.250,0.275,0.275,0.275,0.275,0.158,0.158
ComprehensiveIncomeNetOfTax,945000000.000,1014000000.000,866000000.000,1282000000.000,1228000000.000,1326000000.000,2235000000.000,1581000000.000,1437000000.000,1822000000.000,1545000000.000,2079000000.000,1848000000.000,1945000000.000,2609000000.000,1776000000.000,2017000000.000,2159000000.000,1967000000.000,1992000000.000,2224000000.000,2113000000.000,2270000000.000,2360000000.000,2810000000.000,2405000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1043000000.000,1357000000.000,1118000000.000,1548000000.000,1451000000.000,1603000000.000,3116000000.000,1868000000.000,1636000000.000,1832000000.000,1591000000.000,2134000000.000,1915000000.000,1978000000.000,2650000000.000,1847000000.000,2099000000.000,2197000000.000,2012000000.000,2048000000.000,2451000000.000,2315000000.000,2391000000.000,2234000000.000,2978000000.000,2422000000.000
ContractuallySpecifiedServicingFeesAmount,1000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
CostsAndExpenses,9904000000.000,11395000000.000,11698000000.000,12124000000.000,12120000000.000,12132000000.000,13496000000.000,12643000000.000,12243000000.000,12835000000.000,12737000000.000,13279000000.000,13840000000.000,13040000000.000,13046000000.000,13945000000.000,13963000000.000,14638000000.000,14668000000.000,15243000000.000,14701000000.000,15203000000.000,16879000000.000,16761000000.000,15933000000.000,16607000000.000
DeferredIncomeTaxExpenseBenefit,130000000.000,,,,-59000000.000,,,,-373000000.000,,,,-226000000.000,,,,-119000000.000,,,,217000000.000,,,,-265000000.000,
Depreciation,1486000000.000,1478000000.000,1540000000.000,1536000000.000,1529000000.000,1516000000.000,1549000000.000,1556000000.000,1566000000.000,1583000000.000,1520000000.000,1585000000.000,1569000000.000,1599000000.000,1539000000.000,1630000000.000,1634000000.000,1674000000.000,1697000000.000,1776000000.000,1785000000.000,1868000000.000,1865000000.000,1946000000.000,1915000000.000,1970000000.000
DepreciationAndAmortization,1842000000.000,1863000000.000,1933000000.000,1998000000.000,1930000000.000,1925000000.000,1960000000.000,1983000000.000,1967000000.000,1990000000.000,1916000000.000,1998000000.000,1970000000.000,2000000000.000,1959000000.000,2090000000.000,2066000000.000,2161000000.000,2183000000.000,2270000000.000,2278000000.000,2389000000.000,2395000000.000,2496000000.000,2502000000.000,2541000000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,37000000.000,41000000.000,-89000000.000,,,,,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,4000000.000,1000000.000,-5000000.000,,,,,,,,,,,,,,,,,,,,,,,
DividendsCommonStockCash,312000000.000,,,,439000000.000,,,,514000000.000,,,,585000000.000,,,,630000000.000,,,,670000000.000,,,,751000000.000,
EarningsPerShareBasic,0.340,0.370,0.330,0.470,0.450,0.500,0.790,0.580,0.550,0.660,0.660,0.730,0.720,0.770,1.000,0.750,0.820,0.850,0.810,0.800,0.880,0.840,0.930,0.960,0.540,0.530
EarningsPerShareDiluted,0.340,0.370,0.330,0.460,0.450,0.500,0.780,0.550,0.540,0.650,0.650,0.720,0.710,0.760,0.990,0.740,0.810,0.840,0.800,0.790,0.870,0.830,0.920,0.950,0.530,0.520
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,15000000.000,13000000.000,16000000.000,,,,,,,,,,,,,,,,,,,,,,,
EquityMethodInvestmentDividendsOrDistributions,,,,,73000000.000,,,,23000000.000,,,,18000000.000,,,,22000000.000,,,,16000000.000,,,,17000000.000,
GainLossOnFairValueHedgesRecognizedInEarnings,2000000.000,4000000.000,-24000000.000,2000000.000,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSecuritizationOfFinancialAssets,-8000000.000,-9000000.000,-7000000.000,-12000000.000,-1000000.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
GoodwillAcquiredDuringPeriod,12042000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
GoodwillOtherChanges,,,,,-70000000.000,,,,,,,,,,,,,,,,,,,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,-1000000.000,,,,,,,,,,,,,,,,,,,,,
ImpairmentOfInvestments,,3000000.000,,,12000000.000,9000000.000,1000000.000,2000000.000,9000000.000,4000000.000,12000000.000,4000000.000,5000000.000,19000000.000,6000000.000,20000000.000,15000000.000,16000000.000,15000000.000,13000000.000,20000000.000,1000000.000,7000000.000,6000000.000,4000000.000,2000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,2381000000.000,1805000000.000,,2197000000.000,2444000000.000,4383000000.000,2585000000.000,2570000000.000,2792000000.000,2799000000.000,2954000000.000,3056000000.000,3259000000.000,3040000000.000,3110000000.000,3402000000.000,3488000000.000,3264000000.000,3218000000.000,3535000000.000,3358000000.000,3724000000.000,3736000000.000,3905000000.000,3899000000.000
IncomeLossFromEquityMethodInvestments,-37000000.000,37000000.000,-40000000.000,5000000.000,3000000.000,29000000.000,911000000.000,16000000.000,11000000.000,23000000.000,-130000000.000,10000000.000,32000000.000,22000000.000,33000000.000,10000000.000,33000000.000,-236000000.000,1000000.000,-123000000.000,-11000000.000,-19000000.000,-34000000.000,-40000000.000,36000000.000,15000000.000
IncomeTaxExpenseBenefit,596000000.000,1014000000.000,639000000.000,801000000.000,750000000.000,811000000.000,1405000000.000,778000000.000,925000000.000,1048000000.000,1021000000.000,986000000.000,1118000000.000,1234000000.000,407000000.000,1114000000.000,1261000000.000,1313000000.000,1223000000.000,1162000000.000,1311000000.000,1278000000.000,1400000000.000,1319000000.000,1258000000.000,1364000000.000
IncomeTaxesPaidNet,74000000.000,496000000.000,596000000.000,460000000.000,118000000.000,904000000.000,833000000.000,986000000.000,461000000.000,1761000000.000,958000000.000,766000000.000,186000000.000,1718000000.000,974000000.000,790000000.000,118000000.000,1881000000.000,1146000000.000,581000000.000,190000000.000,1495000000.000,1031000000.000,977000000.000,132000000.000,2077000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-131000000.000,,,,169000000.000,,,,-281000000.000,,,,82000000.000,,,,372000000.000,,,,12000000.000,,,,-190000000.000,
IncreaseDecreaseInAccountsReceivable,725000000.000,,,,30000000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,-29000000.000,,,,-711000000.000,,,,-527000000.000,,,,-285000000.000,,,,-650000000.000,,,,212000000.000,,,,238000000.000,
