,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,2168000.000,6947000.000,7046000.000,4843000.000,5551000.000,3942000.000,3435000.000,2509000.000,3425000.000,1615000.000
AccountsReceivableNetCurrent,1377000.000,3709000.000,4737000.000,5171000.000,5677000.000,4819000.000,4341000.000,3824000.000,7753000.000,6819000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,3991000.000,4089000.000,3883000.000,3997000.000,4119000.000,4267000.000,4408000.000,567000.000,669000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,1000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1000.000,,15000.000,-31000.000,166000.000,-96000.000,-304000.000,-645000.000,-906000.000,-1411000.000
AdditionalPaidInCapital,400980000.000,404873000.000,408463000.000,409885000.000,394077000.000,395335000.000,397191000.000,398282000.000,399340000.000,400580000.000
AllowanceForDoubtfulAccountsReceivable,,,28000.000,,,,0.000,,,
Assets,284462000.000,225922000.000,197116000.000,160111000.000,174671000.000,149052000.000,119206000.000,90058000.000,73757000.000,56143000.000
AssetsCurrent,277949000.000,219716000.000,189635000.000,152703000.000,165759000.000,138065000.000,109314000.000,80504000.000,64621000.000,47383000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,1000.000,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,1000.000,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,39000.000,62000.000,60000.000,59000.000,59000.000,60000.000
CapitalLeaseObligationsNoncurrent,,4000.000,3000.000,,165000.000,188000.000,233000.000,218000.000,202000.000,188000.000
CapitalLeasedAssetsGross,,332000.000,332000.000,18000.000,231000.000,231000.000,231000.000,231000.000,213000.000,213000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,15200000.000,15200000.000,15200000.000,15200000.000,15200000.000,15200000.000,15200000.000
CashAndCashEquivalentsAtCarryingValue,238458000.000,154773000.000,114094000.000,82565000.000,92463000.000,68187000.000,50332000.000,36141000.000,38343000.000,28441000.000
CashCashEquivalentsAndShortTermInvestments,,,169788000.000,130973000.000,142211000.000,48054000.000,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,71032000.000,71473000.000,71502000.000,72402000.000,72859000.000,73057000.000,73083000.000,73871000.000,73709000.000,73627000.000
CommonStockSharesOutstanding,71032000.000,71473000.000,71502000.000,72402000.000,72859000.000,73057000.000,73083000.000,73871000.000,73709000.000,73627000.000
CommonStockValue,710000.000,715000.000,715000.000,724000.000,728000.000,730000.000,731000.000,739000.000,737000.000,737000.000
ConstructionInProgressGross,,,,23000.000,66000.000,186000.000,,,,
ConvertibleDebtNoncurrent,58829.000,,,,,,,,,
ConvertibleLongTermNotesPayable,171171000.000,173845000.000,175458000.000,177111000.000,95216000.000,96140000.000,97087000.000,98058000.000,99053000.000,100073000.000
ConvertibleNotesPayable,,173800000.000,,230000000.000,,,,,,
DebtAndCapitalLeaseObligations,,,,,215219000.000,219114000.000,223147000.000,227262000.000,231526000.000,235919000.000
DebtInstrumentCarryingAmount,,,,,293382000.000,293382000.000,293382000.000,293382000.000,293382000.000,293382000.000
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,,35634000.000,,,,,,,
DebtInstrumentConvertibleConversionPrice1,,11.540,,,,,,,,
DebtInstrumentFaceAmount,,1000.000,1000.000,1000.000,1000.000,,1000.000,1000.000,1000.000,1000.000
DebtInstrumentInterestRateStatedPercentage,,0.048,0.048,0.048,0.048,,0.048,0.048,0.048,0.048
DebtInstrumentUnamortizedDiscount,,56155000.000,54542000.000,52889000.000,78328000.000,74456000.000,70468000.000,66338000.000,62058000.000,57651000.000
DeferredFinanceCostsNet,,4900000.000,,,,,,,,
DeferredFinanceCostsNoncurrentNet,4491000.000,4246000.000,4068000.000,3886000.000,5058000.000,5194000.000,4969000.000,4740000.000,4505000.000,4267000.000
DeferredRevenue,,300000.000,,,,,,,,
DeferredRevenueCurrent,294000.000,335000.000,414000.000,460000.000,428000.000,488000.000,580000.000,299000.000,1480000.000,773000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,232000.000,,,,232000.000,,,
DeferredTaxAssetsGross,,,201941000.000,,,,228336000.000,,,
DeferredTaxAssetsInventory,,,2895000.000,,,,8431000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-515000.000,,,
