,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccruedLiabilitiesCurrent,12260.000,20332.000,30300.000,16386.000
AdditionalPaidInCapital,12690595.000,12690595.000,12690595.000,12690595.000
Assets,144568.000,75048.000,38648.000,63.000
AssetsCurrent,144568.000,75048.000,38648.000,63.000
Cash,129568.000,70048.000,35148.000,63.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,2400000000.000,2400000000.000,2400000000.000,2400000000.000
CommonStockSharesIssued,1705036105.000,1705036105.000,1705036105.000,1705036105.000
CommonStockSharesOutstanding,1705036105.000,1705036105.000,1705036105.000,1705036105.000
CommonStockValue,1705036.000,1705036.000,1705036.000,1705036.000
DueFromRelatedParties,15000.000,5000.000,,
LiabilitiesAndStockholdersEquity,144568.000,75048.000,38648.000,63.000
LiabilitiesCurrent,12260.000,20332.000,30300.000,16686.000
OtherPrepaidExpenseCurrent,,,3500.000,
RetainedEarningsAccumulatedDeficit,-14550323.000,-14627915.000,-14674283.000,-14699254.000
StockholdersEquity,132308.000,54716.000,8348.000,-16623.000
