,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,300146.000,416147.000,382960.000,474621.000,389190.000,340299.000,224110.000,208828.000,102125.000,127508.000,106046.000,96992.000,104399.000,127178.000,121222.000,13184.000,4600.000,146310.000,121550.000,,,,,
AccountsPayableCurrent,,,,,,,,,,,,,,,,,,,,135000.000,133939.000,229310.000,213616.000,649633.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,51672.000,207006.000,304588.000,305339.000,323042.000,324375.000,304943.000,65.000,,,,,,,,
AccountsReceivableNetCurrent,30625.000,56100.000,106635.000,94140.000,65708.000,40208.000,50556.000,0.000,,,,,,,,,,,,,,,,170024.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,64733.000,68480.000,774.000,108034.000,128925.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,15300.000,
AccruedPayrollTaxesCurrent,,,,,,,,,,,,,,,,,,,,,,,,-6224.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,13274.000,,,,14372.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,-3872.000
AdditionalPaidInCapital,2396187.000,2454211.000,2494607.000,2626745.000,2626745.000,2626745.000,2626740.000,2626740.000,2622578.000,2697541.000,2697541.000,2697541.000,2697541.000,2697541.000,2697541.000,3875029.000,5394187.000,428719.000,1678789.000,1743577.000,1811557.000,2152528.000,2310037.000,7791170.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,33150.000,,,,,,,,,,,,,,,,,
Assets,1131470.000,1028710.000,1128325.000,1027167.000,1845365.000,1472889.000,785675.000,489249.000,428160.000,615932.000,349245.000,322866.000,339510.000,17043.000,6906.000,10381.000,4554.000,204584.000,726639.000,429910.000,108607.000,74150.000,57313.000,5170985.000
