,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,5933000.000,6082000.000,5707000.000,6584000.000,7321000.000
AccruedIncomeTaxesCurrent,3637000.000,3439000.000,357000.000,811000.000,510000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3389000.000,3744000.000,3966000.000,4235000.000,4341000.000
AdditionalPaidInCapital,7249000.000,7249000.000,7240000.000,7240000.000,7240000.000
Assets,71076000.000,71701000.000,69637000.000,76587000.000,78992000.000
AssetsCurrent,47443000.000,47291000.000,43017000.000,50058000.000,50825000.000
CashAndCashEquivalentsAtCarryingValue,15746000.000,13346000.000,12803000.000,13526000.000,11987000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,20509123.000,20509123.000,20509123.000,20509123.000,20509123.000
CommonStockSharesOutstanding,20509123.000,20509123.000,20509123.000,20509123.000,20509123.000
CommonStockValue,21000.000,21000.000,21000.000,21000.000,21000.000
DueFromRelatedPartiesCurrent,92000.000,94000.000,,,
DueToOtherRelatedPartiesClassifiedCurrent,1129000.000,,,,
DueToRelatedPartiesCurrent,706000.000,780000.000,,,
IntangibleAssetsNetExcludingGoodwill,3000.000,3000.000,5000.000,5000.000,5000.000
InventoryNet,7085000.000,9526000.000,5203000.000,5962000.000,6405000.000
Liabilities,30088000.000,29204000.000,28686000.000,35848000.000,37595000.000
LiabilitiesAndStockholdersEquity,71076000.000,71701000.000,69637000.000,76587000.000,78992000.000
LiabilitiesCurrent,29276000.000,28389000.000,27870000.000,35032000.000,36781000.000
LoansPayableToBankCurrent,11682000.000,9919000.000,11862000.000,12728000.000,15296000.000
NotesPayableCurrent,6189000.000,7029000.000,8798000.000,13756000.000,12522000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,215000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,5000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,5000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,5000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,12000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,181000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,7000.000
OperatingLossCarryforwards,,,,,321000.000
OtherAssetsCurrent,2878000.000,2905000.000,,,
OtherDeferredCreditsNoncurrent,812000.000,815000.000,816000.000,816000.000,814000.000
PrepaidExpenseOtherNoncurrent,2941000.000,2953000.000,2953000.000,2956000.000,2947000.000
PrepaidRent,64000.000,65000.000,65000.000,66000.000,66000.000
PropertyPlantAndEquipmentNet,20689000.000,21454000.000,23662000.000,23568000.000,25215000.000
ReceivablesNetCurrent,17710000.000,16669000.000,18976000.000,23073000.000,25710000.000
RestrictedCashAndCashEquivalents,3868000.000,4686000.000,5970000.000,7431000.000,6657000.000
RetainedEarningsAccumulatedDeficit,27477000.000,28631000.000,27181000.000,26700000.000,27252000.000
RetainedEarningsAppropriated,2852000.000,2852000.000,2543000.000,2543000.000,2543000.000
StockholdersEquity,40988000.000,42497000.000,40951000.000,40739000.000,41397000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,40988000.000,42497000.000,40951000.000,40739000.000,41397000.000
