,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,387000.000,441000.000,778000.000,1242000.000,1405000.000,1439000.000,1887000.000,1940000.000,1801000.000,,
AmortizationOfLeasedAsset,5000.000,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,3126000.000,,,,4097000.000,4185000.000,3927000.000,-8403000.000,4919000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,6000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,6000.000,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,101000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,821000.000,,,,3151000.000,,,,780000.000
ComprehensiveIncomeNetOfTax,,-5879000.000,,-5827000.000,-9749000.000,,-8124000.000,-5923000.000,-6257000.000,-4963000.000,-6676000.000
CostOfRevenue,2320000.000,2576000.000,2792000.000,2904000.000,2877000.000,3715000.000,3210000.000,3117000.000,2788000.000,3888000.000,2884000.000
DepreciationAndAmortization,246000.000,100000.000,140000.000,200000.000,200000.000,286000.000,261000.000,,,,328000.000
EarningsPerShareBasicAndDiluted,-2.360,-0.320,-0.230,-0.230,-0.350,-0.210,-0.290,-0.210,-0.220,-0.170,-0.230
FairValueAdjustmentOfWarrants,65000.000,-23000.000,,,,,,,,,
GainLossOnDispositionOfAssets1,,,-2000.000,,,,,,,,
GrossProfit,6245000.000,6524000.000,10580000.000,12294000.000,11355000.000,15076000.000,13482000.000,16200000.000,15680000.000,20343000.000,17590000.000
IncreaseDecreaseInAccountsPayable,,,-255000.000,,,,989000.000,,,,-863000.000
IncreaseDecreaseInAccountsReceivable,,,-339000.000,,,,-2001000.000,,,,-2093000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-791000.000,,,,-2524000.000,,,,-829000.000
IncreaseDecreaseInInventories,,,279000.000,,,,984000.000,,,,1486000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,13000.000,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,55000.000,,,,-208000.000,,,,-58000.000
IncreaseDecreaseInPrepaidExpensesOther,,,317000.000,,,,272000.000,,,,75000.000
InterestAndOtherIncome,65000.000,30000.000,29000.000,48000.000,126000.000,,,,,,
InterestExpense,24000.000,14000.000,,,,,,,,,
InterestExpenseDebt,14000.000,6000.000,,,,,,,,,
InterestExpenseOther,24000.000,14000.000,1000.000,,,,,,,,
InterestIncomeOther,,7000.000,,,,,,,,,
InvestmentIncomeAmortizationOfPremium,,,96000.000,,,,117000.000,,,,4000.000
InvestmentIncomeNet,65000.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,424000.000,,,,200000.000,,,,136000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,424000.000,,,,200000.000,,,,136000.000
NetCashProvidedByUsedInInvestingActivities,,,5967000.000,,,,9918000.000,,,,5908000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,5967000.000,,,,9918000.000,,,,5908000.000
NetCashProvidedByUsedInOperatingActivities,,,-5570000.000,,,,-6967000.000,,,,-5264000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-5570000.000,,,,-6967000.000,,,,-5264000.000
NetIncomeLoss,-4382000.000,-5885000.000,-5338000.000,-5813000.000,-9738000.000,-5745000.000,-8221000.000,-5959000.000,-6226000.000,-4816000.000,-6681000.000
NonoperatingIncomeExpense,,,,,,,,,,,268000.000
OperatingExpenses,10668000.000,12425000.000,15946000.000,18155000.000,21219000.000,20925000.000,21888000.000,22383000.000,22142000.000,25403000.000,24539000.000
OperatingIncomeLoss,-4423000.000,-5901000.000,-5366000.000,-5861000.000,-9864000.000,-5849000.000,-8406000.000,-6183000.000,-6462000.000,-5060000.000,-6949000.000
OperatingLeasesRentExpenseNet,300000.000,300000.000,,,,,,,,,
