,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,23438.000,,1767.000,26710.000,288323.000,27206.000,2955.000,47004.000,70500.000,93184.000,46000.000,159673.000,38749.000,29357.000,20240.000,15386.000,9309.000,7280.000,8574.000,14428.000
AccountsAndOtherReceivablesNetCurrent,,,,,552600.000,,,,,,,,552600.000,,,,,,,
AccountsPayable,782216.000,,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,4057091.000,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,636691.000,609437.000,497518.000,500248.000,513298.000,491115.000,540794.000,553737.000,623196.000,670163.000,630490.000,650065.000,666613.000,618941.000,624153.000,671240.000,677202.000,643888.000
AccountsPayableRelatedPartiesCurrent,,,56365.000,68336.000,82129.000,73179.000,72141.000,82156.000,78753.000,78480.000,87610.000,91860.000,96110.000,96110.000,106110.000,96110.000,96110.000,96110.000,96110.000,96110.000
AccountsReceivableNet,8650.000,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,137594.000,135208.000,143310.000,153127.000,146498.000,151772.000,104168.000,9166.000,6061.000,16114.000,22957.000,75374.000,82035.000,66841.000,75374.000,61424.000,82180.000,73364.000
AccruedPayrollTaxesCurrent,,,602223.000,640829.000,680461.000,685889.000,651679.000,607164.000,539218.000,525377.000,511076.000,482177.000,453277.000,409377.000,361017.000,322477.000,238718.000,151700.000,,
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,,,,12750.000,,,,16800.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,226828.000,,,,,,,,235623.000,,,,,,,,,,,
AdditionalPaidInCapital,14283079.000,,14413010.000,14594181.000,14594181.000,14594181.000,14594181.000,14594181.000,14594181.000,14732056.000,14757506.000,14836506.000,14959006.000,17789594.000,17859719.000,17881719.000,17939576.000,17948326.000,17955826.000,17974576.000
AdvancesToAffiliate,1937.000,,37.000,37.000,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,12604.000,12604.000,13151.000,12604.000,13151.000,13151.000,13395.000,0.000,0.000,0.000,0.000,,,,,,,
Assets,,,545421.000,712269.000,901220.000,484049.000,368872.000,320190.000,173088.000,373472.000,387265.000,452790.000,332193.000,289948.000,217663.000,179444.000,152538.000,112000.000,186774.000,297094.000
AssetsCurrent,116048.000,,45099.000,213612.000,401943.000,224683.000,329510.000,171534.000,120137.000,125475.000,154539.000,233723.000,124206.000,96650.000,55044.000,46522.000,72159.000,47760.000,138654.000,76122.000
AssetsNet,124604.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,,,,,37500.000,37500.000,37500.000,37500.000,37500.000,37500.000,,,37500.000,,
CapitalizedComputerSoftwareGross,,,,,,,,,73000.000,,,,,,,,,,,
Cash,79080.000,,35921.000,179257.000,75918.000,185363.000,309154.000,99022.000,24665.000,18797.000,86678.000,54003.000,52762.000,45012.000,32909.000,30378.000,60953.000,34720.000,123090.000,53400.000
CashAndCashEquivalentsAtCarryingValue,79080.000,57224.000,35921.000,179257.000,75918.000,185363.000,309154.000,99022.000,24665.000,18797.000,86678.000,54003.000,52762.000,45012.000,32909.000,30378.000,60953.000,34720.000,123090.000,53400.000
CashAndDueFromBanks,,,,,,,,,250000.000,,,,,,,,,,,
CashFDICInsuredAmount,,,,,250000.000,,,,,,,,250000.000,,,,,,250000.000,250000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,2.000,2.000,2.000,2.000,2.000,2.000,,,,,2.000,,,,,,,
ClassOfWarrantOrRightOutstanding,,,275000.000,275000.000,275000.000,200000.000,275000.000,200000.000,,,,,,,,,,,,
CommitmentsAndContingencies,,,,,,,,,,,,,,,,,144375.000,,,
CommonStockParOrStatedValuePerShare,0.010,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,15920088.000,,15920088.000,15920088.000,15920088.000,15920088.000,15920088.000,15920088.000,15920088.000,16270088.000,16520088.000,16530088.000,16530088.000,38723007.000,39538007.000,39538007.000,39538007.000,39538007.000,39538007.000,39538007.000
CommonStockSharesOutstanding,15920088.000,,15920088.000,15920088.000,15920088.000,15920088.000,15920088.000,15920088.000,15920088.000,16270088.000,16520088.000,16530088.000,16530088.000,38723007.000,39538007.000,39538007.000,39538007.000,39538007.000,39538007.000,39538007.000
CommonStockValue,,,159201.000,159201.000,159201.000,159201.000,159201.000,159201.000,159201.000,162701.000,165201.000,165301.000,165301.000,387230.000,395380.000,395380.000,395380.000,395380.000,395380.000,395380.000
CommonStockValueOutstanding,159201.000,,,,,,,,,,,,,,,,,,,
ContractualObligation,,,,,,,,,,192500.000,192500.000,192500.000,192500.000,192500.000,192500.000,,,192500.000,,
ConvertibleDebt,,,,,,,,,,2168830.000,2219169.000,2327076.000,,934649.000,1089745.000,,,,,
ConvertibleDebtNoncurrent,,,,,,,,,,,,,,200000.000,200000.000,,,357099.000,,
ConvertibleNotesPayable,,,,,,,,,68500.000,,,,365000.000,,,9884519.000,11815803.000,198021.000,200385.000,
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,,,,1339778.000,1460218.000,,,
ConvertiblePreferredStockParStatedValuePerShare,1.000,,,,,,,,,,,,,,,,,,,
ConvertiblePreferredStockSharesAuthorized,10000000.000,,,,,,,,,,,,,,,,,,,
ConvertiblePreferredStockSharesIssued,1000.000,,,,,,,,,,,,,,,,,,,
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,10.000,,,,,,,,10.000,,,,,,,
ConvertiblePreferredStockSharesOutstanding,1000.000,,,,,,,,,,,,,,,,,,,
CustomerDepositsCurrent,,,71870.000,75159.000,1097962.000,67378.000,87177.000,133542.000,91260.000,85743.000,99278.000,85743.000,25482.000,25482.000,25482.000,25482.000,25000.000,,,
DebtCurrent,,,,,,,,,493017.000,,,,,,,1785321.000,2032595.000,,,
DebtDefaultShorttermDebtAmount,,,,,,,,,,,,,,,,,,321586.000,,
DebtInstrumentFairValue,,,,,,,,,3142219.000,,,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,,0.080,0.080,0.100,0.100,0.100,0.100,0.100
DeferredRevenue,357003.000,,308225.000,462825.000,,514474.000,370723.000,376972.000,258764.000,471152.000,384901.000,501150.000,492603.000,448652.000,422401.000,396150.000,138760.000,113050.000,97490.000,84993.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,4150073.000,,,,,,,,4224000.000,,,,4350000.000,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,-4150073.000,,,,,,,,4224000.000,,,,4350000.000,,,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,182000.000,664000.000
