,2012-06-30,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1834000.000,1886000.000,3048000.000,5634000.000,3403000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,288000.000,,,,
AdvertisingExpense,28875000.000,27500000.000,26200000.000,25600000.000,28900000.000
AllocatedShareBasedCompensationExpense,1987000.000,1988000.000,2975000.000,5362000.000,3115000.000
AmortizationOfFinancingCosts,760000.000,592000.000,595000.000,595000.000,462000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1871699.000,1000000.000,,,
AssetsDisposedOfByMethodOtherThanSaleInPeriodOfDispositionGainLossOnDisposition1,,6200000.000,1300000.000,-1100000.000,-700000.000
ComprehensiveIncomeNetOfTax,3948000.000,-56302000.000,-10176000.000,,
CostOfGoodsSold,503918000.000,578876000.000,562692000.000,579746000.000,614594000.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,,,,73400000.000,83700000.000
CurrentFederalTaxExpenseBenefit,1505000.000,-135000.000,-2981000.000,19000.000,-147000.000
CurrentIncomeTaxExpenseBenefit,2066000.000,107000.000,-2820000.000,31000.000,252000.000
CurrentStateAndLocalTaxExpenseBenefit,561000.000,242000.000,161000.000,12000.000,399000.000
DeferredFederalIncomeTaxExpenseBenefit,-391000.000,-6827000.000,2861000.000,0.000,186000.000
DeferredIncomeTaxExpenseBenefit,-572000.000,-7139000.000,2861000.000,0.000,11000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-181000.000,-312000.000,,0.000,-175000.000
DefinedContributionPlanCostRecognized,1054000.000,1100000.000,1000000.000,1100000.000,1200000.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,0.040,0.040,,,
Depreciation,,,,12426000.000,16010000.000
DepreciationDepletionAndAmortization,14516000.000,13452000.000,12188000.000,,
EarningsPerShareBasic,0.090,-1.330,-0.240,0.240,0.080
EarningsPerShareDiluted,0.090,-1.330,-0.240,0.240,0.080
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.340,0.340,0.340,0.340
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,1765000.000,1724000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,288000.000,,,,
FederalIncomeTaxExpenseBenefitContinuingOperations,1114000.000,-6962000.000,-120000.000,19000.000,39000.000
GainLossOnDispositionOfAssets,-460000.000,-6161000.000,-1271000.000,-1109000.000,-700000.000
GrossProfit,308864000.000,259438000.000,302152000.000,326619000.000,341802000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,5407000.000,-63408000.000,-10135000.000,10416000.000,3976000.000
IncomeTaxExpenseBenefit,1494000.000,-7032000.000,41000.000,31000.000,263000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,14992000.000,3946000.000,-3369000.000,-668000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,-154000.000,0.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,1892000.000,-21559000.000,-3446000.000,3541000.000,1351000.000
IncomeTaxReconciliationOtherReconcilingItems,-612000.000,-477000.000,113000.000,-86000.000,93000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,214000.000,12000.000,157000.000,106000.000,157000.000
IncomeTaxReconciliationTaxCredits,,,,161000.000,670000.000
IncomeTaxReconciliationTaxCreditsOther,,,575000.000,,
IncomeTaxesPaidNet,-392000.000,73000.000,-4819000.000,162000.000,256000.000
IncreaseDecreaseInAccountsPayable,35753000.000,-25051000.000,13326000.000,-12042000.000,6611000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-123000.000,-25000.000,-161000.000,-53000.000,-10000.000
IncreaseDecreaseInAccruedLiabilities,1536000.000,4930000.000,3899000.000,-5253000.000,6653000.000
IncreaseDecreaseInBookOverdrafts,-18791000.000,,,,
IncreaseDecreaseInInventories,1422000.000,-53548000.000,-4391000.000,2050000.000,32043000.000
IncreaseDecreaseInOtherAccountsPayable,,2289000.000,-2289000.000,,
IncreaseDecreaseInOtherDeferredLiability,64000.000,-377000.000,-164000.000,,
IncreaseDecreaseInOtherNoncurrentAssets,,,,260000.000,36000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,0.000,2268000.000
IncreaseDecreaseInOtherOperatingAssets,-247000.000,-328000.000,-479000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-2327000.000,-2438000.000,-2003000.000,885000.000,-669000.000
InterestExpense,2254000.000,1677000.000,1500000.000,,
InterestIncomeExpenseNonoperatingNet,,,,-1445000.000,-1068000.000
InterestPaid,1422000.000,1016000.000,844000.000,800000.000,541000.000
InventoryWriteDown,,41800000.000,,,
InvestmentIncomeInterest,9000.000,9000.000,,,
LeaseAndRentalExpense,82459000.000,82700000.000,83100000.000,86600000.000,98300000.000
NetCashProvidedByUsedInContinuingOperations,20340000.000,-10844000.000,20790000.000,-4898000.000,-30638000.000
NetCashProvidedByUsedInFinancingActivities,-25376000.000,1702000.000,2981000.000,911000.000,-1026000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-25376000.000,1702000.000,2981000.000,911000.000,-1026000.000
NetCashProvidedByUsedInInvestingActivities,-13765000.000,-9358000.000,-13389000.000,-15494000.000,-38025000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-13765000.000,-9358000.000,-13389000.000,-15494000.000,-38025000.000
NetCashProvidedByUsedInOperatingActivities,59481000.000,-3188000.000,31198000.000,9685000.000,8413000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,59481000.000,-3188000.000,31198000.000,9685000.000,8413000.000
NetIncomeLoss,3913000.000,-56376000.000,-10176000.000,10385000.000,3713000.000
NetIncomeLossAvailableToCommonStockholdersBasic,3883000.000,-56376000.000,-10176000.000,10293000.000,3673000.000
NonoperatingIncomeExpense,-2030000.000,-6913000.000,,,
OperatingIncomeLoss,7437000.000,-56495000.000,-8053000.000,12356000.000,2404000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,35000.000,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,,55000.000,,,
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,,54000.000,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationBeforeTax,,-1000.000,,,
OtherComprehensiveIncomeLossNetOfTax,,54000.000,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,-20000.000,,,
OtherNoncashIncomeExpense,-35000.000,-54000.000,,0.000,
OtherNonoperatingIncomeExpense,215000.000,-5245000.000,-582000.000,-495000.000,2640000.000
PaymentsForRepurchaseOfCommonStock,6092000.000,106000.000,320000.000,143000.000,128000.000
PaymentsOfDebtIssuanceCosts,858000.000,,,50000.000,903000.000
PaymentsToAcquireIntangibleAssets,,,,,1318000.000
PaymentsToAcquireProductiveAssets,13765000.000,9608000.000,13434000.000,15541000.000,45545000.000
ProceedsFromLongTermLinesOfCredit,92338000.000,94655000.000,25100000.000,6000000.000,
ProceedsFromSaleOfProductiveAssets,,250000.000,45000.000,47000.000,41000.000
ProceedsFromStockOptionsExercised,77000.000,1808000.000,3301000.000,1104000.000,5000.000
RepaymentsOfLongTermLinesOfCredit,92338000.000,94655000.000,25100000.000,6000000.000,
RevenueRecognitionGiftCardsBreakage,,,,,600000.000
SaleLeasebackTransactionCurrentPeriodGainRecognized,,,,,2515000.000
SaleLeasebackTransactionNetProceedsInvestingActivities,,,,,8797000.000
SalesRevenueGoodsNet,812782000.000,838314000.000,864844000.000,906365000.000,956396000.000
SellingGeneralAndAdministrativeExpense,301427000.000,315933000.000,310205000.000,314263000.000,339398000.000
ShareBasedCompensation,1987000.000,1988000.000,2975000.000,5362000.000,3115000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,,0.696,0.568,0.561
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,,0.488,0.454,0.464
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,,,0.017,0.019
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,,,0.010,0.010
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,0.630,,,1.240,1.240
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,35.230,,,35.230,20.910
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,380000.000,-70000.000,161000.000,12000.000,224000.000
StockIssuedDuringPeriodValueShareBasedCompensation,2000.000,,2000.000,3000.000,5000.000
StockIssuedDuringPeriodValueStockOptionsExercised,77000.000,1808000.000,3299000.000,1100000.000,
TreasuryStockSharesAcquired,,,320000.000,,
TreasuryStockValueAcquiredCostMethod,6092000.000,106000.000,,143000.000,128000.000
UndistributedEarningsAllocatedToParticipatingSecurities,30000.000,,,,
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,,,,92000.000,40000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,101000.000,106000.000,90000.000,73000.000,0.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,23000.000,16000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,18000.000,15000.000,,0.000,0.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,-3500000.000,-700000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,550000.000,,,290000.000,31000.000
WeightedAverageNumberOfDilutedSharesOutstanding,42536000.000,42248000.000,42943000.000,43770000.000,43736000.000
WeightedAverageNumberOfSharesOutstandingBasic,41986000.000,42248000.000,42943000.000,43480000.000,43705000.000
