,2011-08-09,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,17937000.000,,,,18627000.000,,,,19673000.000,,,,20749000.000,,,,21479000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,3754000.000,3818000.000,4146000.000,4736000.000,5553000.000,4868000.000,4668000.000,841000.000,337000.000,-21000.000,1223000.000,1922000.000,2676000.000,2072000.000,1641000.000,191000.000,-435000.000,-456000.000,-1261000.000,-120000.000,-418000.000,-3262000.000,-2575000.000
AmountAvailableForDividendDistributionWithoutAffectingCapitalAdequacyRequirements,,,,,,,,,,,11600000.000,,,,,,,,,,,,,
Assets,,1464584000.000,1450121000.000,1444365000.000,1416441000.000,1404086000.000,1387104000.000,1390198000.000,1369970000.000,1387787000.000,1386227000.000,1406117000.000,1435958000.000,1428669000.000,1443568000.000,1460492000.000,1479969000.000,1469304000.000,1492429000.000,1508568000.000,1565181000.000,1657636000.000,1758647000.000,1776442000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,7000.000,7000.000,7000.000,7000.000,77000.000,77000.000,77000.000,77000.000,77000.000,137000.000,137000.000
AvailableForSaleSecurities,,292442000.000,286599000.000,292002000.000,289151000.000,291992000.000,281539000.000,283054000.000,291180000.000,291258000.000,288780000.000,281865000.000,287883000.000,282401000.000,282834000.000,282135000.000,276661000.000,272127000.000,280792000.000,271515000.000,261633000.000,262102000.000,266542000.000,282028000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,7170000.000,7732000.000,5982000.000,6258000.000,5576000.000,6803000.000,8838000.000,7206000.000,3005000.000,3070000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,967000.000,801000.000,1735000.000,970000.000,1227000.000,1411000.000,876000.000,682000.000,3568000.000,3331000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,281511000.000,283033000.000,273684000.000,275522000.000,289822000.000,290603000.000,289614000.000,279511000.000,283248000.000,276793000.000,276631000.000,275204000.000,272414000.000,266839000.000,276443000.000,266123000.000,253671000.000,255578000.000,267105000.000,282289000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,367000.000,-90000.000,139000.000,109000.000,306000.000,241000.000,477000.000,286000.000,356000.000,323000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,967000.000,-801000.000,1735000.000,970000.000,1227000.000,1411000.000,876000.000,682000.000,3568000.000,3331000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,74684000.000,60749000.000,72880000.000,68009000.000,131348000.000,128550000.000,145430000.000,107847000.000,98427000.000,87527000.000,81788000.000,57209000.000,103272000.000,79370000.000,89854000.000,70720000.000,44974000.000,59123000.000,132470000.000,136409000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,600000.000,-711000.000,1596000.000,861000.000,921000.000,1170000.000,399000.000,396000.000,3212000.000,3008000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,67040000.000,48466000.000,60463000.000,60821000.000,121832000.000,113521000.000,123127000.000,84536000.000,50018000.000,52484000.000,49087000.000,49263000.000,93877000.000,71659000.000,75212000.000,54526000.000,23782000.000,38179000.000,115357000.000,121104000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,7644000.000,12283000.000,12417000.000,7188000.000,9516000.000,15029000.000,22303000.000,23311000.000,48409000.000,35043000.000,32701000.000,7946000.000,9395000.000,7711000.000,14642000.000,16194000.000,21192000.000,20944000.000,17113000.000,15305000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,17252000.000,13905000.000,14775000.000,15870000.000,20782000.000,33174000.000,36957000.000,33742000.000,25962000.000,23114000.000,28282000.000,24470000.000,24159000.000,21621000.000,21248000.000,18437000.000,16653000.000,18245000.000,16049000.000,23326000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,17836000.000,14539000.000,15146000.000,16339000.000,20872000.000,33187000.000,36599000.000,34102000.000,26503000.000,23764000.000,29081000.000,25230000.000,24681000.000,22241000.000,21661000.000,18932000.000,17304000.000,18713000.000,15992000.000,23263000.000
