,2016-07-31,2016-10-31,2017-01-31
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,-178000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,-566000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,-388000.000,,
AvailableForSaleSecuritiesGrossUnrealizedGains,1688000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,-566000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,714000.000,,
CommonStockDividendsPerShareCashPaid,,0.350,
ComprehensiveIncomeNetOfTax,874000.000,469000.000,1121000.000
CostOfGoodsSold,1386000.000,1284000.000,1229000.000
CurrentIncomeTaxExpenseBenefit,258000.000,-325000.000,313000.000
DeferredIncomeTaxExpenseBenefit,-21000.000,-8000.000,-11000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,2000.000,,
DepreciationDepletionAndAmortization,44000.000,47000.000,47000.000
DilutiveSecurities,567000.000,,
DividendsCommonStockCash,,1758000.000,
EarningsPerShareBasic,0.110,0.140,0.160
EarningsPerShareDiluted,0.110,0.140,0.160
GainLossOnSaleOfInvestments,47000.000,38000.000,51000.000
GeneralAndAdministrativeExpense,211000.000,230000.000,223000.000
GrossProfit,1280000.000,1599000.000,1416000.000
ImpairmentOfInvestments,13000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,804000.000,1025000.000,1094000.000
IncomeTaxExpenseBenefit,237000.000,-333000.000,302000.000
IncomeTaxesPaid,0.000,,
IncreaseDecreaseInAccountsPayable,47000.000,,
IncreaseDecreaseInAccountsReceivable,-125000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,255000.000,,
IncreaseDecreaseInAccruedLiabilities,-105000.000,,
IncreaseDecreaseInDueFromEmployeeCurrent,1000.000,,
IncreaseDecreaseInInventories,-136000.000,,
IncreaseDecreaseInPrepaidExpense,28000.000,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,20500.000,,
InterestPaid,0.000,,
InventoryWriteDown,20000.000,,
InvestmentIncomeInterestAndDividend,192000.000,126000.000,332000.000
NetCashProvidedByUsedInFinancingActivities,-1000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1000.000,,
NetCashProvidedByUsedInInvestingActivities,-278000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-278000.000,,
NetCashProvidedByUsedInOperatingActivities,993000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,993000.000,,
NetIncomeLoss,567000.000,692000.000,792000.000
NetIncomeLossAvailableToCommonStockholdersBasic,567000.000,,
NonoperatingIncomeExpense,242000.000,171000.000,384000.000
OperatingExpenses,718000.000,745000.000,706000.000
OperatingIncomeLoss,562000.000,854000.000,710000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,307000.000,-223000.000,329000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,220000.000,-160000.000,236000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,18000.000,7000.000,5000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,545000.000,-376000.000,570000.000
OtherNonoperatingIncomeExpense,3000.000,7000.000,1000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,13000.000,,
PaymentsToAcquireMarketableSecurities,257000.000,,
PaymentsToAcquireOtherProductiveAssets,-34000.000,,
PaymentsToAcquireProductiveAssets,59000.000,61000.000,26000.000
PaymentsToAcquirePropertyPlantAndEquipment,59000.000,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,4000.000,,
ProvisionForDoubtfulAccounts,1000.000,,
RelatedPartyCosts,5000.000,4000.000,5000.000
Revenues,2666000.000,2883000.000,2645000.000
SalesRevenueNet,2666000.000,2883000.000,2645000.000
SellingExpense,484000.000,487000.000,461000.000
WeightedAverageNumberOfDilutedSharesOutstanding,5042227.000,5042160.000,4966472.000
WeightedAverageNumberOfSharesOutstandingBasic,5021727.000,5021660.000,4945972.000
