,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,1044918.000,1054548.000,1200052.000,2199026.000,2248170.000,1998381.000,2551444.000,2748549.000,3147724.000,3155834.000,2955275.000,3659846.000,3789866.000,3682661.000,3645394.000,3824591.000
AccountsReceivableNetCurrent,2054855.000,1769830.000,2649654.000,2442399.000,5300378.000,5659666.000,4202931.000,273797.000,826265.000,581842.000,0.000,14267.000,72807.000,0.000,0.000,34833.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,170899.000,223940.000,41868.000,226507.000,258373.000,559680.000,548329.000,135000.000,88159.000,159159.000,46184.000,92367.000
AccruedLiabilitiesCurrent,1065604.000,1450826.000,1729125.000,2505785.000,4218850.000,5039505.000,5859050.000,4606409.000,6514779.000,6742499.000,7100249.000,8024161.000,7626245.000,8133698.000,8510235.000,10941480.000
AccruedRoyaltiesCurrent,,,,,1151366.000,1230380.000,1246899.000,976344.000,1045989.000,1106368.000,868646.000,690358.000,690358.000,719999.000,732293.000,757251.000
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,976344.000,,,,690358.000,690358.000,719999.000,732293.000,690358.000
AccruedVacationCurrent,,,,,,,,98176.000,94122.000,22967.000,54322.000,57602.000,50830.000,50830.000,57601.000,41214.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3668167.000,4326478.000,4994932.000,,,,,-11162024.000,11847007.000,12353649.000,12895577.000,-13383407.000,13865655.000,14348119.000,14830582.000,15105497.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,31181.000,78183.000,92584.000,-49282.000,-47237.000,-57933.000,-63676.000,0.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,59334241.000,72764515.000,73759989.000,74846754.000,75923010.000,76476114.000,76893476.000,77210649.000,77319259.000,77605514.000,78246131.000,78292962.000,78484962.000,79192252.000,79497992.000,79857465.000
AggregateIndebtedness,,,,,,,,,,,,,,,,30000000.000
AssetRetirementObligation,,,,,,,,,,,,,,,,245494.000
AssetRetirementObligationsNoncurrent,151363.000,155363.000,155363.000,159048.000,161779.000,164299.000,166217.000,167746.000,168259.000,230511.000,230511.000,241079.000,242521.000,243993.000,245494.000,245494.000
Assets,29309993.000,32588421.000,32637925.000,31661964.000,33254296.000,33396682.000,31372694.000,25954081.000,25881879.000,24559072.000,22894287.000,21448275.000,20907523.000,19445608.000,19058522.000,17821126.000
AssetsCurrent,4411225.000,6544138.000,5144692.000,4386484.000,6845509.000,7336425.000,5616016.000,1087482.000,1812649.000,1285794.000,907229.000,385161.000,323087.000,244371.000,348884.000,325370.000
CapitalLeaseObligationsCurrent,58222.000,40276.000,40877.000,41487.000,34877.000,24570.000,0.000,0.000,,,,,,,,
CapitalLeaseObligationsNoncurrent,34969.000,24622.000,14162.000,3545.000,0.000,0.000,0.000,0.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1292439.000,3480057.000,597871.000,614385.000,261566.000,506581.000,396479.000,115094.000,173413.000,91218.000,410764.000,83825.000,410.000,34996.000,109876.000,69305.000
ClassOfWarrantOrRightOutstanding,,,,,26126635.000,26006635.000,26099277.000,25401587.000,25401587.000,25401587.000,25425021.000,25283511.000,25171248.000,23877324.000,24246090.000,20896054.000
CommonStockOtherValueOutstanding,237500.000,237500.000,237500.000,0.000,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,94794412.000,108294412.000,109000030.000,111143684.000,117537970.000,117537970.000,117599598.000,117599598.000,117599598.000,117599598.000,126858857.000,126858857.000,131229228.000,136596648.000,139596648.000,142396648.000
CommonStockSharesOutstanding,94794412.000,108294412.000,109000030.000,111143684.000,117537970.000,117537970.000,117599598.000,117599598.000,117599598.000,117599598.000,126858857.000,126858857.000,131229228.000,136596648.000,139596648.000,142396648.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,,,50000.000,
CommonStockValue,188441.000,215441.000,217525.000,222287.000,235076.000,235076.000,235199.000,235199.000,235199.000,235199.000,253718.000,254459.000,262459.000,273194.000,279194.000,284793.000
ConstructionInProgressGross,9742530.000,11096009.000,12577447.000,0.000,,,,,,,,,,,,
ConvertibleLongTermNotesPayable,11365519.000,0.000,0.000,0.000,,4044690.000,4442629.000,3951310.000,,,,,,1322.000,5010.000,
ConvertibleSubordinatedDebtCurrent,,437181.000,440748.000,444436.000,448297.000,450000.000,0.000,0.000,,409851.000,420612.000,432063.000,444304.000,3630840.000,3448710.000,3443918.000
ConvertibleSubordinatedDebtNoncurrent,433693.000,0.000,0.000,0.000,,,,,5195094.000,4569595.000,3606330.000,3673527.000,3402750.000,0.000,0.000,0.000
DebtDefaultShorttermDebtAmount,,,,,,,,,,,,,,,,7755685.000
DebtInstrumentCarryingAmount,,,,,448297.000,4494690.000,4442629.000,3951310.000,5195094.000,4979446.000,4026942.000,4105590.000,3847054.000,3632162.000,3453720.000,3443918.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,,,,,0.125,
DebtInstrumentFaceAmount,,,,,450000.000,4494690.000,4512357.000,4011792.000,5245680.000,5019595.000,4056330.000,4123527.000,3852750.000,3714173.000,3659821.000,3702263.000
DebtInstrumentUnamortizedDiscount,,,,,-1703.000,0.000,-69728.000,-60482.000,-50586.000,40149.000,29388.000,17937.000,5696.000,82011.000,206101.000,258345.000
DeferredFinanceCostsNet,440121.000,504387.000,479307.000,1102070.000,1064489.000,997580.000,945335.000,323348.000,241603.000,194172.000,146741.000,99310.000,89379.000,78653.000,69517.000,
DeferredRevenueCurrent,3159612.000,3159612.000,2855824.000,0.000,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,0.000,,,,0.000,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,27099168.000,,,,30498586.000,,,,32532656.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,1904127.000,,,,2133864.000,,,,3304574.000
DeferredTaxAssetsValuationAllowance,,,,,,,,29003295.000,,,,32632450.000,,,,35837230.000
DerivativeLiabilities,,,,,2922997.000,2393173.000,1309342.000,496920.000,788916.000,351545.000,217407.000,292124.000,804839.000,280953.000,1247780.000,1367142.000
DerivativeLiabilitiesCurrent,6424553.000,4797174.000,3495452.000,1026765.000,2922997.000,2393173.000,1309342.000,496920.000,788916.000,351545.000,217407.000,292124.000,804839.000,280953.000,1247780.000,1367142.000
DerivativeLiabilitiesNoncurrent,,,,,,,,0.000,,,,,,,,0.000
DueFromRelatedParties,,,,,,,,,,,,,,,,421385.000
EmployeeRelatedLiabilitiesCurrent,,,,,202680.000,102676.000,131190.000,77260.000,101787.000,0.000,0.000,133890.000,130896.000,209313.000,236939.000,360354.000
GuaranteeObligationsCurrentCarryingValue,,,,3359873.000,3359873.000,3359873.000,3359873.000,3359873.000,3359873.000,3359873.000,3359873.000,3359873.000,3359873.000,3359873.000,3359873.000,3300287.000
InterestPayableCurrent,315062.000,395628.000,10063.000,,,,,,,,,,,,,
InterestPayableCurrentAndNoncurrent,,,,,82944.000,50121.000,301679.000,368474.000,630599.000,907528.000,1205177.000,1572298.000,1926986.000,2283644.000,2630315.000,6304917.000
InventoryNet,287123.000,109212.000,140970.000,951458.000,851976.000,802280.000,592100.000,241214.000,379635.000,118656.000,118656.000,40000.000,0.000,0.000,0.000,0.000
InventoryRawMaterials,,,,,6012.000,37905.000,78572.000,0.000,46956.000,20414.000,20414.000,,0.000,,,
InventoryWorkInProcess,,,,,0.000,0.000,35715.000,31203.000,19834.000,24495.000,24495.000,0.000,0.000,,,0.000
Liabilities,28799811.000,21088299.000,19589767.000,20608429.000,23532156.000,25992902.000,26090912.000,22846876.000,26665639.000,26402468.000,27064555.000,28883339.000,29087062.000,28725946.000,29850984.000,33242481.000
LiabilitiesAndStockholdersEquity,29309993.000,32588421.000,32637925.000,31661964.000,33254296.000,33396682.000,31372694.000,25954081.000,25881879.000,24559072.000,22894287.000,21448275.000,20907523.000,19445608.000,19058522.000,17821126.000
LiabilitiesCurrent,16814267.000,15365269.000,16413907.000,19508840.000,22919811.000,21372897.000,21111174.000,18397628.000,21013386.000,21355348.000,23024500.000,24968733.000,25441791.000,28480631.000,29600480.000,32996987.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,9200870.000,7568175.000,7452122.000,7185877.000,7160803.000,7252569.000,8845435.000,9200666.000,9416664.000,9392606.000,9388488.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,161417.000,161418.000,161417.000,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,168773.000,168773.000,168773.000,161419.000,161418.000,161418.000,161418.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,606253.000,620045.000,620045.000,168773.000,168773.000,168773.000,167445.000,,,,,
LongTermNotesPayable,0.000,5543045.000,3006335.000,936996.000,450566.000,411016.000,370892.000,330192.000,288900.000,247014.000,203214.000,0.000,0.000,0.000,0.000,
MarketableSecurities,,,,,50821.000,40125.000,34382.000,0.000,,,,,,,,
MarketableSecuritiesCurrent,129239.000,176241.000,190642.000,48776.000,50821.000,40125.000,34382.000,0.000,,,,,,,,
MineralPropertiesNet,579000.000,579000.000,579000.000,579000.000,579000.000,599897.000,599897.000,599897.000,599897.000,599897.000,599897.000,599897.000,599897.000,599897.000,599897.000,599897.000
NotesAndLoansReceivableNetCurrent,,207511.000,209533.000,,,,,,,,,,,,,
NotesPayable,,,,,10137313.000,8518411.000,8402357.000,7516069.000,7490994.000,7582760.000,9174298.000,9200666.000,9416664.000,9392606.000,9388488.000,
NotesPayableCurrent,4746296.000,4030024.000,6641766.000,9931468.000,9686747.000,8107395.000,8031465.000,7185877.000,7202094.000,7335746.000,8971084.000,9200666.000,9416664.000,9392606.000,9388488.000,10119569.000
NotesReceivableNet,205467.000,0.000,0.000,0.000,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,365502.000,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,24097.000,295439.000,530933.000,15524.000,19280.000,35614.000,35964.000,133958.000,230022.000,314435.000,446232.000,19579.000
OtherAssets,11893362.000,13055640.000,14510998.000,2557314.000,2519733.000,2902824.000,3150579.000,2540506.000,2508761.000,2413575.000,1654216.000,1207535.000,1197604.000,310369.000,301233.000,236628.000
PrepaidExpenseAndOtherAssetsCurrent,647569.000,801287.000,1356022.000,329466.000,380768.000,327773.000,390124.000,457377.000,433336.000,494078.000,377809.000,247069.000,249870.000,209375.000,239008.000,221232.000
PropertyPlantAndEquipmentGross,,,,,,,,32888220.000,,,,32639090.000,,,,31764728.000
PropertyPlantAndEquipmentNet,12426406.000,12409643.000,12403235.000,24139166.000,23310054.000,22557536.000,22006202.000,21726196.000,20960572.000,20259806.000,19732945.000,19255682.000,18786935.000,18290971.000,17808508.000,16659231.000
PropertyPlantAndEquipmentOther,1223528.000,1223528.000,1223528.000,1223528.000,1223528.000,1223528.000,1223528.000,1223528.000,1223528.000,1173528.000,411600.000,0.000,,,,
RestrictedCashAndCashEquivalentsNoncurrent,281716.000,231716.000,230716.000,231716.000,231716.000,231716.000,231716.000,231716.000,231716.000,231716.000,231716.000,231716.000,231716.000,231716.000,231716.000,236628.000
RetainedEarningsAccumulatedDeficit,-59043681.000,-61558017.000,-61021940.000,-63966224.000,-66388709.000,-69249477.000,-71783217.000,-74338643.000,-78338218.000,-79684109.000,-82670117.000,-85982488.000,-86926960.000,-88745784.000,-90619648.000,-95563613.000
SettlementLiabilitiesCurrent,,,,,,,,,,,,106977.000,106977.000,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,,,,,,,,,4550000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,7940000.000,7890000.000,7575000.000,8405000.000,8140000.000,7935000.000,7990000.000,8325000.000,2400000.000,13400000.000,13600000.000,8325000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.530,0.530,0.330,0.290,0.270,0.250,0.250,0.240,0.320,0.100,0.100,0.240
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,8440000.000,9425000.000,9385000.000,8970000.000,9205000.000,8950000.000,8590000.000,8925000.000,9900000.000,13400000.000,13600000.000,12510000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.520,0.500,0.330,0.300,0.270,0.250,0.240,0.240,0.120,0.100,0.100,0.070
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,,,,,,,,,,,,,196250.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,,,,,,,,,,,,,14375000.000
SharePrice,,,,,0.400,0.360,0.260,,0.167,0.080,0.050,0.060,0.130,0.046,0.148,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,,,,0.000
StockholdersEquity,510182.000,11500122.000,13048158.000,11053535.000,9722140.000,7403780.000,5281782.000,3107205.000,-783760.000,-1843396.000,-4170268.000,-7435067.000,-8179539.000,-9280338.000,-10792462.000,-15421355.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,510182.000,11500122.000,13048158.000,11053535.000,9722140.000,7403780.000,5281782.000,3107205.000,-783760.000,-1843396.000,-4170268.000,-7435064.000,-8179539.000,-9280338.000,-10792462.000,-15421355.000
