,2011-04-30,2012-04-30,2013-04-30,2014-04-30,2015-04-30,2016-04-30,2017-04-30
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,593000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,15476000.000,13475000.000,11920000.000,12160000.000,13737000.000,18305000.000,18045000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,1287000.000,1664000.000,294000.000,,1516000.000,4908000.000,77000.000
AllocatedShareBasedCompensationExpense,,13399000.000,11906000.000,12106000.000,13899000.000,18895000.000,18958000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,8698000.000,7764000.000,8622000.000,10006000.000,11548000.000,14202000.000
AmortizationOfIntangibleAssets,,,5000000.000,8700000.000,8200000.000,11700000.000,15400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,570000.000,500000.000,40000.000,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,23000000.000,
BusinessAcquisitionsProFormaRevenue,,,,,,1600000000.000,
BusinessCombinationAcquisitionRelatedCosts,,,,,959000.000,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,2196000.000,,,,,
BusinessCombinationIntegrationRelatedCosts,,,,394000.000,,,
CapitalizedComputerSoftwareAmortization,,,4000000.000,6000000.000,9000000.000,,
CapitalizedComputerSoftwareAmortization1,,,,,,11300000.000,12600000.000
CashAcquiredFromAcquisition,,,,,,3973000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,27623000.000,35149000.000,-57939000.000,109651000.000,47121000.000,-107586000.000,137630000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,-800000.000
CommonStockDividendsPerShareDeclared,,,,,,0.400,0.400
ComprehensiveIncomeNetOfTax,71600000.000,35834000.000,23471000.000,72934000.000,50122000.000,13625000.000,71028000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,512000.000,2811000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,14137000.000,73839000.000
CostOfReimbursableExpense,51766000.000,55889000.000,65847000.000,35258000.000,37914000.000,54602000.000,56148000.000
CostOfServices,,,,39910000.000,39692000.000,59824000.000,71482000.000
CostsAndExpenses,,,,,,,1507229000.000
CurrentFederalTaxExpenseBenefit,,4173000.000,4100000.000,6982000.000,16569000.000,13087000.000,-2026000.000
CurrentForeignTaxExpenseBenefit,,12670000.000,8759000.000,15502000.000,13650000.000,16394000.000,23334000.000
CurrentIncomeTaxExpenseBenefit,,18452000.000,14096000.000,24423000.000,32631000.000,32752000.000,22515000.000
CurrentStateAndLocalTaxExpenseBenefit,,1609000.000,1237000.000,1939000.000,2412000.000,3271000.000,1207000.000
DeferredFederalIncomeTaxExpenseBenefit,,7281000.000,-423000.000,5094000.000,3140000.000,-5334000.000,3341000.000
DeferredForeignIncomeTaxExpenseBenefit,,-890000.000,1069000.000,-1202000.000,-2006000.000,-6620000.000,2907000.000
DeferredIncomeTaxExpenseBenefit,5954000.000,9899000.000,2541000.000,4069000.000,895000.000,-13792000.000,6589000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,3508000.000,1895000.000,177000.000,-239000.000,-1838000.000,341000.000
Depreciation,,,,,19400000.000,24500000.000,31900000.000
DepreciationDepletionAndAmortization,12671000.000,14017000.000,19004000.000,26172000.000,27597000.000,36220000.000,47260000.000
DividendsCommonStockCash,-600000.000,,,,5105000.000,21833000.000,23318000.000
EarningsPerShareBasic,1.300,1.170,0.710,1.510,1.780,0.580,1.480
EarningsPerShareDiluted,1.270,1.150,0.700,1.480,1.760,0.580,1.470
