,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,6100000.000,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,3400000.000,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,10800000.000,10300000.000,,10600000.000,11300000.000,10400000.000,6300000.000,9700000.000,9800000.000,9300000.000,8800000.000,6300000.000,6000000.000,6100000.000,5900000.000,5800000.000,700000.000,700000.000,-4300000.000,500000.000
AssetImpairmentCharges,,,,,,,,,,100000.000,2300000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,40000000.000,,,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-170500000.000,,,,199100000.000,,,,51700000.000,,,,-17600000.000,,,,-126900000.000,,,,-142900000.000,,,,314500000.000
CashFlowHedgeGainLossReclassifiedToCostOfSalesNet,,-1800000.000,,,,,,,,,,,,,,,,,,,,,,,
CashFlowHedgeGainLossReclassifiedToEarningsNet,,-800000.000,,,,,,,,,,,,,,,,,,,,,,,
CashFlowHedgeGainLossReclassifiedToOtherIncomeNet,,1000000.000,,,,,,,,,,,,,,,,,,,,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,400000.000,,,,-2700000.000,,,,0.000,,,,-400000.000,,,,-1300000.000,,,,-1300000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,0.000,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,0.000,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,,,0.050,0.050,0.050,-0.100,0.060,,,,,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,0.050,0.050,0.050,,0.060,0.060,0.060,,0.070,0.070,0.070,,0.080
ComprehensiveIncomeNetOfTax,,13600000.000,-192700000.000,,90000000.000,-6600000.000,73700000.000,-49900000.000,-55000000.000,-11500000.000,184000000.000,116100000.000,51500000.000,164800000.000,-106600000.000,-104000000.000,-198800000.000,165700000.000,-27800000.000,-13000000.000,-12500000.000,300000.000,99200000.000,-392900000.000,423500000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-700000.000,-2100000.000,,1100000.000,-3100000.000,-1900000.000,2200000.000,-1600000.000,-1700000.000,-700000.000,-700000.000,-1300000.000,400000.000,0.000,1300000.000,600000.000,1100000.000,1200000.000,100000.000,-100000.000,-800000.000,600000.000,500000.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,12900000.000,-194800000.000,,91100000.000,-9700000.000,71800000.000,-47700000.000,-56600000.000,-13200000.000,183300000.000,115400000.000,50200000.000,165200000.000,-106600000.000,-102700000.000,-198200000.000,166800000.000,-26600000.000,-12900000.000,-12600000.000,-500000.000,99800000.000,-392400000.000,423500000.000
