,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdditionsToNoncurrentAssets,,179000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,103216.000,137554.000,119685.000,125446.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,230485.000,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,-13509.000,
AmortizationOfIntangibleAssets,,,176138.000,185029.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,139000.000,98726.000,98726.000
AssetImpairmentCharges,,,,0.000
CapitalExpendituresIncurredButNotYetPaid,,,207000.000,862000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,28712.000,-1161169.000,706718.000,-409189.000
ComprehensiveIncomeNetOfTax,1392857.000,1136706.000,736932.000,331600.000
ConcentrationRiskPercentage1,,0.270,,
ContractsRevenue,,11713169.000,9524236.000,9131150.000
CostOfRevenue,12326085.000,15212433.000,16424127.000,15914728.000
CurrentFederalTaxExpenseBenefit,,111000.000,550608.000,166354.000
CurrentForeignTaxExpenseBenefit,,328000.000,35827.000,19322.000
DeferredIncomeTaxExpenseBenefit,-34000.000,-150000.000,-114451.000,-273807.000
DeferredTaxExpenseFromStockOptionsExercised,,,-30408.000,0.000
DefinedBenefitPlanContributionsByEmployer,,314000.000,397000.000,416000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,0.050,0.050
Depreciation,,315000.000,382996.000,455566.000
DepreciationAndAmortization,267741.000,393705.000,,
EarningsPerShareBasic,0.330,0.240,0.160,0.100
EarningsPerShareDiluted,0.310,0.230,0.160,0.090
EffectOfExchangeRateOnCashAndCashEquivalents,-127817.000,-6094.000,-58973.000,-153308.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340
EntityWideRevenueMajorCustomerAmount,,8055765.000,,
EntityWideRevenueMajorCustomerPercentage,,0.320,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,211638.000,603993.000,30408.000,0.000
GainLossOnSaleOfProperty,2650.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,0.000,0.000,8774.000
GoodwillPeriodIncreaseDecrease,,,,0.000
GrossProfit,7896284.000,10017086.000,10784177.000,10328670.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2230674.000,1431800.000,1267889.000,396777.000
IncomeTaxExpenseBenefit,710000.000,289000.000,471984.000,-88131.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,487000.000,431082.000,134904.000
IncomeTaxReconciliationOtherAdjustments,,-222000.000,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,24000.000,23104.000,6802.000
IncomeTaxReconciliationTaxCredits,,,-17798.000,229837.000
IncomeTaxesPaid,,366000.000,6000.000,
IncreaseDecreaseInAccountsPayable,-320677.000,-501910.000,-130471.000,-125276.000
IncreaseDecreaseInAccountsReceivable,,-983421.000,-3739.000,184341.000
IncreaseDecreaseInAccruedLiabilities,-122311.000,-353875.000,345909.000,-358002.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,-160684.000,-105133.000,82539.000,-263445.000
IncreaseDecreaseInCostInExcessOfBillingOnUncompletedContract,,,,117186.000
IncreaseDecreaseInDeferredCharges,106525.000,120967.000,116502.000,132812.000
IncreaseDecreaseInDeferredRevenue,,382602.000,154632.000,600092.000
IncreaseDecreaseInIncomeTaxesReceivable,172305.000,214770.000,-1135220.000,66640.000
IncreaseDecreaseInInventories,-238172.000,770975.000,418037.000,-128965.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-238091.000,-73823.000,194936.000,-153181.000
IncreaseDecreaseInReceivables,1373459.000,,,
IncreaseDecreaseInRestrictedCash,-36152.000,50359.000,39883.000,-40770.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,86858.000,56727.000,19384.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,36000.000
InterestPaid,,900.000,467.000,3700.000
InvestmentIncomeNet,101515.000,74783.000,46892.000,83067.000
LeaseAndRentalExpense,,522965.000,677917.000,641584.000
NetCashProvidedByUsedInFinancingActivities,339718.000,877293.000,35530.000,182.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,339718.000,877293.000,35530.000,182.000
NetCashProvidedByUsedInInvestingActivities,-46834.000,-3538736.000,-1448288.000,-830267.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-46834.000,-3538736.000,-1448288.000,-830267.000
NetCashProvidedByUsedInOperatingActivities,-136355.000,1506368.000,2178449.000,574204.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-136355.000,1506368.000,2178449.000,574204.000
NetIncomeLoss,1520674.000,1142800.000,795905.000,484908.000
NumberOfOperatingSegments,,2.000,2.000,2.000
OperatingExpenses,5767125.000,8660069.000,9563180.000,10014960.000
OperatingIncomeLoss,2129159.000,1357017.000,1220997.000,313710.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-127817.000,-6094.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-6094.000,-58973.000,-153308.000
OtherComprehensiveIncomeLossNetOfTax,,1136706.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,4241914.000,1214330.000,0.000
PaymentsToAcquirePropertyPlantAndEquipment,85650.000,179131.000,207407.000,861530.000
PaymentsToAcquireRestrictedCertificatesOfDeposit,5164.000,-924294.000,0.000,0.000
PremiumsReceivableAllowanceForDoubtfulAccountsRecoveries,,,,28700.000
ProceedsFromIssuanceOfCommonStock,,,,182.000
ProceedsFromSaleOfOtherAssets1,,,13332.000,-20629.000
ProceedsFromSaleOfOtherProductiveAssets,5178.000,8374.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,2650.000,0.000,0.000,11122.000
ProceedsFromStockOptionsExercised,128080.000,273300.000,5122.000,0.000
ProductWarrantyAccrualPeriodIncreaseDecrease,,29000.000,-82000.000,-10000.000
ProvisionForDoubtfulAccounts,,,-13509.000,-28700.000
ResearchAndDevelopmentExpense,1993183.000,3384393.000,3438250.000,3367172.000
Revenues,20222369.000,25229519.000,27208304.000,26243398.000
SalesRevenueGoodsGross,,14424000.000,12382000.000,12830000.000
SalesRevenueNet,20222369.000,25229519.000,27208304.000,26243398.000
SellingGeneralAndAdministrativeExpense,3773942.000,5275676.000,6124930.000,6647788.000
ShareBasedCompensation,103216.000,137554.000,119685.000,125446.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,0.210
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.025
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,-10000.000
