,2011-02-27,2011-05-29,2011-08-28,2011-11-27,2012-02-26,2012-05-27,2012-08-26,2012-11-25,2013-02-24,2013-05-26,2013-08-25,2013-11-24,2014-02-23,2014-05-25,2014-08-24,2014-11-23,2015-02-22,2015-05-31,2015-08-30,2015-11-29,2016-02-28,2016-05-29,2016-08-28,2016-11-27,2017-02-26,2017-05-28
AccountsPayableCurrent,274700000.000,251300000.000,289000000.000,271600000.000,294100000.000,260700000.000,331300000.000,315600000.000,324800000.000,296500000.000,384700000.000,365100000.000,358300000.000,233100000.000,212500000.000,201800000.000,186000000.000,198800000.000,210200000.000,191400000.000,190600000.000,241900000.000,214100000.000,249600000.000,205500000.000,249500000.000
AccountsReceivableNet,,,,,,,,,,,,,,83800000.000,,,,78000000.000,,,,64000000.000,,,,75900000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,57100000.000,72000000.000,,62300000.000,52700000.000,69700000.000,,68900000.000,59000000.000,63800000.000,,65900000.000,66000000.000,49100000.000,,53500000.000,49900000.000,48700000.000,,53700000.000,48900000.000,47500000.000,
AccruedIncomeTaxesCurrent,,9300000.000,22100000.000,0.000,1400000.000,0.000,41600000.000,7800000.000,12900000.000,16500000.000,26900000.000,22400000.000,14500000.000,0.000,337000000.000,135400000.000,116300000.000,12600000.000,32400000.000,0.000,22400000.000,0.000,7100000.000,,14600000.000,1900000.000
AccruedInsuranceCurrent,,33600000.000,,,,35200000.000,,,,40800000.000,,,,35800000.000,,,,37400000.000,,,,36300000.000,,,,41700000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2498400000.000,2533000000.000,2610700000.000,2652600000.000,2717400000.000,2758300000.000,2845000000.000,2902000000.000,2981700000.000,3030200000.000,3127600000.000,3184200000.000,3257500000.000,2027000000.000,2083800000.000,2209600000.000,2258300000.000,2277700000.000,2319000000.000,1750300000.000,1799000000.000,1788300000.000,1870900000.000,1909900000.000,1949900000.000,1962100000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,500000.000,,,,400000.000,300000.000,300000.000,300000.000,200000.000,100000.000,100000.000,100000.000,100000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-4100000.000,,,,-49700000.000,-53300000.000,-54900000.000,-58600000.000,-53800000.000,-55900000.000,-50100000.000,-50100000.000,-50400000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,55800000.000,,,,95700000.000,94000000.000,92200000.000,90500000.000,77400000.000,75800000.000,74200000.000,72600000.000,73100000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,-400000.000,,,,-1600000.000,-800000.000,-900000.000,-1500000.000,-1800000.000,-2800000.000,-3700000.000,-5400000.000,-4700000.000,,,,-1700000.000,,,,-1200000.000,,,,-700000.000
