,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AcquisitionCosts,,,,,1435000.000,,,,1435000.000,,,,1435000.000,,,,,,
AdjustmentForAmortization,,,,,785.000,1522.000,146.000,-1231.000,,,,,,,,,,,
AmortizationOfAcquisitionCosts,1601.000,785.000,785.000,785.000,-785.000,,,,,,,,,,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,,,,,0.000,,,,0.000,,,,,,,,,,
AssetImpairmentCharges,,,,,43460.000,,,,9465.000,,,,,,0.000,,,,
AssetManagementCosts,15352.000,15352.000,15352.000,15352.000,15352.000,15352.000,15352.000,15352.000,15352.000,15352.000,10919.000,10919.000,10064.000,9691.000,8946.000,7552.000,6438.000,5625.000,5116.000
BusinessCombinationAcquisitionRelatedCosts,,,,,9902.000,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,500.000,,,,,,,,11969.000,,,,25058.000,,,,804.000,,
CashPeriodIncreaseDecrease,,,,,2000.000,,,,,,,,,,,,,,
ContractsRevenue,,,,,,,,,,,,,,,,,303.000,0.000,0.000
DebtorReorganizationItemsImpairmentLoss,,,,,0.000,,,,,,,,,,,,,,
DepreciationAndAmortization,,,,,280000.000,,,,,,,,,,,,,,
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,,,,,0.000,,,,0.000,,,,,,
GainLossOnSaleOfProperties,,,0.000,,,,,,,,,,,,,,,,
GainOnSaleOfInvestments,,,,,,,,,,,57446.000,,22300.000,341583.000,12040.000,-690.000,37750.000,19181.000,-350.000
GrossProfit,,,,,,,,,,0.000,1349.000,,,,,,,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,43460.000,,,,9465.000,,,,0.000,,,,,,
IncomeLossAttributableToParent,,,,,-92702.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,,,,25000.000,,,,25000.000,,,,,,
IncomeLossFromEquityMethodInvestments,-27637.000,-3214.000,0.000,0.000,,,,,,,,,,,,,,,
IncomeTaxesPaid,0.000,,,,,,,,,,,,,,,,,,
IncomeTaxesPaidNet,,,,,,,,,,,,,,,,,0.000,,
IncreaseDecreaseInDueToRelatedParties,21592.000,,,,50457.000,,,,63037.000,,,,4954.000,,,,-34249.000,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,,,,,,,,1403.000,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,,,-40.000,,,,,,
InterestExpense,,,,,142000.000,,,,,,,,,,,,,,
InvestmentIncomeInterest,0.000,0.000,1.000,0.000,,,,,,,,,,,,,,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,,,,,,,,,1.000,,,,1.000,,,,1.000,,
ManagementFeeAmountPaid,,,,,15352.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,20300.000,,,,37750.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,20300.000,,,,37750.000,,
NetCashProvidedByUsedInOperatingActivities,500.000,,,,2000.000,,,,11969.000,,,,4758.000,,,,-36946.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,500.000,,,,2000.000,,,,11969.000,,,,4758.000,,,,-36946.000,,
NetIncomeLoss,-301314.000,-31794.000,-119544.000,-24807.000,-185000.000,-28858.000,-19310.000,68879.000,-60533.000,-57501.000,16444.000,-30776.000,20144.000,305849.000,-23059.000,-16676.000,36456.000,-11271.000,-11056.000
NetIncomeLossAllocatedToGeneralPartners,-3013.000,-318.000,-1196.000,-248.000,-927.000,-289.000,-193.000,-234.000,-605.000,-575.000,164.000,-308.000,201.000,3059.000,-231.000,-166.000,365.000,-113.000,11.000
NetIncomeLossAllocatedToLimitedPartners,-298301.000,-31476.000,-118348.000,-24559.000,-91775.000,-28569.000,-19117.000,-23185.000,-59928.000,-56926.000,16280.000,-30468.000,19943.000,302790.000,-22828.000,-16510.000,36091.000,-11158.000,11045.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasic,,,-6.000,,-4.000,-1.000,-1.000,-1.940,-3.000,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-15.000,-2.000,,,,,,,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,-3.000,1.000,,1.000,15.000,-1.000,-1.150,2.000,-1.000,0.000
NonoperatingIncomeExpense,,,,,,,,,,,2.000,,2.000,1.000,2.000,2.000,1.000,0.000,1.000
OperatingCostsAndExpenses,,,,,576000.000,,,,,,,,,,,,,,
OperatingExpenses,274177.000,28580.000,119545.000,24807.000,94702.000,28858.000,19310.000,23420.000,72502.000,57501.000,42353.000,29052.000,12214.000,40734.000,35101.000,15988.000,12098.000,30452.000,10707.000
OperatingIncomeLoss,-273677.000,-28580.000,-119545.000,-24807.000,-92702.000,-28858.000,-19310.000,-23420.000,-60533.000,-57501.000,-41004.000,-29052.000,-2158.000,-35735.000,-35101.000,-15988.000,-1295.000,-30452.000,-10707.000
OtherAssetImpairmentCharges,250984.000,0.000,0.000,,43460.000,,,,9465.000,,,,,,,,,,
OtherCostAndExpenseOperating,2285.000,1468.000,2174.000,10620.000,4851.000,729.000,1022.000,13063.000,4495.000,11996.000,2322.000,9035.000,1150.000,6969.000,1330.000,3965.000,1660.000,3557.000,1091.000
PartnersCapitalAccountPublicSaleOfUnits,,,,,,,,,,,,,20456595.000,,,,,,
PartnersCapitalAccountUnitsSaleOfUnits,,,,,20500.000,,,,25000.000,,,,25000.000,,,,,,
PartnersCapitalAccountUnitsSoldInPublicOffering,,,,,,,,,,,,,20500.000,,,,,,
PaymentForAdministrativeFees,,,,,,,,,,,,,0.000,,,,,,
ProceedsFromSaleOfEquityMethodInvestments,,,,,,,,,,,,,20300.000,,,,37750.000,,
ProceedsFromSaleOfInterestInPartnershipUnit,,,,,,,,,,,,,25000.000,,,,,,
ProfessionalAndContractServicesExpense,,5940.000,515.000,,,9758.000,409.000,,,,,,,,,,,,
ProfessionalFees,3955.000,5035.000,91787.000,4505.000,30254.000,1497.000,2381.000,6403.000,43190.000,30153.000,19612.000,9098.000,1000.000,24074.000,7087.000,4471.000,4000.000,21270.000,4500.000
ProvisionForDoubtfulAccounts,,,8932.000,,,,,,,,9500.000,,,,,,,,
RecoveryOfDirectCosts,,,,,,,,,0.000,,,,,,,,,,
RevenueFromRelatedParties,500.000,0.000,0.000,0.000,2000.000,,,,11969.000,,1349.000,,10056.000,4999.000,0.000,0.000,10500.000,0.000,0.000
Revenues,500.000,0.000,0.000,0.000,813000.000,,,,,,,,,,0.000,,10803.000,0.000,0.000
SalesRevenueNet,500.000,0.000,0.000,0.000,813000.000,,,,,,,,,,0.000,,10803.000,0.000,0.000
SellingExpense,,,,,,,,,,,,,2700.000,,,,,,
SubsidiaryOfLimitedLiabilityCompanyOrLimitedPartnershipOwnershipInterest,,,,,1.000,,,,,,,,,,,,,,
WeightedAverageLimitedPartnershipUnitsOutstanding,20500.000,20500.000,20500.000,-41000.000,20500.000,20500.000,20500.000,-41005.000,20495.000,20495.000,20480.000,-40990.000,20480.000,20480.000,20460.000,-40960.000,20371.000,20361.000,20361.000
