,2011-12-31,2012-12-31,2013-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,3130000.000,3564000.000
AdvertisingExpense,,12688000.000,7942000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,3900000.000,884000.000
AmortizationOfIntangibleAssets,,6780000.000,6799000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,14022.000,66106.000
AvailableForSaleSecuritiesGrossRealizedGains,,24024000.000,0.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,879174000.000,67105000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,189000.000,0.000
BankOwnedLifeInsuranceIncome,6448000.000,8625000.000,6235000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,6.280,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,6.210,
BusinessAcquisitionsProFormaNetIncomeLoss,,389935000.000,
BusinessCombinationAcquisitionRelatedCosts,,11976000.000,10837000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,7544000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset,,11700000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,0.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,3742000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,1395000.000
CashAcquiredFromAcquisition,,121098000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,59016000.000,-170721000.000,238810000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,165000.000,
CommonStockDividendsPerShareCashPaid,,0.800,
CommonStockDividendsPerShareDeclared,,0.800,0.950
ComprehensiveIncomeNetOfTax,104427000.000,385318000.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,52786000.000
CurrentFederalTaxExpenseBenefit,,-163000.000,-27000.000
CurrentIncomeTaxExpenseBenefit,275000.000,-163000.000,-27000.000
CurrentStateAndLocalTaxExpenseBenefit,,0.000,0.000
DeferredFederalIncomeTaxExpenseBenefit,,-269968000.000,35900000.000
DeferredIncomeTaxExpenseBenefit,-275000.000,-291880000.000,37894000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-21912000.000,1994000.000
DefinedContributionPlanCostRecognized,,3000000.000,3300000.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,0.350
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.100
DepreciationAndAmortization,42651000.000,45843000.000,43184000.000
DepreciationNonproduction,,11690000.000,13093000.000
DividendsCommonStockCash,,49743000.000,59194000.000
DividendsPreferredStock,0.000,0.000,
EarlyRepaymentOfSeniorDebt,,-35342000.000,
EarningsPerShareBasic,0.630,6.210,1.500
EarningsPerShareDiluted,0.630,6.140,1.480
EffectiveIncomeTaxRateContinuingOperations,,-3.000,0.290
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-3.478,0.000
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.032,-0.037
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.038,0.035
EffectiveIncomeTaxRateReconciliationTaxCreditsOther,,0.000,-0.024
FairValueInputsDiscountRate,,0.101,0.102
