,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,220660000.000,87551000.000,235573000.000,146873000.000,249639000.000,128627000.000,153147000.000
AdvertisingExpense,,73100000.000,90000000.000,87000000.000,94200000.000,104100000.000,124500000.000
AllocatedShareBasedCompensationExpense,,12300000.000,66300000.000,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,7600000.000,40900000.000,4100000.000,9900000.000,23200000.000,18500000.000
AmortizationOfIntangibleAssets,,,1952000.000,2714000.000,3465000.000,3483000.000,4007000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,7200000.000,1500000.000,,,,
AssetImpairmentCharges,,20730000.000,34869000.000,44465000.000,33468000.000,0.000,20576000.000
BusinessExitCosts1,,,,,8571000.000,,295000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-26367000.000,51952000.000,-210426000.000,-90186000.000,-8237000.000,-150630000.000,118546000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,0.000,,,,0.000,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,-6000.000,,-780000.000,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-21434000.000,,-24616000.000,,963000.000,-6805000.000,
CommonStockDividendsPerShareDeclared,0.930,0.440,2.050,0.375,0.500,0.500,0.500
ComprehensiveIncomeNetOfTax,151881000.000,152292000.000,232746000.000,65843000.000,58221000.000,198214000.000,205855000.000
CostOfRevenue,,,,,,2219114000.000,2242938000.000
CurrentFederalTaxExpenseBenefit,,63631000.000,143612000.000,29794000.000,66229000.000,86122000.000,93961000.000
CurrentForeignTaxExpenseBenefit,,6621000.000,6939000.000,-50000.000,-792000.000,3836000.000,3168000.000
CurrentIncomeTaxExpenseBenefit,,81093000.000,169396000.000,38906000.000,74884000.000,102990000.000,108266000.000
CurrentStateAndLocalTaxExpenseBenefit,,10841000.000,18845000.000,9162000.000,9447000.000,13032000.000,11137000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,9100000.000,15800000.000,9600000.000,10500000.000,10600000.000,9800000.000
DeferredFederalIncomeTaxExpenseBenefit,,7158000.000,-26063000.000,20611000.000,-1178000.000,5606000.000,12057000.000
DeferredForeignIncomeTaxExpenseBenefit,,-1120000.000,-1486000.000,695000.000,-85000.000,-1977000.000,-268000.000
DeferredIncomeTaxExpenseBenefit,11885000.000,4212000.000,-31456000.000,20188000.000,-2279000.000,4680000.000,14838000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-1826000.000,-3907000.000,-1118000.000,-2906000.000,1961000.000,2758000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,8746000.000,,,
Depreciation,,137934000.000,122756000.000,116761000.000,132529000.000,140616000.000,152644000.000
DepreciationAndAmortization,140501000.000,140647000.000,126246000.000,131974000.000,141191000.000,148156000.000,156723000.000
DepreciationDepletionAndAmortization,145548000.000,143156000.000,128397000.000,134047000.000,142351000.000,148858000.000,158174000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,-51839000.000,,,,
DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,,,34900000.000,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,-19849000.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,20117000.000,,,,
DisposalGroupNotDiscontinuedOperationLossGainOnWriteDown,,3400000.000,3700000.000,14600000.000,6400000.000,4800000.000,1500000.000
DividendsCommonStock,,86244000.000,405087000.000,70815000.000,97302000.000,97179000.000,90680000.000
DividendsCommonStockCash,-183166000.000,,,,,,
EarningsPerShareBasic,0.700,0.780,1.190,0.430,0.420,1.120,1.170
EarningsPerShareDiluted,0.700,0.770,1.160,0.430,0.420,1.110,1.160
EffectOfExchangeRateOnCashAndCashEquivalents,1394000.000,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,798000.000,504000.000,-8151000.000,-7578000.000,-3076000.000,1036000.000
EffectOfExchangeRateOnCashAndCashEquivalentsDiscontinuedOperations,0.000,,,,0.000,,
EffectiveIncomeTaxRateContinuingOperations,,0.360,0.340,0.420,0.440,0.340,0.366
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.010,-0.010,0.040,0.060,-0.010,0.004
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,,-0.017
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,0.010,,-0.020,-0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.030,0.030,0.040,0.040,0.030,0.028
EffectiveIncomeTaxRateReconciliationTaxSettlements,,0.010,0.030,-0.020,-0.010,-0.010,
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,8700000.000,-500000.000,500000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,12499000.000,373000.000,13279000.000,8833000.000,742000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,12499000.000,373000.000,13279000.000,8833000.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings,,432000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,-304000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,3700000.000,6043000.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,,1828000.000,,,,,
ForeignCurrencyTransactionGainLossUnrealized,-117000.000,325000.000,-100000.000,-1378000.000,495000.000,-2977000.000,835000.000
FutureAmortizationExpenseYearFive,,1911000.000,,,,,
FutureAmortizationExpenseYearFour,,1956000.000,,,,,
FutureAmortizationExpenseYearOne,,1961000.000,,,,,
FutureAmortizationExpenseYearThree,,1956000.000,,,,,
FutureAmortizationExpenseYearTwo,,1956000.000,,,,,
GainLossOnSaleOfInvestments,-24426000.000,,,,,,
GainsLossesOnSalesOfAssets,,,,,,9422000.000,
GrossProfit,1170959000.000,1128341000.000,1390322000.000,1113999000.000,1154674000.000,1302734000.000,1366927000.000
ImpairmentOfIntangibleAssetsFinitelived,,0.000,0.000,0.000,0.000,0.000,0.000
ImpairmentOfInvestments,1248000.000,,,,,,
IncomeLossFromContinuingOperations,181934000.000,151705000.000,264098000.000,82983000.000,88787000.000,213291000.000,212449000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,218153000.000,381131000.000,157669000.000,193167000.000,289697000.000,315199000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,321871000.000,335262000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,18857000.000,20907000.000,-15592000.000,-33665000.000,32174000.000,20063000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,295084000.000,237010000.000,402038000.000,142077000.000,159502000.000,321871000.000,335262000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.910,0.780,1.350,0.430,0.460,1.100,1.170
IncomeLossFromContinuingOperationsPerDilutedShare,0.900,0.770,1.320,0.430,0.460,1.090,1.160
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,4847000.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-41287000.000,,-31990000.000,,-8465000.000,4847000.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.210,,-0.160,,-0.040,0.020,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.200,,-0.160,,-0.040,0.020,
IncomeTaxEffectsAllocatedDirectlyToEquityEquityTransactions,,-400000.000,-14100000.000,-8700000.000,500000.000,-500000.000,
IncomeTaxExpenseBenefit,113150000.000,85305000.000,137940000.000,59094000.000,70715000.000,108580000.000,122813000.000
IncomeTaxesPaid,,99756000.000,142009000.000,65496000.000,38501000.000,116765000.000,126592000.000
IncreaseDecreaseInAccountsPayable,5232000.000,17934000.000,-10468000.000,28568000.000,-5280000.000,-3189000.000,52347000.000
IncreaseDecreaseInAccountsReceivable,3790000.000,3589000.000,6664000.000,29511000.000,-3084000.000,10093000.000,7705000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,11999000.000,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,-14133000.000,-15467000.000
IncreaseDecreaseInAccruedTaxesPayable,,-15515000.000,-7408000.000,-25840000.000,24826000.000,-17615000.000,-10695000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-19618000.000,7677000.000,23018000.000,-42465000.000,20716000.000,34234000.000,-25809000.000
IncreaseDecreaseInOtherAccruedLiabilities,12457000.000,938000.000,20186000.000,27605000.000,-9012000.000,,
IncreaseDecreaseInOtherOperatingAssets,1380000.000,-2444000.000,8165000.000,36089000.000,-6612000.000,10017000.000,6705000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,21261000.000,-404000.000,10844000.000,-14282000.000,7027000.000,332000.000
IncreaseDecreaseInPrepaidExpense,9045000.000,,,,,,
IncreaseDecreaseInRetailRelatedInventories,-18713000.000,77311000.000,-35202000.000,-40148000.000,-8586000.000,22259000.000,53613000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1869000.000,4454000.000,1673000.000,698000.000,1886000.000,2406000.000
InterestPaid,,,348000.000,387000.000,638000.000,1173000.000,1155000.000
NetCashProvidedByUsedInDiscontinuedOperations,-21440000.000,,-25396000.000,,963000.000,-6805000.000,
