,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,843977.000,831679.000,1000408.000,1637619.000,2349833.000,1239903.000,612178.000,1591807.000,1709962.000,2323802.000,920616.000,877855.000,2243559.000
AccountsReceivableNetCurrent,9272339.000,16444654.000,11062463.000,11286403.000,13480939.000,14222200.000,9178750.000,10228377.000,8162562.000,20964274.000,15102025.000,16229522.000,18960046.000
AccruedIncomeTaxesCurrent,,,,891.000,2113.000,30818.000,8250.000,31686.000,,,,0.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,4215223.000,,,,4889230.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,-12187.000,18962.000,20038.000,-71770.000,-57224.000,-7127.000,22488.000,40689.000,61025.000
AdditionalPaidInCapital,14404525.000,14519389.000,14634253.000,14746738.000,14859418.000,14972336.000,15083191.000,15250715.000,15359795.000,15448672.000,15538423.000,15605371.000,15795875.000
AllowanceForDoubtfulAccountsReceivableCurrent,,317000.000,317000.000,,317000.000,298000.000,298000.000,297000.000,297000.000,297000.000,297000.000,297000.000,297000.000
Assets,31982993.000,36228795.000,31965019.000,38233217.000,39767247.000,39345514.000,37849614.000,40606970.000,33608723.000,44260863.000,40511284.000,44388809.000,43427027.000
AssetsCurrent,18431918.000,23344285.000,18675483.000,21574388.000,23597391.000,23491785.000,22932672.000,25917682.000,18966449.000,29527746.000,25398683.000,29345120.000,28169022.000
CapitalizedComputerSoftwareGross,,,,,,,,,,,,2477303.000,
CashAndCashEquivalentsAtCarryingValue,6689407.000,4513390.000,6218732.000,6660695.000,8027891.000,6714031.000,11321001.000,11239835.000,7628900.000,4894348.000,7195351.000,9473743.000,7080025.000
CommonStockParOrStatedValuePerShare,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,,,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
CommonStockSharesIssued,,,,,8952315.000,8952315.000,8952315.000,9066752.000,9066752.000,9111752.000,9104752.000,9080383.000,9075383.000
CommonStockSharesOutstanding,,,,,8893962.000,8885468.000,8885468.000,8641448.000,8641448.000,9111752.000,8654974.000,8630605.000,8625605.000
CommonStockValue,,,,,8774.000,8952.000,8952.000,9067.000,9067.000,9112.000,9105.000,9080.000,9075.000
DeferredRentCredit,1394786.000,1334984.000,1292492.000,1245371.000,1175352.000,1104884.000,1019381.000,925788.000,831491.000,736746.000,637872.000,552507.000,458115.000
DeferredRevenueCurrent,13432039.000,16089414.000,13112325.000,12470463.000,13480487.000,12007001.000,10722469.000,11900222.000,6242086.000,14980456.000,12442403.000,16758435.000,14354995.000
DeferredSetUpCostsCurrent,761038.000,1076810.000,355104.000,533200.000,136002.000,190135.000,408032.000,1023460.000,882796.000,949336.000,838914.000,857219.000,872955.000
DeferredTaxAssetsGrossCurrent,,,,805696.000,,,,,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,3345874.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,190772.000,,,,-1262228.000,
DeferredTaxAssetsNetCurrent,,,,,817696.000,830696.000,846696.000,774138.000,746138.000,674138.000,531138.000,219293.000,276293.000
DeferredTaxAssetsNetNoncurrent,,,,,2912874.000,2744874.000,2514874.000,2412500.000,2360500.000,2230500.000,2422500.000,1730059.000,1942059.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,1169280.000,,,,755450.000,
DeferredTaxAssetsOther,,,,,,,,504075.000,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,124838.000,,,,,
DeferredTaxAssetsTaxDeferredExpense,,,,,,,,,,,,219293.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,,647299.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,206843.000,,,,175061.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,,,,,,342813.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,,100209.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,126839.000,,,,119084.000,
DeferredTaxLiabilities,,,,,,,,2995866.000,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,,2995866.000,,,,,
