,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,227401000.000,254129000.000,259459000.000,289653000.000,269029000.000,299005000.000,272627000.000,414143000.000,330247000.000,320066000.000,358402000.000,435465000.000,392907000.000,405751000.000,442183000.000,445453000.000,423986000.000,490460000.000,487945000.000,513950000.000,480288000.000,504353000.000,498422000.000,522415000.000,464790000.000
AccountsReceivableNetCurrent,1069437000.000,1132051000.000,1165010000.000,1195163000.000,1266869000.000,1249995000.000,1248050000.000,1421303000.000,1516642000.000,1445099000.000,1404050000.000,1485163000.000,1539728000.000,1550252000.000,1468563000.000,1525849000.000,1675182000.000,1666969000.000,1699892000.000,1724228000.000,1855285000.000,1875403000.000,1850425000.000,1917302000.000,1900561000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,15174000.000,,,,17976000.000,,,,18366000.000,,,,25909000.000,,,,29291000.000,,,,27759000.000,
AccruedIncomeTaxesCurrent,,,38800000.000,37412000.000,80519000.000,,,,37983000.000,,,,83054000.000,,48732000.000,,23130000.000,,,,,,,,
AccruedInsuranceCurrent,,,,69962000.000,,,,78073000.000,,,,84882000.000,,,,92928000.000,,,,80355000.000,,,,80437000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1304492000.000,,,,1522306000.000,,,,1778259000.000,,,,2029506000.000,,,,2397007000.000,,,,2832160000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1677000.000,-11787000.000,-20856000.000,-19484000.000,-18773000.000,-19382000.000,-18283000.000,-15297000.000,-16741000.000,-3334000.000,-4214000.000,-2645000.000,-1639000.000,666000.000,-11624000.000,-25017000.000,-47625000.000,-44379000.000,-54336000.000,-59826000.000,-53513000.000,-60036000.000,-52226000.000,-89643000.000,-76886000.000
AdditionalPaidInCapital,618362000.000,614304000.000,611833000.000,596300000.000,575364000.000,564795000.000,543751000.000,1208800000.000,1208315000.000,1244693000.000,1120276000.000,1070922000.000,1113714000.000,1089929000.000,1107368000.000,1108211000.000,1112396000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,1128161000.000,1106342000.000,1118326000.000,1089305000.000,1047820000.000,1032739000.000,1027182000.000,1058610000.000
AllowanceForDoubtfulAccountsReceivableCurrent,227651000.000,225150000.000,231666000.000,250343000.000,289238000.000,253199000.000,232127000.000,245122000.000,239669000.000,229745000.000,221602000.000,237143000.000,247108000.000,244878000.000,235192000.000,242674000.000,255146000.000,265797000.000,261850000.000,264144000.000,280988000.000,279429000.000,251593000.000,252056000.000,242462000.000
