,2011-06-30,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AmortizationOfDebtDiscountPremium,,,,,,,,26872.000,,,,275176.000,,,,0.000,,
AssetImpairmentCharges,,,,0.000,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-427050.000,,,,-923.000,,,,249280.000,,,,-112935.000,,
ComprehensiveIncomeNetOfTax,-284785.000,777811.000,-4735.000,-161987.000,-211454.000,-71314.000,-182243.000,-1145353.000,-309115.000,-501294.000,-2572498.000,-530007.000,-1055800.000,-383042.000,-1782232.000,-344391.000,-771868.000,-1624638.000
ConversionOfStockAmountConverted1,,,,,,,,0.000,,,,,,,,,,
CostOfGoodsAndServicesSold,40274.000,11242.000,4709.000,,,,,,,,,,,,,,,
CostOfRevenue,,,,0.000,0.000,0.000,0.000,0.000,0.000,20521.000,358545.000,0.000,613729.000,414240.000,2247618.000,291014.000,690074.000,503484.000
DebtConversionOriginalDebtAmount1,,,,,,,,,,,,819922.000,,,,0.000,,
DebtInstrumentDecreaseForgiveness,,829645.000,,0.000,0.000,0.000,,,,,,,,,,,,
Depreciation,,,,7996.000,,,,4507.000,12334.000,19866.000,-17237.000,4500.000,,,,20864.000,,
DepreciationDepletionAndAmortization,,,,7996.000,,,,4507.000,,,,4500.000,,,,20864.000,,
EarningsPerShareBasic,,,,0.000,0.000,-0.003,-0.017,-0.020,-0.000,-0.000,-0.030,-0.000,-0.010,-0.000,-0.020,-0.000,-0.010,-0.010
EarningsPerShareBasicAndDiluted,-0.006,,0.000,,,,,,,,,,,,,,,
EarningsPerShareDiluted,,,,0.000,0.000,-0.003,,-0.020,-0.000,-0.000,-0.030,-0.000,-0.010,-0.000,-0.020,-0.000,-0.010,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,,,,-37764.000,,,,,,,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,0.000,,,,0.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,0.340,,,,0.340,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,0.340,,,,0.340,,
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,0.000,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,,,,,,,,,,,,0.000,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,,,,,,,,,,,,819922.000,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,1094.000,,,,3255.000,,,,-78120.000,,
ForeignCurrencyTransactionGainLossUnrealized,,546.000,,-37764.000,-23214.000,-19.000,59452.000,-1094.000,5600.000,-26930.000,-20475.000,-3255.000,0.000,29447.000,713699.000,78120.000,97510.000,-205495.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,,777265.000,,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets,,,,0.000,0.000,0.000,0.000,,,,,,,,,,,
GainLossOnSaleOfOtherAssets,,-286914.000,,,,,,,,,,,,,,,,
