,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-06-30
AccretionOfDiscount,,,,,,,,,43610.000,,,,36609.000,,,697285.000,,
AdjustmentsToAdditionalPaidInCapitalMarkToMarket,,,,,,,,,15000.000,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,,1500.000,7656.000,5106.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,751250.000,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,-392947.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-207359.000,,,,-3731.000,,19138.000,,,,226011.000,,,-226299.000,,
ConcentrationRiskPercentage1,,,,,,,,,,,,,1.000,0.790,0.680,,,
ConstructionMaterialsRevenue,,,,,,,,,,,,,,396100.000,175590.000,,,
CostOfChemicals,,,,,,,,,,,,,,280828.000,58736.000,,,
CostOfRevenue,109841.000,11429.000,3547.000,306.000,2438.000,43312.000,,,,9621.000,356166.000,,149886.000,297642.000,157140.000,205409.000,449306.000,385705.000
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,,,,,,,,90000.000,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,72376.000,,,,,,,60900.000,,
Depreciation,,,,,,,,,,,,,13495.000,,,38614.000,,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,,,,,6562432.000,,,,,,,
EarningsPerShareBasic,,,,,,,,,,,,,0.060,0.020,-0.040,-0.010,-0.030,0.010
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010,-0.000,0.000,-0.000,-0.000,-0.040,-4.750,-0.170,1.760,,,,,,
EarningsPerShareDiluted,,,,,,,,,,,,,0.050,0.010,-0.040,-0.010,-0.030,0.000
EmployeeBenefitsAndShareBasedCompensation,,,46138.000,,,,10521.000,3507.000,,,437312.000,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,-414654.000,-331724.000,-20902.000,,
FranchiseCosts,,,,,,,,,,,,,,16814.000,28035.000,,,
FranchiseRevenue,,,,,,,,,,,,,,19159.000,26859.000,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,,,,,,2579283.000
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,,257930.000,367531.000,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,257390.000,,,,,
GeneralAndAdministrativeExpense,,,,,,,20878.000,146313.000,218819.000,207851.000,1058660.000,-169620.000,974707.000,398343.000,488980.000,304032.000,255297.000,280470.000
GrossProfit,,,,,,,,,,21138.000,5615.000,,236757.000,117617.000,125191.000,41419.000,38094.000,-229191.000
IncomeLossFromContinuingOperations,,,,,,,,-146313.000,,,,,,,,,,
