,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,19879000.000,10004000.000,4647000.000,7128000.000,7396000.000,4279000.000,2893000.000,3908000.000,4854000.000,3124000.000,2636000.000,6248000.000,4264000.000,5197000.000,2653000.000,3607000.000,3852000.000,3135000.000,2192000.000,2493000.000,2141000.000,1358000.000,1500000.000,1607000.000
AccountsReceivableNetCurrent,57856000.000,33944000.000,14535000.000,13238000.000,11464000.000,7309000.000,5316000.000,4008000.000,1949000.000,2983000.000,4771000.000,6127000.000,8733000.000,9954000.000,12057000.000,13016000.000,8475000.000,6578000.000,9112000.000,9401000.000,8961000.000,3966000.000,2989000.000,3196000.000
AccruedBonusesCurrent,,,,,,,,,,,,,,,,274000.000,516000.000,538000.000,131000.000,277000.000,316000.000,362000.000,270000.000,376000.000
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,105000.000,91000.000,76000.000,76000.000,76000.000,76000.000,76000.000,64000.000,57000.000,57000.000,57000.000,57000.000,57000.000,57000.000,57000.000,57000.000,57000.000,57000.000
AccruedIncomeTaxes,,,,,,,,,,,,,,,,,,,,,35000.000,35000.000,,53000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,859000.000,861000.000,1423000.000,2392000.000,1865000.000,1877000.000,1880000.000,1904000.000,989000.000,994000.000,996000.000,993000.000,993000.000,994000.000
AccruedLiabilitiesCurrent,17523000.000,8647000.000,9445000.000,9777000.000,8486000.000,7960000.000,10376000.000,9025000.000,8570000.000,7401000.000,8432000.000,9202000.000,3959000.000,3035000.000,2780000.000,4045000.000,3540000.000,4316000.000,3080000.000,2876000.000,4561000.000,3133000.000,2617000.000,2966000.000
AccruedProfessionalFeesCurrent,,,,,,,732000.000,366000.000,372000.000,617000.000,563000.000,761000.000,844000.000,480000.000,704000.000,325000.000,318000.000,382000.000,510000.000,479000.000,361000.000,434000.000,535000.000,584000.000
AccruedSalariesCurrent,,,,,,,1021000.000,802000.000,995000.000,874000.000,412000.000,1026000.000,663000.000,511000.000,381000.000,390000.000,493000.000,426000.000,411000.000,443000.000,506000.000,438000.000,310000.000,305000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,18291000.000,,,,20315000.000,,,,19552000.000,,,,12852000.000,,,,12649000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3666000.000,-1552000.000,-2574000.000,-1580000.000,-3153000.000,-2866000.000,-2444000.000,-2793000.000,-2695000.000,-2147000.000,-1913000.000,-2059000.000,-2125000.000,-3288000.000,-4059000.000,-5580000.000,-5122000.000,-5312000.000,-5851000.000,-5454000.000,-5757000.000,-5693000.000,-6431000.000,-6301000.000
AdditionalPaidInCapitalCommonStock,225996000.000,228352000.000,229512000.000,230995000.000,232512000.000,233223000.000,233659000.000,234183000.000,234816000.000,235406000.000,235836000.000,210140000.000,210268000.000,210602000.000,230276000.000,230430000.000,230628000.000,230770000.000,230999000.000,231153000.000,231395000.000,231510000.000,231627000.000,231749000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2591000.000,360000.000,225000.000,1693000.000,521000.000,136000.000,118000.000,458000.000,2365000.000,2299000.000,2051000.000,2107000.000,640000.000,868000.000,833000.000,755000.000,575000.000,794000.000,499000.000,879000.000,1799000.000,2444.000,2640000.000,2496000.000
