,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,1500.000,13575.000,21082.000,0.000,,,,,,
AccountsPayableCurrent,,,,,,0.000,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,29148.000,71657.000,79819.000,124699.000,72279.000,121327.000
AccountsPayableTradeCurrentAndNoncurrent,16690.000,,,,,,,,,,
AccountsReceivableNet,,,,,,,,,3501.000,1567.000,900.000
AdditionalPaidInCapital,14867.000,31738.000,33238.000,36363.000,61045.000,799607.000,800442.000,800442.000,910222.000,2352332.000,2352332.000
Assets,156.000,119.000,119.000,44.000,73.000,234079.000,139593.000,41284.000,71796.000,1037559.000,898866.000
AssetsCurrent,,,,,,218614.000,125417.000,28397.000,60197.000,1020895.000,881314.000
Cash,,,,,,60286.000,13989.000,4347.000,28867.000,703638.000,570940.000
CashAndCashEquivalentsAtCarryingValue,156.000,119.000,119.000,44.000,73.000,,,,28867.000,703638.000,570940.000
CashAndDueFromBanks,156.000,119.000,119.000,44.000,73.000,,,,,,
CommonStockNoParValue,,,,,,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,10030612.000,10030612.000,10030612.000,10030612.000,10030612.000,20835010.000,20000000.000,20000000.000,20220000.000,23110000.000,23110000.000
CommonStockSharesOutstanding,10030612.000,10030612.000,10030612.000,10030612.000,10030612.000,20835010.000,20000000.000,20000000.000,20220000.000,23110000.000,23110000.000
CommonStockValue,10031.000,10031.000,10031.000,10031.000,10031.000,20835.000,20000.000,20000.000,20220.000,23110.000,23110.000
DeferredTaxAssetsLiabilitiesNet,0.000,0.000,,0.000,0.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,14100.000,14600.000,,,,,,,,,
DeferredTaxAssetsValuationAllowance,-14100.000,-14600.000,,-22900.000,-24100.000,,,,,,
Investments,,,,,,414.000,414.000,,0.000,0.000,
Liabilities,16690.000,1500.000,13575.000,21082.000,0.000,,,,,,
LiabilitiesAndStockholdersEquity,156.000,119.000,119.000,44.000,73.000,234079.000,139593.000,41284.000,71796.000,1037559.000,898866.000
LiabilitiesCurrent,,,,,,29148.000,71657.000,140640.000,220203.000,89961.000,143067.000
NotesPayableCurrent,,,,,,,,50000.000,50000.000,,
OperatingLossCarryforwards,,,,22900.000,24100.000,,,,,1433000.000,
PreferredStockNoParValue,,,,,,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,,,,,,
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,5000000.000,5000000.000,5000000.000,5000000.000,10000000.000,5000000.000
PreferredStockSharesIssued,,,,,0.000,0.000,0.000,,,,
PreferredStockSharesOutstanding,,,,,0.000,0.000,0.000,,,,
PreferredStockValue,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,,,154500.000,111014.000,24050.000,24050.000,36700.000,36700.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,3414.000,0.000,,3779.000,236300.000,236300.000
RetainedEarningsAccumulatedDeficit,-41432.000,-43150.000,-56725.000,-67432.000,-71003.000,-620511.000,-757506.000,-924798.000,-1083849.000,-1432844.000,-1624643.000
SharesOutstanding,,-1381.000,,,,,,,,,
StockholdersEquity,,-1381.000,-13456.000,-21038.000,73.000,204931.000,67936.000,-99356.000,-148407.000,947598.000,755799.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-16534.000,-1381.000,-13456.000,-21038.000,73.000,,,,,,
TreasuryStockShares,,,,,,0.000,,,,,
TreasuryStockValue,,,,,,0.000,,,,,
