,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,48062000.000,,,,50043000.000,,,,52154000.000,,,,53884000.000,,,,48161000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,-283000.000,-1181000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,1542000.000,-1739000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-7198000.000,-7974000.000,-7328000.000,-6895000.000,-1346000.000,-1825000.000,-2920000.000,-12078000.000,-12745000.000,-14740000.000,-10687000.000,-6737000.000,-6448000.000,-5605000.000,-4591000.000,-6198000.000,-3738000.000,-5247000.000,-5733000.000,-3017000.000,370000.000,-2011000.000,-1481000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,,-3018000.000,-3148000.000,-3140000.000,-2805000.000,-3219000.000,-2754000.000,-1838000.000,-1733000.000,-1622000.000,,,,,,,,,,
AdditionalPaidInCapital,,,,,,213829000.000,213855000.000,215139000.000,215671000.000,215663000.000,215827000.000,215670000.000,215729000.000,215873000.000,227782000.000,227616000.000,227621000.000,227692000.000,227725000.000,227791000.000,227884000.000,228142000.000,228176000.000
AdditionalPaidInCapitalCommonStock,188278000.000,188243000.000,188118000.000,188149000.000,213320000.000,,,,,,,,,,,,,,,,,,
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,150000000.000,,50000000.000,,90000000.000,,,,,,,,,
Assets,2206400000.000,2220092000.000,2164789000.000,2203269000.000,2769650000.000,2728867000.000,2720291000.000,2650735000.000,2652651000.000,2602514000.000,2610346000.000,2575401000.000,2550127000.000,2607936000.000,2585844000.000,2491798000.000,2478116000.000,2462276000.000,2470287000.000,2495328000.000,2450273000.000,2386398000.000,2430513000.000
AssetsNet,,,,,,205540000.000,,,,201920000.000,,,,200000000.000,,,,,,,,,
AssetsUnderManagementCarryingAmount,,,,,,,,,,706000000.000,,,,712000000.000,,,,742000000.000,755000000.000,770000000.000,767000000.000,,
AvailableForSaleSecurities,349976000.000,449387000.000,482430000.000,478352000.000,517161000.000,534358000.000,537507000.000,550158000.000,545676000.000,519820000.000,483864000.000,398425000.000,351693000.000,326117000.000,351454000.000,376191000.000,382212000.000,366173000.000,338469000.000,322699000.000,220856000.000,165579000.000,158685000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,5472000.000,4771000.000,5432000.000,5659000.000,3713000.000,4558000.000,4355000.000,5694000.000,6696000.000,5487000.000,2345000.000,2526000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,14649000.000,13551000.000,12257000.000,10845000.000,11551000.000,8543000.000,10571000.000,12633000.000,9427000.000,2864000.000,3216000.000,2745000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,517088000.000,534810000.000,539398000.000,566664000.000,563459000.000,541642000.000,499298000.000,407602000.000,360473000.000,332942000.000,356640000.000,384029000.000,386197000.000,372389000.000,345408000.000,325430000.000,218233000.000,166450000.000,158904000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,14639000.000,13464000.000,12240000.000,8477000.000,10542000.000,8128000.000,10027000.000,12525000.000,9410000.000,2863000.000,2523000.000,2179000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,14649000.000,13551000.000,12257000.000,10845000.000,11551000.000,8543000.000,10571000.000,12633000.000,9427000.000,2864000.000,3216000.000,2745000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,83306000.000,139574000.000,187740000.000,297248000.000,282973000.000,305655000.000,271926000.000,196604000.000,212138000.000,150422000.000,166562000.000,231215000.000,213778000.000,229388000.000,185549000.000,141517000.000,49868000.000,69591000.000,65081000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,10000.000,87000.000,17000.000,2368000.000,1009000.000,415000.000,544000.000,108000.000,17000.000,1000.000,693000.000,566000.000
