,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AmortizationOfDebtDiscountPremium,,18493.000,106507.000,372016.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,21188.000,-47335.000,82640.000
CostOfRevenue,,213660.000,958604.000,
DebtInstrumentConvertibleBeneficialConversionFeature,,125000.000,,
DepreciationAndAmortization,,7717.000,24390.000,25711.000
EarningsPerShareBasicAndDiluted,,-0.010,-0.020,-0.010
ExtinguishmentOfDebtAmount,,,,-13545.000
FairValueOfAssetsAcquired,,0.000,,
GainLossOnDerivativeInstrumentsNetPretax,,,,129054.000
GainsLossesOnSalesOfAssets,,-153.000,-5317.000,0.000
GeneralAndAdministrativeExpense,,221414.000,509913.000,54707.000
GrossProfit,,66403.000,331680.000,
ImpairmentOfOilAndGasProperties,,,,443935.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,-928095.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,-353978.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,0.000
IncomeTaxesPaid,,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,29129.000,193705.000,-166328.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,123282.000,-123282.000
IncreaseDecreaseInAccountsReceivable,,113506.000,107424.000,-107424.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,-113170.000,13853.000
IncreaseDecreaseInDeferredRevenue,,,,43602.000
IncreaseDecreaseInInventories,,138380.000,753824.000,-344070.000
IncreaseDecreaseInOtherOperatingAssets,,750.000,,
IncreaseDecreaseInPrepaidExpense,,,10083.000,3747.000
InterestExpense,,21329.000,118018.000,473045.000
InterestPaid,,273.000,2402.000,115364.000
InvestmentIncomeInterest,,63.000,44.000,6.000
NetCashProvidedByUsedInFinancingActivities,,941271.000,1528412.000,125848.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,941271.000,1528412.000,125848.000
NetCashProvidedByUsedInInvestingActivities,,-248916.000,-228376.000,350000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-248916.000,-228376.000,350000.000
NetCashProvidedByUsedInOperatingActivities,,-671167.000,-1347371.000,-393208.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-671167.000,-1347371.000,-393208.000
NetIncomeLoss,,-474023.000,-1599316.000,-1282073.000
NonoperatingIncomeExpense,,-21219.000,-117974.000,-330440.000
OperatingExpenses,,519207.000,1813022.000,597655.000
OperatingIncomeLoss,,-452804.000,-1481342.000,-597655.000
OriginationOfNotesReceivableFromRelatedParties,,-33011.000,0.000,-110000.000
OtherIncome,,200.000,0.000,
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,66000.000,160300.000,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,187916.000,73076.000,0.000
ProceedsFromConvertibleDebt,,250000.000,0.000,344493.000
ProceedsFromIssuanceOfCommonStock,,639000.000,1512200.000,0.000
ProceedsFromNotesPayable,,20000.000,267573.000,421000.000
ProceedsFromRelatedPartyDebt,,,,100000.000
ProceedsFromSaleOfOtherAssetsInvestingActivities,,,,350000.000
ProceedsFromSalesOfAssetsInvestingActivities,,5000.000,5000.000,0.000
ProfessionalFees,,,194002.000,63985.000
RepaymentsOfConvertibleDebt,,,125000.000,225000.000
RepaymentsOfNotesPayable,,740.000,133152.000,617853.000
ResearchAndDevelopmentExpense,,58848.000,174465.000,
Revenues,,280063.000,,
SalariesAndWages,,231228.000,904935.000,35028.000
SalesRevenueNet,,279863.000,,
StockIssuedDuringPeriodValueAcquisitions,,,191750.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,72270.000
StockIssuedDuringPeriodValueNewIssues,,,,-4780.000
StockRepurchasedAndRetiredDuringPeriodValue,,,9225.000,-94519.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,70206685.000,85415212.000,88586086.000
