,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,281391.000,212659.000,181121.000,402098.000,273586.000,274267.000,364637.000,326873.000,212319.000,257431.000,325087.000,343266.000,433719.000,423121.000,952334.000,576168.000,453963.000,332172.000,547206.000,419817.000,202408.000,137259.000
AccountsReceivableNetCurrent,21433.000,25567.000,23587.000,30404.000,24710.000,18783.000,,,,,,,,,,14903.000,34398.000,29880.000,21566.000,12592.000,12017.000,13744.000
AccruedIncomeTaxesCurrent,,,,,,,,,,6500.000,,,0.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,15472236.000,15706243.000,15929424.000,16223267.000,16714583.000,16998081.000,17618724.000,17917213.000,18194770.000,18475174.000,18775989.000,19098685.000,19451843.000,19838036.000,20256018.000,21540455.000,24067063.000,24395184.000,24703566.000,25000936.000,25274821.000,25572606.000
AcquisitionCostsCumulative,,,,,,,,,,73990.000,,,,73990.000,,,,,,,,
AdditionalPaidInCapital,,,,,,,,,,,,,,,,7146928.000,7170801.000,7191984.000,7210585.000,7223670.000,7234408.000,7244848.000
AdditionalPaidInCapitalCommonStock,6551759.000,6632348.000,6654867.000,6608350.000,6693158.000,6738290.000,6800463.000,6843329.000,6880409.000,6921645.000,6945921.000,6985798.000,7031573.000,7075031.000,7116280.000,,,,,,,
AmortizationExpensePerPhysicalUnitOfProduction,,,,,,,,,,2.180,,,,2.480,,,,,,,,
AssetRetirementObligation,,,,,700858.000,795544.000,827127.000,845203.000,856245.000,,,,,,,1256526.000,1233963.000,1221077.000,1219711.000,1218417.000,970525.000,978484.000
AssetRetirementObligationCurrent,,,,,50000.000,50000.000,50000.000,50000.000,50000.000,961577.000,967194.000,955733.000,1227138.000,1240216.000,1251073.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000
AssetRetirementObligationsNoncurrent,541667.000,551803.000,567592.000,613279.000,650858.000,745544.000,777127.000,795203.000,806245.000,926577.000,932194.000,945733.000,1217138.000,1230216.000,1241073.000,1246526.000,1223963.000,1211077.000,1209711.000,1208417.000,960525.000,968484.000
Assets,15365673.000,15247841.000,15281699.000,16574370.000,16482673.000,17658502.000,17971493.000,17434039.000,17147147.000,17918290.000,17900152.000,18308360.000,21676816.000,21470950.000,21775956.000,20398200.000,17284230.000,16467260.000,16346073.000,15992573.000,12928269.000,12708065.000
AssetsCurrent,672726.000,636936.000,543965.000,879058.000,540231.000,725421.000,826655.000,1014982.000,1025234.000,831128.000,823002.000,873723.000,788421.000,589771.000,664091.000,496308.000,335898.000,355322.000,564141.000,425225.000,414319.000,504934.000
AssetsNoncurrent,,,,,,,6974.000,53437.000,69676.000,7239.000,949.000,19692.000,100778.000,48980.000,47135.000,,,,,,,
BilledContractReceivables,,,,,,,,,,,,,,,,,,18479.000,,,,9240.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,,,,18395619.000,,,,19752994.000,,,,-24306770.000,,,,25479335.000
