,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccretionExpense,,,40000.000,,,,0.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,432000.000,,,,233000.000,,
AmortizationOfFinancingCosts,,,139000.000,,,,56000.000,,
AssetRetirementObligationAccretionExpense,14000.000,9000.000,36000.000,40000.000,40000.000,40000.000,43000.000,40000.000,41000.000
AssetRetirementObligationLiabilitiesSettled,,,,,,,,,27000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-6276000.000,,,,-3335000.000,,
CostOfGoodsSoldOilAndGas,2994000.000,3088000.000,2392000.000,2500000.000,2539000.000,2543000.000,1891000.000,1240000.000,1462000.000
Depletion,1032000.000,1199000.000,,,,,,,
DepletionOfOilAndGasProperties,,,877000.000,840000.000,1032000.000,1974000.000,312000.000,312000.000,301000.000
DepreciationDepletionAndAmortization,1158000.000,1325000.000,1068000.000,1039000.000,1230000.000,2170000.000,506000.000,496000.000,479000.000
DerivativeGainLossOnDerivativeNet,-2791000.000,2027000.000,1369000.000,-980000.000,2628000.000,944000.000,155000.000,-437000.000,132000.000
DilutiveSecurities,0.000,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.200,-0.010,-0.090,-0.150,-0.040,-0.860,-0.110,-0.100,-0.080
FairValueAdjustmentOfWarrants,0.000,0.000,0.000,0.000,0.000,0.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,,223000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-5918000.000,-305000.000,-2967000.000,-5104000.000,-1300000.000,-27066000.000,-3401000.000,-3253000.000,-2477000.000
IncomeTaxExpenseBenefit,142000.000,51000.000,17000.000,-188000.000,3000.000,-14000.000,0.000,-6000.000,0.000
IncreaseDecreaseInAccountsPayable,,,-1658000.000,,,,-441000.000,,
IncreaseDecreaseInAccountsReceivable,,,-92000.000,,,,-521000.000,,
IncreaseDecreaseInAccruedLiabilities,,,-457000.000,,,,-445000.000,,
IncreaseDecreaseInDeferredRevenue,,,-308000.000,,,,0.000,,
IncreaseDecreaseInPrepaidExpense,,,133000.000,,,,71000.000,,
InterestExpense,1257000.000,705000.000,715000.000,530000.000,483000.000,441000.000,343000.000,392000.000,390000.000
InterestPaid,,,823000.000,,,,517000.000,,
LeaseAndRentalExpense,73000.000,74000.000,71000.000,120000.000,90000.000,59000.000,90000.000,90000.000,88000.000
LiabilitiesAssumed1,,,0.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-1924000.000,,,,-321000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1924000.000,,,,-321000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-424000.000,,,,-979000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-424000.000,,,,-979000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-3928000.000,,,,-2035000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-3928000.000,,,,-2035000.000,,
NetIncomeLoss,-6060000.000,-356000.000,-2984000.000,-4916000.000,-1303000.000,-27052000.000,-3401000.000,-3247000.000,-2477000.000
NonoperatingIncomeExpense,-4038000.000,1328000.000,639000.000,-1500000.000,2567000.000,531000.000,-177000.000,-827000.000,-259000.000
OilAndGasSalesRevenue,3644000.000,4103000.000,2000000.000,2136000.000,1738000.000,1523000.000,1024000.000,1163000.000,1119000.000
OperatingExpenses,7436000.000,7091000.000,6173000.000,6236000.000,5886000.000,29381000.000,4422000.000,3661000.000,3337000.000
OperatingIncomeLoss,-1880000.000,-1633000.000,-3606000.000,-3604000.000,-3867000.000,-27597000.000,-3224000.000,-2426000.000,-2218000.000
