,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,3436000.000,6587000.000,3613000.000,2294000.000,2096000.000,3291000.000,3973000.000,3806000.000,3760000.000,4031000.000,4752000.000,3323000.000,3979000.000,4485000.000,3220000.000
AccountsReceivableGross,,,,4562000.000,5486000.000,4936000.000,4795000.000,4208000.000,4361000.000,4861000.000,5133000.000,4642000.000,4871000.000,6923000.000,6400000.000
AccountsReceivableNet,,,,4098000.000,5081000.000,4534000.000,4430000.000,3849000.000,4003000.000,4502000.000,4774000.000,4283000.000,4512000.000,6270000.000,5779000.000
AccountsReceivableRelatedParties,22000.000,,,,,,,,,,,,,,
AccruedFeesAndOtherRevenueReceivable,1785000.000,1973000.000,2696000.000,2422000.000,3172000.000,2705000.000,2803000.000,1899000.000,2037000.000,2327000.000,2710000.000,2097000.000,2186000.000,4369000.000,3762000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5660000.000,5783000.000,5904000.000,6046000.000,6193000.000,6329000.000,6466000.000,6602000.000,6872000.000,7035000.000,7213000.000,7403000.000,7588000.000,7772000.000,7943000.000
AdditionalPaidInCapital,33405000.000,39003000.000,39003000.000,39026000.000,39137000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,39175000.000,39255000.000,40298000.000,40591000.000,40951000.000,41116000.000,41126000.000,41235000.000,41260000.000,41409000.000
AllowanceForDoubtfulAccountsReceivable,,,,464000.000,405000.000,402000.000,365000.000,359000.000,358000.000,359000.000,359000.000,359000.000,359000.000,653000.000,621000.000
Assets,77866000.000,100727000.000,87039000.000,90274000.000,96507000.000,99696000.000,85384000.000,96386000.000,101946000.000,108211000.000,93952000.000,95585000.000,102550000.000,112281000.000,95395000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,276000.000,270000.000,504000.000,478000.000,456000.000,402000.000,371000.000,340000.000,309000.000,385000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,282000.000,274000.000,508000.000,468000.000,440000.000,396000.000,352000.000,309000.000,267000.000,353000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,73000.000,57000.000,79000.000,39000.000,173000.000,,,,149000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,11000.000,11000.000,11000.000,11000.000,,,,,,28000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,58000.000,58000.000,99000.000,99000.000,11000.000,11000.000,11000.000,11000.000,,32000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,65000.000,69000.000,155000.000,155000.000,107000.000,107000.000,107000.000,107000.000,11000.000,41000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,75000.000,79000.000,164000.000,164000.000,149000.000,149000.000,149000.000,149000.000,107000.000,131000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,129000.000,85000.000,42000.000,,120000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,127000.000,144000.000,163000.000,210000.000,250000.000,281000.000,312000.000,343000.000,374000.000,375000.000
CashAndCashEquivalentsAtCarryingValue,25055000.000,27122000.000,19040000.000,21438000.000,27943000.000,30820000.000,18572000.000,19125000.000,26080000.000,31562000.000,19106000.000,21255000.000,29967000.000,37517000.000,22708000.000
DeferredIncomeTaxLiabilities,,218000.000,,,,1372000.000,,,,1623000.000,,,,1803000.000,
DeferredRentCredit,1870000.000,1742000.000,1628000.000,1523000.000,1422000.000,1299000.000,1183000.000,1086000.000,972000.000,852000.000,745000.000,638000.000,528000.000,436000.000,345000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,25050000.000,,,,24170000.000,,,,22880000.000,,,,21792000.000,
DeferredTaxAssetsGross,,25901000.000,,,,24207000.000,,,,22892000.000,,,,21792000.000,
DeferredTaxAssetsLiabilitiesNet,12324000.000,25683000.000,24670000.000,23680000.000,23646000.000,22835000.000,22374000.000,21931000.000,22098000.000,21269000.000,21053000.000,20334000.000,20276000.000,19989000.000,19697000.000
DeferredTaxAssetsNet,12204000.000,25022000.000,24496000.000,23841000.000,23815000.000,23000000.000,22547000.000,22112000.000,22286000.000,21498000.000,21280000.000,20560000.000,20506000.000,20221000.000,19934000.000
DeferredTaxAssetsNetNoncurrent,12538000.000,,24823000.000,23841000.000,23815000.000,,,,22286000.000,,21280000.000,20560000.000,,,
DeferredTaxAssetsOther,,147000.000,,,,37000.000,,,,12000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,222000.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,482000.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,218000.000,,,,202000.000,,,,241000.000,,,,221000.000,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,115000.000,55000.000,59000.000,63000.000,64000.000,61000.000,64000.000,67000.000,79000.000,95000.000,93000.000,93000.000,95000.000,95000.000,97000.000
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,,11000.000,
