,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-2000.000
AdjustmentsToAdditionalPaidInCapitalOther,,50000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,15000.000,,
AllocatedShareBasedCompensationExpense,0.000,0.000,0.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,276000.000,138000.000,116000.000
AllowanceForLoanAndLeaseLossesWriteOffs,372000.000,313000.000,75000.000
AvailableForSaleDebtSecuritiesGrossUnrealizedGain,0.000,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,0.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-946000.000,-9749000.000,-1033000.000
ComprehensiveIncomeNetOfTax,-1418000.000,-1055000.000,-1327000.000
CurrentFederalTaxExpenseBenefit,0.000,0.000,0.000
CurrentIncomeTaxExpenseBenefit,0.000,0.000,0.000
CurrentStateAndLocalTaxExpenseBenefit,0.000,0.000,0.000
DeferredIncomeTaxExpenseBenefit,543000.000,-407000.000,-471000.000
DeferredIncomeTaxesAndTaxCredits,1000.000,15000.000,44000.000
DepreciationNonproduction,116000.000,103000.000,137000.000
EarningsPerShareBasicAndDiluted,-2.080,-1.560,-1.910
EffectiveIncomeTaxRateContinuingOperations,0.000,-0.015,-0.034
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.375,-0.415,-0.449
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.035,0.060,0.075
EmployeeBenefitsAndShareBasedCompensation,1894000.000,1930000.000,1751000.000
EmployeeStockOwnershipPlanESOPCashContributionsToESOP,69000.000,88000.000,88000.000
EmployeeStockOwnershipPlanESOPCompensationExpense,15000.000,35000.000,36000.000
EmployeeStockOwnershipPlanESOPDebtStructureDirectLoanEmployerCashPaymentsUsedForDebtService,69000.000,88000.000,88000.000
FederalDepositInsuranceCorporationPremiumExpense,197000.000,185000.000,148000.000
FeesAndCommissions,85000.000,75000.000,68000.000
FinancingReceivableAllowanceForCreditLossesRecovery,60000.000,,
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,231000.000,,
GainLossOnSaleOfOtherAssets,-51000.000,,
ImpairedFinancingReceivableAverageRecordedInvestment,4803000.000,3531000.000,2964000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,144000.000,114000.000,91000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,144000.000,114000.000,91000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,1775000.000,2243000.000,1715000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,14000.000,50000.000,27000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeCashBasisMethod,14000.000,50000.000,27000.000
