,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,5167430.000,4747619.000,4444177.000,,
AccountsPayableAndAccruedLiabilitiesCurrent,2569687.000,2761137.000,2740191.000,2890115.000,3181744.000,3299879.000,3302972.000,3040949.000,3048660.000,3104978.000,3161647.000,3193649.000,3269842.000,3323985.000,3388245.000,3290641.000,3140025.000,3277203.000,3480580.000,3699209.000,3796095.000,4079424.000,4178384.000,4447913.000
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,,,,,,,,,,,,,,73807.000,73807.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,14765.000
AccountsPayableCurrent,,,,,1601160.000,1619644.000,1563770.000,1222680.000,1185140.000,1158052.000,1133422.000,1065757.000,1105447.000,1078788.000,1025919.000,1071261.000,547228.000,565370.000,740881.000,699297.000,684136.000,742521.000,698435.000,813909.000
AccountsPayableInterestBearingInterestRate,,,,,,,,,,,,,,,,,,,,,0.120,,,
AccountsReceivableGrossCurrent,,,,,,,,,,,,,,,,,,,,,,,6974135.000,7570251.000
AccountsReceivableNetCurrent,22495.000,16105.000,26777.000,28025.000,33502.000,51138.000,62922.000,77168.000,36555.000,21063.000,28564.000,35560.000,60026.000,22316.000,28732.000,326355.000,558646.000,1527200.000,3463161.000,4138956.000,3704986.000,1383987.000,3913945.000,3748104.000
AccountsReceivableNetNoncurrent,,,,,,,,,,,,,,,,,,,,,,3060190.000,3060190.000,3822147.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,245.000,,,,,,,,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,,,100000.000,100000.000,100000.000,100000.000,100000.000
AccruedLiabilitiesCurrent,,,,,697634.000,765058.000,835175.000,907151.000,977484.000,1048850.000,1121942.000,1199730.000,1286293.000,1376384.000,1473686.000,1577850.000,1691245.000,1809609.000,1912436.000,2032782.000,2160704.000,2293185.000,2419165.000,2536257.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,250000.000,220000.000,,,,,,,,
AccruedPayrollTaxesCurrent,,,,,,,,,,,440374.000,,,,241854.000,,,,218654.000,,,,311678.000,
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,,450610.000,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-263518.000,264176.000,264478.000,,,,-265386.000,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,66234101.000,66491509.000,66726119.000,66929499.000,66959499.000,67063499.000,67221499.000,67387447.000,67038841.000,66827587.000,66834457.000,66734061.000,66572427.000,66704928.000,66620813.000,66587828.000,66569806.000,66615341.000,66916656.000,66970501.000,67118700.000,67571855.000,67736961.000,67864482.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,600000.000,1028474.000,1042633.000,1086473.000,1622208.000,1689064.000
Assets,91213.000,120366.000,135064.000,95820.000,58153.000,95626.000,125716.000,135536.000,81600.000,97611.000,85160.000,259112.000,227612.000,94905.000,117080.000,490119.000,801502.000,1752862.000,3530534.000,4190053.000,3780217.000,4598038.000,7600290.000,8239674.000
AssetsCurrent,83136.000,115417.000,131347.000,92952.000,55640.000,93416.000,123808.000,133931.000,80297.000,96611.000,84160.000,259112.000,227612.000,94905.000,117080.000,490119.000,801502.000,1752862.000,3530534.000,4190053.000,3780217.000,1537848.000,4540100.000,4417527.000
BankOverdrafts,,,,,,8279.000,,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,42170.000,42170.000,42170.000,,,,42170.000,,,,,,,,,,,,,
Cash,37301.000,622.000,26832.000,15511.000,1044.000,663.000,30850.000,20389.000,29697.000,8725.000,7212.000,193609.000,156088.000,53598.000,55605.000,142262.000,224230.000,179414.000,30480.000,14249.000,59250.000,135050.000,593101.000,634067.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,81105869.000,78459515.000,85587703.000,87137703.000,87137703.000,88137703.000,90137703.000,93137703.000,96137703.000,93137703.000,98137703.000,98137703.000,98137703.000,98187082.000,98187082.000,98187082.000,98187082.000,98187082.000,104612082.000,104612082.000,104612082.000,115277206.000,121264809.000,125700152.000
CommonStockSharesOutstanding,81105869.000,78459515.000,85587703.000,87137703.000,87137703.000,88137703.000,90137703.000,93137703.000,96137703.000,93137703.000,98137703.000,98137703.000,98137703.000,98187082.000,98187082.000,98187082.000,98187082.000,98187082.000,104612082.000,104612082.000,104612082.000,115277206.000,121264809.000,125700152.000
CommonStockValue,81106.000,83698.000,85588.000,87138.000,87138.000,88138.000,90138.000,93138.000,96138.000,98138.000,98138.000,98138.000,98138.000,98187.000,98187.000,98187.000,98187.000,98187.000,104612.000,104612.000,104612.000,115277.000,121265.000,125700.000
ConvertibleDebtCurrent,,141655.000,345181.000,744174.000,951946.000,1161858.000,1231221.000,338874.000,346478.000,347044.000,272386.000,232500.000,232500.000,228500.000,228500.000,409163.000,1380473.000,1772370.000,2034590.000,2284958.000,1804556.000,1672231.000,1433833.000,1426316.000
