,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,363000.000,93000.000,103000.000,17000.000,426000.000,463000.000,277000.000,589000.000,609000.000,36000.000,480000.000,633000.000,194000.000,42000.000,95000.000,806000.000,741000.000,378000.000,506000.000,917000.000,886000.000,385000.000,15256000.000,459000.000
AccountsPayableCurrent,4168000.000,4175000.000,4795000.000,4896000.000,4868000.000,5866000.000,4276000.000,5193000.000,6561000.000,4845000.000,4591000.000,3641000.000,2004000.000,2636000.000,6418000.000,8015000.000,11547000.000,4946000.000,4133000.000,6583000.000,5811000.000,5449000.000,7002000.000,4128000.000
AccruedBonusesCurrentAndNoncurrent,,,,,1353000.000,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,6767000.000,6320000.000
AccruedLiabilitiesCurrent,3735000.000,4092000.000,4008000.000,4169000.000,4722000.000,6549000.000,4510000.000,5031000.000,6932000.000,6367000.000,4521000.000,5636000.000,7039000.000,8222000.000,6446000.000,4786000.000,12053000.000,12726000.000,10302000.000,6653000.000,6795000.000,8078000.000,6618000.000,6187000.000
AccruedProfessionalFeesCurrent,,,,,427000.000,342000.000,426000.000,549000.000,553000.000,325000.000,432000.000,710000.000,686000.000,651000.000,649000.000,489000.000,985000.000,1373000.000,846000.000,967000.000,786000.000,1144000.000,972000.000,990000.000
AccruedRentCurrent,,,,,,,89000.000,,,,98000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,5332000.000,,,,5435000.000,,,,5741000.000,,,,6298000.000,,,,7133000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4000.000,-43000.000,-20000.000,28000.000,12000.000,45000.000,19000.000,-31000.000,-141000.000,9000.000,6000.000,24000.000,25000.000,-7000.000,-12000.000,48000.000,-32000.000,10000.000,-45000.000,265000.000,311000.000,310000.000,151000.000,17000.000
AdditionalPaidInCapital,344707000.000,345383000.000,346518000.000,348595000.000,349576000.000,393073000.000,394675000.000,529399000.000,531359000.000,532631000.000,534529000.000,536090000.000,539271000.000,548596000.000,599796000.000,735780000.000,740767000.000,902257000.000,905256000.000,908232000.000,911066000.000,913753000.000,916584000.000,919762000.000
