,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,113427.000,122566.000,147613.000,172191.000,150211.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,103913.000,85619.000,94699.000,110340.000,53853.000,36803.000
AmortizationOfDebtDiscountPremium,,,,,110000.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,6092500.000,30556892.000,28286546.000,28645507.000
CashPeriodIncreaseDecrease,3739.000,19264.000,-39211.000,-9179.000,5742.000,28926.000
ComprehensiveIncomeNetOfTax,2980726.000,,,,,
CostOfServices,6602364.000,6375501.000,6383978.000,6386182.000,5994857.000,5323415.000
DebtInstrumentInterestRateDuringPeriod,,0.100,0.100,0.100,0.100,
DeferredFederalIncomeTaxExpenseBenefit,,1259000.000,-61000.000,-135000.000,-255000.000,-44000.000
DeferredIncomeTaxExpenseBenefit,,1087000.000,-57000.000,-45000.000,-286000.000,-53000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-172000.000,4000.000,90000.000,-31000.000,-9000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,62775.000,,,18000.000,18000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.030,,,,
DefinedContributionPlanMaximumAnnualContributionPerEmployeeAmount,,11500.000,,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,,,,17500.000,,
Depreciation,31524.000,28339.000,21074.000,25047.000,24578.000,21044.000
DepreciationDepletionAndAmortization,,,,26490.000,68897.000,91621.000
DilutiveSecurities,,57369.000,50879.000,0.000,,
EarningsPerShareBasic,,0.010,0.000,-0.020,-0.030,
EarningsPerShareBasicAndDiluted,0.000,0.010,0.000,-0.020,-0.030,-0.010
EarningsPerShareDiluted,,0.010,0.000,-0.020,-0.030,
EffectiveIncomeTaxRateContinuingOperations,,,,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-4.008,0.512,,,-0.162
EffectiveIncomeTaxRateReconciliationDeductionsOther,,0.012,0.066,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,,,-0.021
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.000,,,,-0.004
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.636,0.043,,,0.000
EffectiveIncomeTaxRateReconciliationTaxSettlements,,0.000,0.000,,,
EffectiveIncomeTaxRateReconciliationTaxSettlementsOther,,0.001,,,,
GainLossOnSaleOfEquityInvestments,,,-23000.000,-168000.000,-109000.000,0.000
GeneralAndAdministrativeExpense,895495.000,1118397.000,1022356.000,1302329.000,1518958.000,1218040.000
GrossProfit,2561416.000,2350385.000,2328639.000,2181554.000,1951064.000,2089951.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,21373.000,,,,,
IncomeTaxExpenseBenefit,1794.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,1794.000,0.000,0.000,0.000,0.000,
IncreaseDecreaseInAccountsPayable,-84996.000,-285963.000,35856.000,25104.000,159612.000,-154887.000
IncreaseDecreaseInAccountsReceivable,314024.000,438004.000,120890.000,-232446.000,-132589.000,126467.000
IncreaseDecreaseInAccruedLiabilities,171934.000,1957.000,32235.000,-146393.000,165819.000,96006.000
IncreaseDecreaseInOtherOperatingAssets,,10683.000,-1615.000,3823.000,-8705.000,5114.000
IncreaseDecreaseInPensionAndPostretirementObligations,,41133.000,-20467.000,8133.000,8464.000,8807.000
IncreaseDecreaseInPensionPlanObligations,70093.000,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,3312.000,,,,,
InterestExpense,291611.000,320656.000,309127.000,278328.000,246743.000,250171.000
InterestExpenseDebt,52820.000,,,,,
InterestExpenseOther,238791.000,268271.000,262311.000,229593.000,168340.000,194839.000
InterestExpenseRelatedParty,,52385.000,46816.000,48735.000,78403.000,55332.000
InterestPaid,198856.000,315168.000,264417.000,234266.000,151589.000,139228.000
LongTermPurchaseCommitmentAmount,,9182.000,,,,
NetCashProvidedByUsedInFinancingActivities,19046.000,-81190.000,-29868.000,137490.000,103697.000,415540.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,19046.000,-81190.000,-29868.000,137490.000,103697.000,415540.000
NetCashProvidedByUsedInInvestingActivities,-10018.000,-10515.000,-184965.000,-68966.000,-103812.000,-8383.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-10018.000,-10515.000,-184965.000,-68966.000,-103812.000,-8383.000
NetCashProvidedByUsedInOperatingActivities,-5289.000,110969.000,175622.000,-77703.000,5857.000,-378231.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5289.000,110969.000,175622.000,-77703.000,5857.000,-378231.000
NetIncomeLoss,19579.000,271197.000,108500.000,-498000.000,-811082.000,-325000.000
