,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2017-01-31,2017-04-30
AdjustmentForAmortization,,,,,,,,,13778.000,,,,6850.000,16003.000,
AdvertisingExpense,4152.000,,,,,,,,,,,,,76700.000,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,1572.000,0.000,0.000,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,20791.000,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,3071.000,,,,22873.000,20791.000,4474.000
AmortizationOfIntangibleAssets,,,,,5280.000,5370.000,4438.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,33000.000,33000.000,33000.000,-66000.000,,33000.000,
AssetImpairmentCharges,,,,,,,,,390487.000,,,,,,111361.000
CashAcquiredInExcessOfPaymentsToAcquireBusiness,,,,,,,,,,,,,,14232.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,30094.000,,,,-31839.000,,,,164157.000,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,,,-43386.000,43192.000,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,0.000,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,0.000,,,,,,
CostOfRevenue,,,,,,,,,,,,,,862347.000,1150280.000
CostOfServices,5736.000,16470.000,9224.000,23601.000,19586.000,21975.000,17769.000,,,,,,,,
Depreciation,,,,,1012.000,980.000,0.000,,,,,,,4941.000,
DepreciationAndAmortization,374.000,374.000,,,,,,,13778.000,6850.000,6850.000,6850.000,6850.000,20944.000,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,20944.000,70425.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,15239.000,-74936.000,-45480.000,83582.000,,-230898.000,117045.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,0.000,0.000,0.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,,,,0.000,0.000,0.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,0.000,0.000,0.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,0.000,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,0.000,0.000,0.000,0.000,,,
EarningsPerShareBasicAndDiluted,0.000,-0.000,0.000,0.000,-0.000,0.000,-0.030,-0.870,-1.060,-0.090,-0.070,0.140,-0.050,-0.040,-0.010
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,5.643,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,,0.008,
GainLossOnDispositionOfAssets1,,,,,,,,,-80194.000,0.000,0.000,0.000,,,
GainOrLossOnSaleOfStockInSubsidiary,,,,,,,,,,,,,0.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,-17142.000,12698.000,69542.000
GeneralAndAdministrativeExpense,,,,,,,,,,,,,101662.000,438690.000,794206.000
GrossProfit,36975.000,36076.000,47322.000,81451.000,55511.000,88387.000,65251.000,,,,,,,225833.000,690367.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,390487.000,0.000,0.000,0.000,0.000,0.000,
