,2011-05-01,2011-07-31,2011-10-30,2012-01-29,2012-04-29,2012-07-29,2012-10-28,2013-05-05,2013-08-04,2013-11-03,2014-02-02,2014-05-04,2014-08-03,2014-11-02
AffiliateCosts,8921000.000,9135000.000,9399000.000,9259000.000,9320000.000,9417000.000,9810000.000,9647000.000,8833000.000,10535000.000,9904000.000,9971000.000,10657000.000,10478000.000
AllocatedShareBasedCompensationExpense,,9554000.000,9942000.000,,11308000.000,10651000.000,8496000.000,10731000.000,5478000.000,8988000.000,6490000.000,7974000.000,3405000.000,4829000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2700000.000,2600000.000,,300000.000,600000.000,600000.000,800000.000,500000.000,300000.000,-1300000.000,500000.000,700000.000,500000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,28079000.000,,,25788000.000,,,,21041000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-63852000.000,,,,-73964000.000,,,-82167000.000,,,,-55520000.000,,
ComprehensiveIncomeNetOfTax,73679000.000,60991000.000,53924000.000,101759000.000,95899000.000,77136000.000,82594000.000,101419000.000,91333000.000,91828000.000,127275000.000,104648000.000,98535000.000,90278000.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,,,,,,,,1037114000.000,1040814000.000,1045743000.000,1098871000.000,1051644000.000,1062446000.000,1080641000.000
CostOfRevenue,,,,,,,,,,,,,1214822000.000,1226954000.000
CostOfServices,120554000.000,124698000.000,119038000.000,123926000.000,128691000.000,134550000.000,128911000.000,134089000.000,141130000.000,133917000.000,130093000.000,136679000.000,141719000.000,135835000.000
DeferredIncomeTaxExpenseBenefit,3181000.000,,,,12907000.000,,,3022000.000,,,,7533000.000,,
DepreciationDepletionAndAmortization,60001000.000,,,,59709000.000,,,58916000.000,,,,57854000.000,,
EarningsPerShareBasic,0.620,0.540,0.500,0.930,0.870,0.730,0.760,0.990,0.900,0.890,1.280,1.050,0.990,0.930
EarningsPerShareDiluted,0.610,0.540,0.500,0.900,0.850,0.710,0.750,0.980,0.890,0.880,1.270,1.040,0.980,0.920
EffectOfExchangeRateOnCashAndCashEquivalents,2217000.000,,,,726000.000,,,-955000.000,,,,669000.000,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,3436000.000,3494000.000,,4244000.000,3987000.000,3146000.000,4149000.000,2100000.000,3469000.000,2686000.000,3110000.000,1328000.000,1798000.000
EquityMethodInvestmentDividendsOrDistributions,15960000.000,,,,13860000.000,,,15120000.000,,,,8088000.000,,
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,23532000.000,23073000.000,,21321000.000,36545000.000,35818000.000,29616000.000,34608000.000,30177000.000,44188000.000,31974000.000,43775000.000,45770000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,13250000.000,13456000.000,,12543000.000,20683000.000,21293000.000,17199000.000,19709000.000,16838000.000,29229000.000,18015000.000,29006000.000,29700000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,176428000.000,175675000.000,,194278000.000,211775000.000,209492000.000,222129000.000,235361000.000,237697000.000,310442000.000,250857000.000,269361000.000,272143000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2419000.000,,,,8567000.000,,,8874000.000,,,,4890000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2419000.000,,,,8567000.000,,,8874000.000,,,,4890000.000,,
FairValueOfAssetsAcquired,,,,,6801000.000,,,16346000.000,,,,18806000.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,-400000.000,1000000.000,,-57000.000,-99000.000,-153000.000,-203000.000,-429000.000,-259000.000,2000.000,-51000.000,-142000.000,-166000.000
GainLossOnContractTermination,,,,,,,,,,,,,,2300000.000
GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet,,,500000.000,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,-793000.000,,,,-3245000.000,,,-755000.000,,,,-363000.000,,
GoodwillTranslationAdjustments,,,,,700000.000,,,,,,,,,
