,2011-09-30,2012-03-31,2012-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-176000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,77000.000,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,,650000.000
AmortizationOfDeferredLoanOriginationFeesNet,,42000.000,
BankOwnedLifeInsuranceIncome,111000.000,107000.000,110000.000
BrokerageCommissionsRevenue,156000.000,147000.000,220000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,1153000.000,
CommonStockDividendsPerShareDeclared,0.360,0.360,0.360
ComprehensiveIncomeNetOfTax,1663000.000,1536000.000,1983000.000
DepreciationAndAmortization,,217000.000,
DividendsCommonStockCash,,585000.000,
EarningsPerShareBasic,0.730,0.980,1.090
EarningsPerShareDiluted,0.730,0.980,1.090
EquipmentExpense,107000.000,91000.000,101000.000
FederalDepositInsuranceCorporationPremiumExpense,127000.000,,
FeesAndCommissionsDebitCards,,,169000.000
FeesAndCommissionsDepositorAccounts,260000.000,235000.000,218000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,453000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,2229000.000
GainLossOnSaleOfMortgageLoans,75000.000,139000.000,104000.000
GainLossOnSalesOfLoansNet,,139000.000,
ImpairmentOfRealEstate,,46000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1438000.000,2015000.000,2340000.000
IncomeTaxExpenseBenefit,256000.000,446000.000,593000.000
IncomeTaxesPaid,,25000.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,34000.000,
IncreaseDecreaseInDeferredIncomeTaxes,,301000.000,
IncreaseDecreaseInDeposits,,-8519000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,,-321000.000,
IncrementalCommonSharesAttributableToNonvestedSharesWithForfeitableDividends,,,836.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,8614.000
InformationTechnologyAndDataProcessing,173000.000,163000.000,163000.000
InterestAndDividendIncomeOperating,6354000.000,6338000.000,6699000.000
InterestAndFeeIncomeLoansAndLeases,5721000.000,5697000.000,6103000.000
InterestExpense,1251000.000,1138000.000,1058000.000
InterestExpenseDeposits,1016000.000,933000.000,861000.000
InterestExpenseOther,206000.000,186000.000,176000.000
InterestExpenseShortTermBorrowings,29000.000,19000.000,21000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,3803000.000,4550000.000,4991000.000
InterestIncomeExpenseNet,5103000.000,5200000.000,5641000.000
InterestIncomeSecuritiesTaxExempt,305000.000,315000.000,315000.000
InterestIncomeSecuritiesTaxable,327000.000,324000.000,279000.000
InterestPaid,,1105000.000,
LaborAndRelatedExpense,1752000.000,1927000.000,1942000.000
NetCashProvidedByUsedInFinancingActivities,,-2082000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-2082000.000,
NetCashProvidedByUsedInInvestingActivities,,2293000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,2293000.000,
NetCashProvidedByUsedInOperatingActivities,,942000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,942000.000,
NetIncomeLoss,1182000.000,1569000.000,1747000.000
NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,,1000000.000,
NoninterestExpense,3297000.000,3552000.000,3716000.000
NoninterestIncome,932000.000,1017000.000,1065000.000
NoninterestIncomeOtherOperatingIncome,156000.000,171000.000,244000.000
OccupancyNet,282000.000,298000.000,277000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,742000.000,-119000.000,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,-79000.000,
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,,40000.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,357000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,236000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,121000.000
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,728000.000,,
OtherComprehensiveIncomeLossNetOfTax,,,236000.000
