,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,20000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,71000000.000,67000000.000,70000000.000,57000000.000,52000000.000,49000000.000,47000000.000,43000000.000,53000000.000,36000000.000,35000000.000,-76000000.000,0.000,29000000.000,25000000.000,50000000.000,24000000.000,28000000.000,16000000.000,21000000.000,16000000.000,18000000.000,,,
AmortizationOfFinancingCostsAndDiscounts,15000000.000,8000000.000,8000000.000,8000000.000,1000000.000,42000000.000,24000000.000,22000000.000,19000000.000,30000000.000,21000000.000,21000000.000,,,,,11000000.000,12000000.000,14000000.000,22000000.000,10000000.000,7000000.000,9000000.000,7000000.000,9000000.000
AssetImpairmentCharges,,,,,,,6000000.000,,,231000000.000,85000000.000,,20000000.000,40000000.000,15000000.000,13000000.000,4000000.000,84000000.000,79000000.000,27000000.000,38000000.000,6000000.000,751000000.000,43000000.000,391000000.000
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentConsiderationTransferred,,,,,,,,,,,,,,,,,,,,,,106000000.000,,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,78000000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,747000000.000,,,,87000000.000,,,,-254000000.000,,,,167000000.000,,,,-1201000000.000,,,,-809000000.000,,,,-633000000.000
CommonStockDividendsPerShareCashPaid,,,,,0.338,,,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.075,0.087,0.087,0.089,0.087,0.087,0.087,0.089,0.000,0.087,0.087,0.176,0.087,0.087,0.087,0.089,0.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
ComprehensiveIncomeNetOfTax,-206000000.000,623000000.000,916000000.000,411000000.000,-21000000.000,949000000.000,-2018000000.000,305000000.000,70000000.000,580000000.000,203000000.000,-109000000.000,434000000.000,190000000.000,665000000.000,647000000.000,-3730000000.000,-4105000000.000,-4640000000.000,-2166000000.000,-921000000.000,-1755000000.000,-1152000000.000,-570000000.000,154000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,25000000.000,65000000.000,41000000.000,,,,38000000.000,,41000000.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,4000000.000,1014000000.000,-1977000000.000,349000000.000,114000000.000,625000000.000,241000000.000,-66000000.000,475000000.000,229000000.000,695000000.000,676000000.000,-3711000000.000,-4087000000.000,-4627000000.000,-2166000000.000,-921000000.000,-1755000000.000,-1151000000.000,-569000000.000,155000000.000
CostOfServicesOilAndGas,,,,,,,,,,177000000.000,211000000.000,,220000000.000,212000000.000,0.000,-1000000.000,0.000,0.000,0.000,0.000,,,,,
CostsAndExpenses,1896000000.000,2333000000.000,2494000000.000,1991000000.000,2413000000.000,2651000000.000,6164000000.000,2782000000.000,3207000000.000,3508000000.000,4431000000.000,4291000000.000,4313000000.000,4542000000.000,4529000000.000,4090000000.000,7800000000.000,8540000000.000,8346000000.000,6997000000.000,2905000000.000,3379000000.000,3450000000.000,2549000000.000,2512000000.000
CurrentIncomeTaxExpenseBenefit,6000000.000,6000000.000,-1000000.000,2000000.000,,2000000.000,22000000.000,,1000000.000,2000000.000,7000000.000,12000000.000,3000000.000,5000000.000,2000000.000,37000000.000,0.000,-6000000.000,0.000,-30000000.000,0.000,0.000,0.000,-19000000.000,
DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,,,,,,,,,0.045,,,,,,,,,,,,,,,,
DebtInstrumentRedemptionPricePercentageOfPrincipalAmountRedeemed,,,,,,,,,,,,,,,,,1.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,-110000000.000,319000000.000,590000000.000,311000000.000,-2000000.000,661000000.000,-1282000000.000,196000000.000,62000000.000,382000000.000,140000000.000,-58000000.000,277000000.000,136000000.000,435000000.000,249000000.000,-1372000000.000,-1500000000.000,-937000000.000,-618000000.000,0.000,0.000,0.000,-171000000.000,
DefinedBenefitPlanCostOfProvidingSpecialOrContractualTerminationBenefitRecognizedDuringPeriod,,,,,,,,,133000000.000,7000000.000,,,,,,,,,,,,,,,
DepletionOfOilAndGasProperties,358000000.000,366000000.000,423000000.000,485000000.000,506000000.000,588000000.000,762000000.000,651000000.000,648000000.000,645000000.000,652000000.000,644000000.000,628000000.000,661000000.000,688000000.000,706000000.000,684000000.000,601000000.000,488000000.000,326000000.000,271000000.000,265000000.000,255000000.000,212000000.000,197000000.000
DepreciationAndAmortization,68000000.000,63000000.000,75000000.000,85000000.000,84000000.000,83000000.000,66000000.000,71000000.000,78000000.000,76000000.000,79000000.000,81000000.000,78000000.000,79000000.000,37000000.000,38000000.000,35000000.000,34000000.000,31000000.000,30000000.000,29000000.000,29000000.000,25000000.000,21000000.000,21000000.000
DepreciationDepletionAndAmortization,426000000.000,,,,590000000.000,,,,726000000.000,,,,706000000.000,,,,719000000.000,,,,300000000.000,,,,218000000.000
DerivativeCashReceivedOnHedge,,,,,,,,,,,,,157000000.000,,,,-408000000.000,,,,-267000000.000,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,-50000000.000,3000000.000,,0.000,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,1000000.000,-19000000.000,,,-4000000.000,7000000.000,2000000.000,2000000.000,-4000000.000,,,,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,-152000000.000,,,,,,,,10000000.000,0.000,0.000,-1000000.000,0.000,0.000,0.000,,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,,,,,,,,,,,,,,,,,,,0.000
