,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdministrativeFeesExpense,,,,,,0.000,0.000,,,,,,,,,,,
AdvertisingExpense,,,,,,,,,,,,,,31000.000,,,,386132.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,159244.000,80473.000,14388.000,,
AmortizationOfFinancingCosts,,,,,,,,,,,,,,11167.000,,,,37009.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,0.000,,,,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,,,,,,377000.000
CashAcquiredFromAcquisition,,,,,,,,,,,,,,,,,,7062.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,-204351.000
CashPeriodIncreaseDecrease,,-1468.000,,,,-590.000,,,,-714154.000,,,,-128517.000,,,,
CostOfGoodsSold,5763.000,1693.000,4434.000,1352.000,737.000,215.000,0.000,178.000,,,,,,,,,,
CostOfRevenue,,,,,,,,,,217862.000,157651.000,167524.000,327353.000,256169.000,268216.000,370854.000,385105.000,322913.000
DebtInstrumentRedemptionPricePercentageOfPrincipalAmountRedeemed,,,,,,,,,,1.500,,,,,,,,
Depreciation,,,,,,,,,,,,,,,,,,6077.000
DepreciationDepletionAndAmortization,,,,,,,,,,4379.000,,,,5574.000,,,,9006.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,0.000,0.000,-0.020,-0.000,-0.000,,,,,,,-0.020,-0.020,-0.310,-1.050,-0.120
ExciseAndSalesTaxes,,,,,,,,,,99840.000,123177.000,140299.000,260730.000,158408.000,123153.000,188375.000,464285.000,217188.000
ExciseTaxesCollected,,,,,,,,,,,,,,,,,,176416.000
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,,,301731.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,0.000,,,,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,0.750,,,,0.740,,,,0.750
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,0.010,,,,0.008,,,,0.016
GainLossOnSaleOfPropertyPlantEquipment,,4405.000,,,,0.000,,,,,,,,,,,,-35534.000
GeneralAndAdministrativeExpense,,13161.000,10147.000,10927.000,4414.000,2914.000,5650.000,8448.000,,,,,,,,,,726396.000
GrossProfit,,31647.000,11589.000,10043.000,2541.000,785.000,7139.000,19711.000,532920.000,107208.000,146763.000,184557.000,393700.000,207305.000,236095.000,236993.000,147569.000,289568.000
IncomeLossFromContinuingOperations,,,,,,,,,,-879955.000,-685276.000,-1402703.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,,-831018.000,-688060.000,-1412612.000,-669376.000,-1014679.000,-1309500.000,-1436449.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,-901818.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,-0.020,-0.020,-0.030,-0.010,-0.020,-0.020,-0.310,-1.050,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,411960.000,,,,345901.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,-344991.000,,,,-286381.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,,,,,,,,,,-66969.000,,,,-59520.000
IncomeTaxesPaid,,2371.000,,,,2400.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,,472998.000,,,,-7808.000,,,,13961.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,3800.000,,,,578.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,-1135.000,,,,0.000,,,,78835.000,,,,40974.000,,,,15171.000
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,,,,304739.000,,,,-466335.000
IncreaseDecreaseInDeferredRevenue,,0.000,,,,,,,,-3339.000,,,,1381.000,,,,-668.000
IncreaseDecreaseInInventories,,,,,,,,,,-464823.000,,,,-61356.000,,,,112208.000
IncreaseDecreaseInOperatingCapital,,,,,,,,,,,,,,-1900000.000,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,,,38257.000,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,0.000,,,,,,,,,,,,,,,,-29512.000
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,13248.000,,,,-64751.000,,,,
IncreaseDecreaseInSecurityDeposits,,0.000,,,,,,,,,,,,,,,,
InterestExpense,,3454.000,4051.000,4418.000,3287.000,3037.000,3038.000,5981.000,,,,,,4269.000,,,,47809.000
InterestPaid,,50.000,,,,0.000,,,,2900.000,,,,1380.000,,,,10800.000
InvestmentIncomeInterest,-3114.000,,,,,,354.000,1887.000,,,,,,,,,,
