,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,22976000.000,,,,22481000.000,,,24075000.000,,,,23964000.000,,,,26344000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,1992000.000,266000.000,-6230000.000,,-5317000.000,-3765000.000,,-78000.000,,,,-576000.000,-61000.000,1600000.000,1301000.000,,-1311000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,-2184000.000,-2184000.000,-2184000.000,-2184000.000,-1548000.000,-1548000.000,,-2429000.000,,,,-2586000.000,-2586000.000,-2586000.000,-2586000.000,,-2469000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-612014.000,-225695.000,-349000.000,-1104205.000,-100174.000,2053430.000,-192000.000,-1918010.000,-8414447.000,-11494747.000,-10802000.000,-9124000.000,-6463000.000,-5893000.000,-5661000.000,-6493000.000,-5631000.000,-3162000.000,-2647000.000,-986000.000,-1285000.000,-4208000.000,-3780000.000
AdditionalPaidInCapitalCommonStock,16225604.000,16282633.000,16310000.000,16337820.000,16365313.000,16391043.000,16392000.000,16391845.000,16391845.000,16391845.000,16392000.000,16392000.000,16392000.000,16392000.000,16392000.000,16392000.000,16392000.000,16392000.000,16392000.000,16392000.000,16392000.000,16427000.000,16655000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,,30000000.000,,,,25000000.000,,,,0.000,
AmortizationMethodQualifiedAffordableHousingProjectInvestments,,,,,,,,,,,,,,,,4284500.000,4224749.970,4185000.000,4112000.000,4037000.000,3965000.000,3885.000,3805000.000
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,,,,,,,6000000.000,,,,5167000.000,,,,,,,,,,,,
Assets,832426260.000,852568736.000,849504000.000,869582368.000,872318835.000,887885878.000,907499000.000,890838778.000,866881351.000,876556502.000,864288000.000,870090000.000,865356000.000,876280000.000,887678000.000,893502000.000,878952000.000,896787000.000,856847000.000,897673000.000,905756000.000,902966000.000,922776000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,293105000.000,306468000.000,326436000.000,321242000.000,268025000.000,166091000.000,,,,139464000.000,,,,215064000.000,,,,202000000.000,
