,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,,,,8316.000,,,,8335.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,,,,,,,,,37805.000,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,,,,,,,-37805.000,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,,,,,21373.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,,,,,,,207200.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,1507171.000,,,,9946301.000,,,,1878067.000,,,,2644462.000,,
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,425000.000,
AssetRetirementObligationAccretionExpense,,,,,,,,,,,,,8008.000,,,,22323.000,,
AssetRetirementObligationLiabilitiesIncurred,,,,,,,,,,,,,,,,,133311.000,,
CapitalizedExploratoryWellCostChargedToExpense,,,,,,,1142237.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-125847.000,,,,1045201.000,,,,140878.000,,,,-291227.000,,
DebtInstrumentDecreaseForgiveness,,,,,,,,,,,,,,,,,,,-24502.000
DebtInstrumentIncreaseAccruedInterest,,,-53300.000,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateDuringPeriod,,,0.120,,,,0.300,,,,,,,,,,,,
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,-133509.000,43675.000,,65768.000,,,,,,,,,,,,,,,
DepletionOfOilAndGasProperties,,,,,,,,,,,,,127046.000,302851.000,279945.000,,,,
