,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableOtherCurrent,643000.000,582000.000,848000.000,787000.000,1064000.000,684000.000,933000.000,911000.000,1399000.000,1126000.000,1030000.000,932000.000
AccountsPayableTradeCurrent,6949000.000,5004000.000,5519000.000,7238000.000,8844000.000,12025000.000,9241000.000,7286000.000,8606000.000,8183000.000,9463000.000,10782000.000
AccountsReceivableNetCurrent,3229000.000,2650000.000,2012000.000,1808000.000,2214000.000,2123000.000,1479000.000,2269000.000,2357000.000,3950000.000,1639000.000,2556000.000
AccruedBonusesCurrent,,,,,1305000.000,600000.000,900000.000,2000000.000,945000.000,1200000.000,1800000.000,2500000.000
AccruedLiabilitiesAndOtherLiabilities,2931000.000,5955000.000,7627000.000,,,,,,,,,
AccruedPayrollTaxesCurrent,792000.000,335000.000,343000.000,302000.000,680000.000,385000.000,551000.000,830000.000,1065000.000,723000.000,431000.000,325000.000
AccruedProfessionalFeesCurrent,153000.000,125000.000,357000.000,3758000.000,1664000.000,195000.000,182000.000,102000.000,881000.000,936000.000,675000.000,449000.000
AccruedSalariesCurrent,104000.000,151000.000,324000.000,300000.000,493000.000,489000.000,59000.000,113000.000,564000.000,863000.000,184000.000,403000.000
AccruedVacationCurrent,27000.000,25000.000,24000.000,165000.000,245000.000,187000.000,267000.000,351000.000,400000.000,256000.000,384000.000,413000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2421000.000,2572000.000,2783000.000,3367000.000,3934000.000,4273000.000,4817000.000,6180000.000,8158000.000,10468000.000,12271000.000,14896000.000
AccumulatedDistributionsInExcessOfNetIncome,,15863000.000,7156000.000,6684000.000,6316000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,584000.000,-1440000.000,-2694000.000,-5102000.000,-2121000.000,-3699000.000,-5279000.000,-12623000.000,-16153000.000,-16673000.000,-19130000.000,-19292000.000
AdditionalPaidInCapital,,,,,,,,,12562000.000,13645000.000,14753000.000,15885000.000
AllowanceForDoubtfulAccountsReceivable,,,,150000.000,,,,126000.000,,,,103000.000
