,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AffiliateCosts,,,,,,,3500000.000,
AmortizationOfDeferredCharges,200000.000,,,,200000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,300000.000,,,,2300000.000,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,1400000.000,,,,-700000.000,,,
ComprehensiveIncomeNetOfTax,-500000.000,,,,-100000.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,27300000.000,32300000.000,14600000.000,14900000.000,30100000.000,22900000.000,6500000.000,900000.000
ContributionOfProperty,0.000,,,,,,,
CostOfServices,,,,,,,13600000.000,
DefinedContributionPlanCostRecognized,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1300000.000,1300000.000,1400000.000
DepreciationAndAmortization,27600000.000,27500000.000,27300000.000,27000000.000,27200000.000,27400000.000,28700000.000,31100000.000
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,-100000.000,-400000.000,-200000.000,-300000.000,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,0.000,0.000,0.000,0.000,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,-600000.000,800000.000,100000.000,-400000.000,,,,
GainLossOnSaleOfOtherAssets,,,17000000.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,0.000,16000000.000,600000.000,0.000,,800000.000,-100000.000,
GainsLossesOnSalesOfOtherAssets,,17000000.000,,,,,,
GeneralAndAdministrativeExpense,14100000.000,12200000.000,12500000.000,11200000.000,11800000.000,11100000.000,13600000.000,15100000.000
IncreaseDecreaseInAccountsAndOtherReceivables,-300000.000,,,,-1300000.000,,,
IncreaseDecreaseInAccountsPayable,-8500000.000,,,,-3500000.000,,,
IncreaseDecreaseInAccountsPayableRelatedParties,100000.000,,,,,,,
IncreaseDecreaseInAccountsReceivableRelatedParties,-100000.000,,,,,,,
IncreaseDecreaseInAccruedLiabilities,-14200000.000,,,,-19600000.000,,,
IncreaseDecreaseInDueToAffiliates,-19300000.000,,,,3100000.000,,,
IncreaseDecreaseInDueToRelatedParties,,,,,-6500000.000,,,
IncreaseDecreaseInGasImbalanceReceivable,,,,,-600000.000,,,
IncreaseDecreaseInOtherOperatingAssets,2200000.000,,,,-1900000.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,-4200000.000,,,,-1600000.000,,,
InterestExpense,11000000.000,10800000.000,10700000.000,10300000.000,10000000.000,9400000.000,9100000.000,10900000.000
InterestExpenseRelatedParty,-300000.000,-400000.000,-600000.000,,,,,
InterestIncomeRelatedParty,,,,,500000.000,600000.000,400000.000,200000.000
InterestPaidNet,15300000.000,,,,14300000.000,,,
InvestmentIncomeInterest,100000.000,200000.000,100000.000,100000.000,100000.000,200000.000,100000.000,200000.000
NaturalGasStorageRevenue,5900000.000,3900000.000,3900000.000,3900000.000,4100000.000,700000.000,800000.000,800000.000
NetCashProvidedByUsedInInvestingActivities,-32100000.000,,,,-39600000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-32100000.000,,,,-39600000.000,,,
NetCashProvidedByUsedInOperatingActivities,32400000.000,,,,41900000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,32400000.000,,,,41900000.000,,,
NetIncomeLoss,,,,,30200000.000,22700000.000,6200000.000,800000.000
NonoperatingIncomeExpense,-10600000.000,-10200000.000,-10000000.000,-9600000.000,-9400000.000,-8600000.000,-8600000.000,-10500000.000
OperatingExpenses,90300000.000,72600000.000,86200000.000,91000000.000,92000000.000,83700000.000,90200000.000,104400000.000
OperatingIncomeLoss,38400000.000,41300000.000,24300000.000,24600000.000,39600000.000,31300000.000,14800000.000,11300000.000
OtherAssetImpairmentCharges,0.000,1100000.000,0.000,2500000.000,,0.000,0.000,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,-600000.000,800000.000,100000.000,-400000.000,-400000.000,0.000,200000.000,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,-200000.000,,-300000.000,-200000.000,-100000.000,-100000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,100000.000,400000.000,,,,,,
OtherSalesRevenueNet,,,,,,,100000.000,
PaymentsToAcquirePropertyPlantAndEquipment,15100000.000,,,,42800000.000,,,
ProceedsFromInsuranceSettlementInvestingActivities,1400000.000,,,,0.000,,,
ProceedsFromSaleOfProductiveAssets,900000.000,,,,100000.000,,,
ProfitLoss,27800000.000,31100000.000,14300000.000,15000000.000,30200000.000,22700000.000,6200000.000,800000.000
Revenues,128700000.000,113900000.000,110500000.000,115600000.000,131600000.000,115000000.000,105000000.000,115700000.000
SalesRevenueNet,128700000.000,113900000.000,110500000.000,115600000.000,131600000.000,115000000.000,105000000.000,115700000.000
TaxesExcludingIncomeAndExciseTaxes,10600000.000,10200000.000,11000000.000,9900000.000,10900000.000,10100000.000,10300000.000,9200000.000
