,2012-01-28
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3008000.000
BusinessExitCosts,-41000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3179000.000
DepreciationDepletionAndAmortization,19235000.000
EarningsPerShareBasic,0.740
EarningsPerShareDiluted,0.710
GainLossOnDispositionOfAssets,-290000.000
GrossProfit,309625000.000
IncomeLossFromContinuingOperations,17711000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,19265000.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,32079000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.790
IncomeLossFromContinuingOperationsPerDilutedShare,0.760
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-1213000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.050
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.050
IncomeTaxExpenseBenefit,1554000.000
IncomeTaxesPaidNet,844000.000
IncreaseDecreaseInAccountsPayable,22184000.000
IncreaseDecreaseInIncomeTaxes,783000.000
IncreaseDecreaseInInventories,17854000.000
IncreaseDecreaseInOtherOperatingAssets,183000.000
IncreaseDecreaseInOtherOperatingLiabilities,-4496000.000
InterestExpense,12814000.000
InterestPaid,12888000.000
NetCashProvidedByUsedInFinancingActivities,-26639000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-26639000.000
NetCashProvidedByUsedInInvestingActivities,-9647000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-9647000.000
NetCashProvidedByUsedInOperatingActivities,39465000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,39465000.000
NetIncomeLoss,16498000.000
PaymentsOfDebtIssuanceCosts,69000.000
PaymentsToAcquirePropertyPlantAndEquipment,9706000.000
PreOpeningCosts,176000.000
ProceedsFromIssuanceOfCommonStock,558000.000
ProceedsFromLinesOfCredit,274088000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,59000.000
RepaymentsOfLinesOfCredit,289488000.000
RepaymentsOfLongTermCapitalLeaseObligations,843000.000
RepaymentsOfShortTermDebt,10000000.000
Revenues,963833000.000
SalesRevenueNet,963833000.000
SellingGeneralAndAdministrativeExpense,277411000.000
ShareBasedCompensation,3008000.000
StockIssuedDuringPeriodValueStockOptionsExercised,558000.000
WeightedAverageNumberOfDilutedSharesOutstanding,23357000.000
WeightedAverageNumberOfSharesOutstandingBasic,22263000.000
