,2012-01-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,20602.000,17159.000,,18993.000,9899.000,,,
AccountsPayable,36911.000,38024.000,28195.000,,,,,,,,,,,
AccountsPayableCurrent,,,,52586.000,36155.000,28238.000,22553.000,50287.000,41755.000,47976.000,36246.000,64141.000,61935.000,63808.000
AccountsPayableRelatedParties,6591.000,30533.000,10121.000,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,16867.000,23629.000,30391.000,40829.000,27880.000,23607.000,29766.000,36843.000,18963.000,29394.000,34469.000
AccountsReceivableNet,650.000,4688.000,5160.000,1138.000,4543.000,5433.000,3631.000,14379.000,7739.000,2635.000,2636.000,4725.000,8931.000,5030.000
AccountsReceivableNetCurrent,,2378.000,2378.000,,,,,,,,,,,
AccountsReceivableRelatedParties,,,,,,,,,10667.000,,,8208.000,12627.000,10123.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,12627.000,10123.000
AccruedLiabilitiesCurrent,10513.000,,,,,,,,,,,,,
AccruedPayrollTaxesCurrent,1180758.000,1190208.000,1193358.000,1196508.000,1199658.000,1202808.000,1205958.000,1205958.000,1205958.000,1205958.000,1205958.000,1205958.000,1205958.000,1205958.000
AccruedPayrollTaxesCurrentAndNoncurrent,,45953.000,,46253.000,46403.000,46553.000,46703.000,,,,,,,
AccruedSalariesCurrent,,-441091.000,,,,-445761.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,94991.000,98629.000,102312.000,105454.000,107092.000,110865.000,114624.000,114624.000,121560.000,124720.000,127679.000,130749.000,134164.000
AdditionalPaidInCapital,5361062.000,5382509.000,5382509.000,5398265.000,5413015.000,5413015.000,5413015.000,5422900.000,5422900.000,5432847.000,5432847.000,5432847.000,5432847.000,5456447.000
AdvancesToAffiliate,,544058.000,608131.000,632694.000,667738.000,,776183.000,823513.000,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,2500.000,2500.000,2500.000,0.000
