,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,265843.000,333263.000,189549.000,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,55000.000,,,,,497787.000,520215.000,,
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,70574.000,,,,,,,,,
AccountsPayableCurrent,440231.000,782797.000,,,595983.000,681197.000,576971.000,572498.000,474768.000,357803.000,504689.000,528084.000,401209.000,,,448957.000,421798.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,20000.000,,,,,,,,
AccountsPayableFairValueDisclosure,,,,,,,,,,75000.000,35000.000,10000.000,,,,,
AccountsPayableInterestBearingInterestRate,,,,,,,,,,0.000,,,,,,,
AccountsPayableOtherCurrent,,,,,,,,,,5000.000,5000.000,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,287855.000,334716.000,404886.000,432293.000,495554.000,540356.000,550080.000
AccountsReceivableNetCurrent,53692.000,374028.000,78222.000,3821.000,114154.000,41675.000,133314.000,12948.000,40577.000,46424.000,67150.000,45034.000,86679.000,26745.000,59190.000,28939.000,35263.000
AccruedLiabilitiesCurrent,191194.000,220937.000,,,,,,,,,,,,,,,
AccruedPayrollTaxesCurrent,,,,,,,,,161704.000,,,,,,,,
AccruedRentNoncurrent,,,,,,,,,,44652.000,,,,,,,
AccruedRoyaltiesCurrent,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000
AdditionalPaidInCapital,22699574.000,22717747.000,22806669.000,22844169.000,23748391.000,23748391.000,24453391.000,24703336.000,25221910.000,25550331.000,26119920.000,26856220.000,27071774.000,27134775.000,27115175.000,27315325.000,27389325.000
AdditionalPaidInCapitalCommonStock,,,,,,,,,,26907.000,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,0.000,3200.000,,0.000,,0.000,0.000
AllowanceForDoubtfulAccountsReceivableCurrent,1000.000,1000.000,5450.000,5450.000,0.000,0.000,,,,,,,,,,,
Assets,1091965.000,1483571.000,331710.000,312186.000,549735.000,446271.000,301182.000,329468.000,262278.000,169764.000,102869.000,246082.000,196686.000,47704.000,78411.000,55826.000,44338.000
AssetsCurrent,58868.000,482414.000,297712.000,282988.000,528189.000,399983.000,285042.000,311620.000,244993.000,156500.000,91205.000,236018.000,188222.000,40910.000,71867.000,50809.000,39571.000
AssetsNoncurrent,979276.000,953036.000,2872.000,2872.000,2872.000,30138.000,2872.000,2872.000,,2872.000,2872.000,2872.000,2872.000,2872.000,2872.000,1595.000,1595.000
BankLoans,,,,,102075.000,,,,,,,,,,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,,,56500.000,321720.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,9570.000,9570.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,4785.000,4785.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,19140.000,19140.000
Cash,2452.000,119.000,29041.000,66442.000,3027.000,107181.000,13897.000,180807.000,113190.000,53078.000,13101.000,4896.000,7955.000,13077.000,11589.000,20782.000,3220.000
CashAndCashEquivalentsAtCarryingValue,2452.000,119.000,29041.000,66442.000,3027.000,107181.000,13897.000,,,,,,,,,,
CommonStockOtherValueOutstanding,,,,,,,,,,0.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,,,16000.000,16000.000,16000.000
CommonStockSharesAuthorized,950000000.000,950000000.000,950000000.000,950000000.000,950000000.000,950000000.000,950000000.000,950000000.000,950000000.000,950000000.000,950000000.000,950000000.000,950000000.000,950000000.000,950000000.000,950000000.000,950000000.000
CommonStockSharesIssued,127987092.000,133179400.000,131179400.000,131179400.000,170421178.000,170421178.000,182421178.000,196087845.000,207821178.000,222399749.000,248030860.000,261730860.000,273605526.000,280605526.000,301605526.000,312205526.000,312205526.000
CommonStockSharesOutstanding,127987092.000,133179400.000,131179400.000,131179400.000,170421178.000,170421178.000,182421178.000,196087845.000,207821178.000,222399749.000,248030860.000,261730860.000,273605526.000,280605526.000,301605526.000,312205526.000,312205526.000
CommonStockSharesSubscribedButUnissued,,,,,,,,1833333.000,,,,,6600000.000,,740000.000,740000.000,740000.000
CommonStockValue,127987.000,133179.000,131179.000,324179.000,170421.000,170421.000,182421.000,196088.000,207821.000,222399.000,248030.000,261730.000,273605.000,280605.000,301605.000,312205.000,312205.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,,,,,,,,,,21000000.000,21000000.000
DebtDefaultLongtermDebtAmount,,,,,,,50000.000,,,,,,,50000.000,50000.000,50000.000,50000.000
DebtInstrumentFairValue,,,,,,,,50000.000,50000.000,,,,,,,,
