,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfIntangibleAssets,57000000.000,57000000.000,58000000.000,53000000.000,56000000.000,53000000.000,54000000.000,54000000.000,54000000.000,55000000.000,55000000.000,53000000.000,54000000.000,55000000.000,48000000.000,49000000.000,46000000.000,46000000.000,45000000.000,44000000.000,44000000.000,44000000.000,44000000.000,44000000.000,44000000.000
AmountRecognizedInIncomeDueToInflationaryAccounting,-18000000.000,,,,,,,,54000000.000,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,18000000.000,16000000.000,10200000.000,-35000000.000,6000000.000,13300000.000,8800000.000,-20800000.000,10500000.000,8100000.000,8000000.000,-19600000.000,4700000.000,9900000.000,9700000.000,-15700000.000,10900000.000,12600000.000,,,8600000.000,6500000.000,4300000.000,-11600000.000,6700000.000
AssetImpairmentCharges,,,,,,,,,14000000.000,,,,12000000.000,,,,78000000.000,,,,67000000.000,,,,80000000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,2000000.000,,,,,,,,1000000.000,1000000.000,6000000.000,0.000,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,,,,,,22000000.000,,,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,,,,,211000000.000,,,,186000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-393000000.000,,,,-122000000.000,,,,-1716000000.000,,,,-242000000.000,,,,204000000.000,,,,-532000000.000,,,,-434000000.000
CommonStockDividendsPerShareDeclared,0.290,0.290,0.290,0.290,0.290,0.290,0.290,0.130,0.130,0.130,0.140,0.140,0.140,0.140,0.150,0.150,0.150,0.150,0.170,0.170,0.170,0.170,0.190,0.190,0.190
ComprehensiveIncomeNetOfTax,1945000000.000,1716000000.000,-1938000000.000,-943000000.000,2208000000.000,-413000000.000,777000000.000,152000000.000,-153000000.000,-212000000.000,1888000000.000,2169000000.000,-64000000.000,978000000.000,-925000000.000,-2234000000.000,-1566000000.000,922000000.000,6349000000.000,-1106000000.000,1159000000.000,77000000.000,617000000.000,-1330000000.000,1188000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,15000000.000,-10000000.000,14000000.000,14000000.000,-1000000.000,1000000.000,10000000.000,10000000.000,-14000000.000,20000000.000,-15000000.000,-7000000.000,-37000000.000,30000000.000,-4000000.000,9000000.000,16000000.000,-7000000.000,-2000000.000,-14000000.000,7000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1958000000.000,1721000000.000,-1948000000.000,-941000000.000,2223000000.000,-423000000.000,791000000.000,166000000.000,-154000000.000,-211000000.000,1898000000.000,2179000000.000,-78000000.000,998000000.000,-940000000.000,-2241000000.000,-1603000000.000,952000000.000,6345000000.000,-1097000000.000,1175000000.000,70000000.000,615000000.000,-1344000000.000,1195000000.000
CostOfGoodsSold,7937000000.000,9007000000.000,8611000000.000,9795000000.000,8426000000.000,8416000000.000,8191000000.000,-3094000000.000,5502000000.000,5364000000.000,5328000000.000,5995000000.000,5437000000.000,5331000000.000,5195000000.000,5684000000.000,4821000000.000,4595000000.000,4179000000.000,4529000000.000,3920000000.000,3786000000.000,3908000000.000,4181000000.000,3889000000.000
DeferredIncomeTaxExpenseBenefit,-177000000.000,,,,-96000000.000,,,,-104000000.000,,,,-98000000.000,,,,25000000.000,,,,-53000000.000,,,,13000000.000
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,,,,,,,,,,,,,,,,,,,,,8000000.000,,
DepreciationAndAmortization,372000000.000,,,,357000000.000,,,,266000000.000,,,,262000000.000,,,,232000000.000,,,,207000000.000,,,,200000000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,,,311000000.000,,,,,,,,
DividendsCash,509000000.000,,,,515000000.000,,,,232000000.000,,,,238000000.000,,,,244000000.000,,,,266000000.000,,,,290000000.000
EarningsPerShareBasic,0.460,0.550,0.520,0.470,0.460,0.580,0.370,0.290,0.320,0.340,0.580,0.970,0.100,0.370,0.530,0.290,0.200,0.250,4.520,-0.480,0.350,0.300,0.350,0.070,0.410
EarningsPerShareDiluted,0.450,0.550,0.520,0.470,0.460,0.580,0.360,0.290,0.320,0.340,0.570,0.960,0.090,0.360,0.530,0.300,0.190,0.250,4.460,-0.460,0.350,0.290,0.350,0.060,0.410
EffectOfExchangeRateOnCashAndCashEquivalents,42000000.000,,,,56000000.000,,,,-40000000.000,,,,-27000000.000,,,,-116000000.000,,,,31000000.000,,,,32000000.000
EffectOnFutureCashFlowsAmount,,,,,560000000.000,,,,,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,-0.034,0.021,0.013,0.025,-0.220,0.124,0.165,0.069,0.266,0.190,0.045,-0.426,0.103,0.242,0.072,-0.328,0.214
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,,,,,,,,,,,,,,,,,,,,,,57000000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,,,,,,,,,,,,,,,,,,,,,,8000000.000
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,,,,,,,,,,,,,54000000.000,,,,122000000.000
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,,,,,,,,,,,,,,,,43000000.000,,,,
FiniteLivedIntangibleAssetsWeightedAverageUsefulLife,13.200,,,,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,230000000.000,,,,,,,,,,,,,,,,,,,,,,,,
GainLossFromComponentsExcludedFromAssessmentOfCashFlowHedgeEffectivenessNet,,,,,130000000.000,,,,,,,,,,,,-34000000.000,,,,-97000000.000,,,,
GainLossOnSaleOfAccountsReceivable,,,,,,,,,,,,,,,,,,,,,-1000000.000,-1000000.000,-2000000.000,,
GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,13000000.000,7122000000.000,,,,,,
GainOnPurchaseOfBusiness,,,,,,,,,22000000.000,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,-492000000.000,,,,-708000000.000,,,,,,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,180000000.000,,,,,,,,19000000.000,,,,,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,239000000.000
GoodwillImpairmentLoss,,,,,,,,,,,,,,,,,,,,,0.000,,,,
GoodwillOtherChanges,,,,,,,,,4000000.000,,,,,,,,,,,,,,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,,,,,,-76000000.000,,,,
GoodwillTranslationAdjustments,,,,,643000000.000,,,,-425000000.000,,,,-189000000.000,,,,-1052000000.000,,,,389000000.000,,,,
GrossProfit,4636000000.000,4871000000.000,4615000000.000,4893000000.000,4667000000.000,4870000000.000,4718000000.000,-1179000000.000,3242000000.000,3231000000.000,3144000000.000,3493000000.000,3204000000.000,3105000000.000,3142000000.000,3146000000.000,2941000000.000,3066000000.000,2670000000.000,2835000000.000,2535000000.000,2516000000.000,2488000000.000,2589000000.000,2525000000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,20000000.000,,,,,,,,,,,,,,,,14000000.000,,,,
