,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,181000.000,79000.000,,
AllowanceForDoubtfulAccountsReceivableChargeOffs,,0.000,0.000,,,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,0.000,0.000,0.000,90000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,0.000,0.000,93000.000
AmortizationOfFinancingCosts,,,,,,272000.000
AmortizationOfIntangibleAssets,250421.000,250000.000,250000.000,471000.000,1883000.000,1880000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1173180.000,1226360.000,1598191.000,1376437.000,1348437.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,11549000.000
CashAcquiredFromAcquisition,,,,107000.000,107000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-935956.000,2834000.000,-1900000.000,898000.000,10117000.000,-10234000.000
CashFlowHedgeGainLossReclassifiedToOtherIncomeNet,,-359000.000,-301000.000,,,
ComprehensiveIncomeNetOfTax,,168000.000,214000.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,11566000.000,19712000.000,15937000.000,18598000.000,19428000.000
CostOfGoodsAndServicesSold,173600205.000,192100000.000,201064000.000,243900000.000,182607000.000,172497000.000
CostOfGoodsSold,2744256.000,,,,,
CostOfGoodsSoldAmortization,,19268.000,38232.000,84269.000,84269.000,98000.000
CostOfGoodsSoldDepreciation,,3053000.000,3518000.000,4645000.000,8335000.000,9016000.000
CurrentFederalTaxExpenseBenefit,,4821000.000,6748000.000,8756000.000,4062000.000,1691000.000
CurrentStateAndLocalTaxExpenseBenefit,,199000.000,233000.000,296000.000,285000.000,18000.000
DeferredCompensationArrangementWithIndividualEmployerContribution,,518000.000,554000.000,641000.000,1116000.000,1195000.000
DeferredFederalIncomeTaxExpenseBenefit,,882000.000,1173000.000,-1893000.000,5367000.000,8645000.000
DeferredIncomeTaxExpenseBenefit,859644.000,889000.000,1495000.000,-1903000.000,5567000.000,8697000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,2000.000,-7000.000,-12000.000,50000.000,150000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.060,0.060,0.060,0.060,0.060
Depreciation,3219782.000,3573000.000,4039000.000,5205000.000,7177000.000,7896000.000
DepreciationDepletionAndAmortization,,,,5205000.000,9060000.000,9777000.000
DepreciationNonproduction,475526.000,520000.000,521000.000,560000.000,725000.000,761000.000
DerivativeGainLossOnDerivativeNet,,,,-378000.000,0.000,0.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,378000.000,
EarningsPerShareBasic,0.350,0.470,0.810,0.640,0.760,0.800
EarningsPerShareDiluted,0.350,0.460,0.790,0.630,0.740,0.780
EffectiveIncomeTaxRateContinuingOperations,,0.350,0.350,0.350,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350
EnvironmentalRemediationExpense,,404000.000,386000.000,414000.000,604000.000,622000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,3356000.000,,,
GeneralAndAdministrativeExpense,12252584.000,13302000.000,15193000.000,20261000.000,23328000.000,20434000.000
GoodwillAcquiredDuringPeriod,,,,21750000.000,,
GoodwillPurchaseAccountingAdjustments,,,,,48000.000,
GrossProfit,25916319.000,30758000.000,35163000.000,45743000.000,59369000.000,39902000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,12557222.000,17302000.000,27645000.000,22718000.000,28362000.000,29932000.000
IncomeLossFromEquityMethodInvestments,0.000,866000.000,4703000.000,-1072000.000,-5325000.000,-1479000.000
IncomeTaxExpenseBenefit,4126908.000,5904000.000,8147000.000,7147000.000,9764000.000,10504000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-34000.000,-1023000.000,-71000.000,0.000,0.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,6056000.000,9675000.000,7952000.000,9927000.000,10476000.000
IncomeTaxReconciliationOtherAdjustments,,-250000.000,-644000.000,-915000.000,-393000.000,-257000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,0.000,0.000,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,132000.000,139000.000,181000.000,230000.000,285000.000
IncomeTaxesPaidNet,-3044810.000,-6650000.000,-6006000.000,-8959000.000,11428000.000,-1630000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,4246165.000,193000.000,1415000.000,1836000.000,-2399000.000,3168000.000
IncreaseDecreaseInAccountsReceivable,12040842.000,-7396000.000,6267000.000,3380000.000,-8797000.000,2809000.000
IncreaseDecreaseInDerivativeAssets,0.000,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,-216461.000,1182000.000,-611000.000,-137000.000,7238000.000,-3689000.000
IncreaseDecreaseInInterestPayableNet,-4668.000,-20000.000,6000.000,,,
IncreaseDecreaseInInventories,3539082.000,384000.000,2223000.000,-2587000.000,2989000.000,2067000.000
IncreaseDecreaseInNotesReceivableCurrent,-35111.000,56000.000,871000.000,,,
IncreaseDecreaseInOtherOperatingAssets,,,,1024000.000,-274000.000,0.000
IncreaseDecreaseInOtherOperatingLiabilities,1628002.000,353000.000,3048000.000,90000.000,2151000.000,-174000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-108222.000,940000.000,325000.000,337000.000,-935000.000,1022000.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,,141000.000,310000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,664000.000,630000.000,708.000,670000.000,388000.000
InterestCostsIncurredCapitalized,,,,,141000.000,450000.000
InterestExpense,1113292.000,547000.000,520000.000,1042000.000,2217000.000,1985000.000
