,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2014-03-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,261.000,,
AmortizationOfFinancingCosts,,,,,,,,,,,,,1163.000,,
AssetRetirementObligationAccretionExpense,,,982.000,,,,1056.000,1135.000,1221.000,,,,1297.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-142891.000,,,,-68593.000,-4999.000,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,-255306.000,,,,-74323.000,,
ConversionOfStockAmountIssued1,,,,,,,,44.000,,,,,,,
CostsOfMetalsSold,,,,,,,,,,,88831.000,,25826.000,11143.000,15279.000
DepreciationAndAmortization,,,,,,,8974.000,8975.000,7732.000,,,,6763.000,,
DepreciationExpense,,,9341.000,,,,,,,,,,,,
DerivativeLossOnDerivative,-0.000,-0.000,,,,,,,,,,,,,
EarningsPerShareBasic,-0.020,0.000,-0.020,0.010,0.000,,-0.190,-0.020,,-0.020,-0.010,,-0.010,-0.010,0.000
EarningsPerShareBasicAndDiluted,,,,,,,,,-0.020,,,,,,
EarningsPerShareDiluted,,,,0.010,0.000,,,,,,,,,,0.000
ExplorationCosts,174568.000,151197.000,264829.000,263036.000,298202.000,266661.000,217511.000,148631.000,323866.000,257932.000,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,-55806.000,-112297.000,139979.000
GeneralAndAdministrativeExpense,30396.000,48604.000,35565.000,50050.000,42637.000,44782.000,32899.000,51929.000,38909.000,39685.000,25299.000,29153.000,29691.000,39688.000,27682.000
GrossProfit,,,,,,,71515.000,35405.000,-195800.000,-257932.000,-34316.000,-26786.000,-25826.000,-11143.000,-15279.000
IncomeTaxesPaid,,,0.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,24155.000,,,,-57680.000,,-22708.000,,,,-12619.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,-13910.000,9176.000,,,,12372.000,,
IncreaseDecreaseInAccountsReceivable,,,0.000,,,,16779.000,-4058.000,-74583.000,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,59472.000,,,,7175.000,18692.000,,,,,,,
IncreaseDecreaseInAccruedSalaries,,,,,,,,,,,,,12500.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,0.000,,,,-9284.000,,,,,,-17305.000,,
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,-11250.000,,
InterestExpense,83825.000,57286.000,57429.000,57739.000,-0.000,21692.000,831.000,1902.000,469.000,317.000,,,,,
InterestIncomeExpenseNonoperatingNet,,,,,,,,,,,-396.000,,-7620.000,-22105.000,-10085.000
InterestPaid,,,300.000,,,,300.000,300.000,471.000,,,,11549.000,,
InvestmentIncomeInterest,,,,,,,2.000,2.000,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,14663.000,183593.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,-3107.000,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,-3107.000,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,42907.000,-29903.000,,,,11250.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,42907.000,-29903.000,,,,11250.000,,
NetCashProvidedByUsedInOperatingActivities,,,-142891.000,,,,-68593.000,-44799.000,-225403.000,,,,-85573.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-142891.000,,,,-68593.000,-44799.000,-225403.000,,,,-85573.000,,
NetIncomeLoss,-350949.000,41050.000,-310849.000,133457.000,76404.000,-2609418.000,-2806276.000,,,,-120854.000,,-180421.000,-232823.000,36780.000
NonoperatingIncomeExpense,,,,,,,,,,,,,-63426.000,134402.000,129894.000
OfficersCompensation,37500.000,37500.000,37500.000,37500.000,37500.000,37500.000,,,,,,,,,
OperatingExpenses,417910.000,265950.000,447321.000,467182.000,617819.000,,120962.000,289972.000,99138.000,103382.000,86142.000,81299.000,91169.000,87278.000,77835.000
OperatingIncomeLoss,-267124.000,98336.000,-253428.000,191196.000,97171.000,-261279.000,-49447.000,-254567.000,-294938.000,-361314.000,-120458.000,-108085.000,-116995.000,-98421.000,-93114.000
OtherInterestAndDividendIncome,0.000,0.000,8.000,0.000,-20767.000,,,,,,,,,,
OtherNonoperatingIncomeExpense,-83825.000,-57286.000,-57421.000,-57739.000,-20767.000,-2348139.000,-2756829.000,-1900.000,,,,,,,
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,,,,,,3107.000,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,29903.000,,,,,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,,,,,,,42907.000,,,,,,,
ProfessionalFees,169957.000,10804.000,99146.000,80946.000,201990.000,64026.000,50563.000,200543.000,22729.000,26197.000,23343.000,14646.000,23978.000,10090.000,12653.000
ProfitLoss,,,,,,,,-256467.000,-295407.000,-361631.000,,,,,
RevenueMineralSales,150786.000,364286.000,193893.000,658378.000,714990.000,158963.000,289026.000,184036.000,128066.000,,54515.000,,,,
RoyaltyExpense,5489.000,17845.000,10281.000,35650.000,37490.000,7273.000,,,,,,,,,
SalariesWagesAndOfficersCompensation,,,,,,,37500.000,37500.000,37500.000,37500.000,37500.000,37500.000,37500.000,37500.000,37500.000
ShareBasedCompensation,,,74008.000,,,,,0.000,,,,,,,
StockIssued1,,,,,,,,36500.000,,,,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,,-2756000.000,,,,,,,,
StockRepurchasedAndRetiredDuringPeriodShares,,,,,,,5000.000,,,,,,,,
UnrealizedGainLossOnDerivatives,,,0.000,,,,,,,,,,,,
UnrealizedGainLossOnSecurities,0.000,0.000,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,18978603.000,19038929.000,,,,,,,,,,19921528.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,19165152.000,,,,,19121528.000,
WeightedAverageNumberOfSharesOutstandingBasic,15509394.000,15472777.000,16344603.000,16344603.000,16554929.000,,14816023.000,15197796.000,,19165152.000,19165152.000,,19165152.000,,19121528.000
