,2015-12-31,2016-12-31
AllocatedShareBasedCompensationExpense,,3000000.000
AmortizationOfIntangibleAssets,,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,181869.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2000000.000,9000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-146000000.000,-145000000.000
CostOfGoodsSold,1894000000.000,1845000000.000
CurrentIncomeTaxExpenseBenefit,19000000.000,35000000.000
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,8000000.000,2000000.000
DeferredIncomeTaxExpenseBenefit,-6000000.000,-17000000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,0.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,4000000.000
DefinedBenefitPlanOtherCosts,8000000.000,-15000000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,0.050
Depreciation,0.000,0.000
DepreciationAmortizationAndAccretionNet,0.000,
EarningsPerShareBasic,-1.730,-3.390
EarningsPerShareDiluted,-1.730,-3.390
EffectOfExchangeRateOnCashAndCashEquivalents,-8000000.000,-2000000.000
ForeignCurrencyTransactionGainLossBeforeTax,,0.000
GainsLossesOnExtinguishmentOfDebt,-7000000.000,-9000000.000
GoodwillForeignCurrencyTranslationGainLoss,,0.000
GoodwillTranslationAdjustments,-7000000.000,
GrossProfit,395000000.000,388000000.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,-85000000.000,-164000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-92000000.000,-118000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,20000000.000,-28000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-72000000.000,-146000000.000
IncomeLossFromEquityMethodInvestments,2000000.000,1000000.000
IncomeTaxExpenseBenefit,13000000.000,18000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-25000000.000,-50000000.000
IncomeTaxReconciliationOtherAdjustments,3000000.000,-1000000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,0.000,0.000
IncreaseDecreaseInRestrictedCash,0.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000,0.000
InterestExpense,79000000.000,76000000.000
InterestIncomeExpenseNet,-79000000.000,76000000.000
InterestPaidCapitalized,1000000.000,2000000.000
LeaseAndRentalExpense,,15000000.000
NetCashProvidedByUsedInFinancingActivities,-10000000.000,-16000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-10000000.000,-16000000.000
NetCashProvidedByUsedInInvestingActivities,-116000000.000,-118000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-116000000.000,-118000000.000
NetCashProvidedByUsedInOperatingActivities,128000000.000,142000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,128000000.000,142000000.000
NetIncomeLoss,-83000000.000,
NonoperatingIncomeExpense,-3000000.000,7000000.000
OperatingIncomeLoss,11000000.000,-84000000.000
OtherComprehensiveIncomeLossNetOfTax,-64000000.000,16000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,-1000000.000
OtherDepreciationAndAmortization,153000000.000,-185000000.000
OtherOperatingIncome,-2000000.000,-19000000.000
PaymentsOfFinancingCosts,0.000,0.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,3000000.000,3000000.000
PaymentsToAcquireIntangibleAssets,3000000.000,2000000.000
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,0.000,
PaymentsToAcquireProductiveAssets,111000000.000,123000000.000
PaymentsToAcquirePropertyPlantAndEquipment,114000000.000,115000000.000
ProceedsFromContributedCapital,0.000,
ProceedsFromContributionsFromAffiliates,0.000,0.000
ProceedsFromIssuanceOfCommonStock,,0.000
ProceedsFromIssuanceOfLongTermDebt,0.000,
ProceedsFromOtherEquity,1000000.000,0.000
ProceedsFromRepaymentsOfShortTermDebt,-1000000.000,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,2000000.000,1000000.000
ProfitLoss,-83000000.000,-163000000.000
ReorganizationItems,8000000.000,2000000.000
RepaymentsOfLongTermDebt,10000000.000,16000000.000
ResearchAndDevelopmentExpense,65000000.000,64000000.000
RestructuringCharges,32000000.000,42000000.000
RestructuringReserveAcceleratedDepreciation,,35.000
Revenues,2287000000.000,2214000000.000
SalesRevenueNet,2289000000.000,2233000000.000
SellingGeneralAndAdministrativeExpense,285000000.000,347000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation,1000000.000,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,4000000.000,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,-9000000.000,
ValuationAllowancesAndReservesDeductions,,-5.000
ValuationAllowancesAndReservesPeriodIncreaseDecrease,,70.000
WeightedAverageNumberOfDilutedSharesOutstanding,48015685.000,48050048.000
WeightedAverageNumberOfSharesOutstandingBasic,48015685.000,48050048.000
