,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsAndNotesReceivableNet,1829000.000,2582000.000,4174000.000,3588000.000,2995000.000,4270000.000,5376000.000,3486000.000,2798000.000,3500000.000,5117000.000,3746000.000,3205000.000,4404000.000,5794000.000,5772000.000,4080000.000
AccountsPayableAndOtherAccruedLiabilities,20762000.000,24511000.000,21080000.000,17784000.000,15847000.000,18798000.000,25319000.000,22061000.000,22016000.000,25893000.000,21700000.000,23964000.000,29110000.000,40821000.000,34338000.000,37920000.000,35146000.000
AccumulatedDistributionsInExcessOfNetIncome,1818000.000,3555000.000,3277000.000,2839000.000,2471000.000,1970000.000,1414000.000,1118000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-748000.000,-1089000.000,-811000.000,-807000.000,-608000.000,-567000.000,-572000.000,-415000.000,-267000.000,-107000.000,,,,-22000.000,168000.000,,
AdditionalPaidInCapital,334953000.000,324277000.000,319875000.000,353061000.000,346385000.000,352282000.000,459151000.000,474321000.000,477369000.000,469034000.000,460431000.000,468759000.000,618578000.000,606040000.000,597723000.000,628517000.000,625186000.000
AdditionalPaidInCapitalCommonStock,,,,,2300000.000,3200000.000,6100000.000,279000.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,635000.000,679000.000,719000.000,877000.000,920000.000,1300000.000,895000.000,458000.000,466000.000,484000.000,521000.000,936000.000,706000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,719000.000,,,,895000.000,,,,521000.000,,
Assets,632709000.000,674374000.000,687671000.000,788158000.000,820544000.000,827234000.000,1079254000.000,1102841000.000,1098006000.000,1202122000.000,1218821000.000,1215698000.000,1391495000.000,1394427000.000,1647137000.000,1646878000.000,1644333000.000
AssetsNoncurrent,,,,,,5100000.000,5100000.000,,,5100000.000,,,,,,,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,41000.000,185000.000,,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,63000.000,14000.000,,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,6266000.000,4968000.000,,,,,,,,10455000.000,10512000.000,,
AvailableForSaleSecuritiesEquitySecurities,,,,,6461000.000,5133000.000,,,,,,,,10433000.000,10683000.000,,
