,2011-08-31,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29
AdvertisingExpense,,,,,,2025103.000,928946.000,781812.000,2212792.000,1038900.000,2051346.000,1440512.000,1624293.000,948957.000,1500875.000,836373.000,237869.000,316906.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,34744.000,23897.000,23897.000,-15140.000,70488.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,48547.000,,,,0.000
AmortizationOfFinancingCosts,,,,,,,,,,,,,,332864.000,,,,31566.000
AmortizationOfIntangibleAssets,,,,116.000,,5116.000,5115.000,5115.000,5116.000,5110.000,5110.000,5110.000,1775.000,97.000,97.000,97.000,97.000,98.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,312000.000,,,,404000.000
CapitalLeaseObligationsIncurred,,,,,,,,,,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2805145.000,,,,-3534573.000,,,,-467894.000,,,,25096.000,,,,-188208.000
CommonStockDividendsPerShareDeclared,0.070,0.070,,,,0.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,316977.000,252905.000,282469.000,425637.000,-345841.000,-965986.000,-119639.000,-795263.000,-4165229.000,-1329474.000,-4112379.000,571316.000,-4111310.000,57608.000,-1586718.000,49889.000,-1764990.000,
CooperativeAdvertisingAmount,,,,1769423.000,,,,,,,,,,,,,,
CostOfGoodsAndServicesSold,5130071.000,6008346.000,6319109.000,5736175.000,5155421.000,5530303.000,5504363.000,5060168.000,6182324.000,4306641.000,5338683.000,4069779.000,-84877.000,2318485.000,2920313.000,2704117.000,2502454.000,1814794.000
CostsAndExpenses,11531132.000,13533801.000,14208719.000,13297091.000,11792082.000,13472769.000,11460990.000,10916152.000,12776458.000,9164563.000,11404489.000,8305655.000,6214478.000,6823896.000,7887381.000,6800711.000,8126508.000,4343282.000
CurrentFederalTaxExpenseBenefit,,,,106764.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000
CurrentStateAndLocalTaxExpenseBenefit,,,,63463.000,,552.000,22559.000,70490.000,-331.000,1200.000,2800.000,2000.000,,2000.000,2027.000,-9165.000,,2367.000
DeferredIncomeTaxExpenseBenefit,,51955.000,,107142.000,,-658282.000,-64501.000,-458839.000,-2491382.000,-722993.000,-975733.000,-116105.000,-3527292.000,38988.000,-904500.000,142554.000,-860483.000,129855.000
DeferredOtherTaxExpenseBenefit,,,,,,-28895.000,21755.000,-1387.000,94580.000,54083.000,,,,,,,,
Depreciation,,,,52378.000,,66827.000,78263.000,77762.000,80898.000,81389.000,81414.000,78903.000,61597.000,57305.000,47483.000,23745.000,22329.000,19945.000
DepreciationDepletionAndAmortization,,56877.000,,,,71943.000,,,,86498.000,,,,57402.000,,,,20043.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,-2458192.000,887221.000,,0.000,190274.000,-125191.000,-52662.000,-5571.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,-3883058.000,1395662.000,,0.000,286908.000,-198402.000,-70012.000,-9096.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,,,-0.350,0.130,,0.000,0.030,-0.020,-0.010,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,,,-0.350,0.130,,0.000,0.030,-0.020,-0.010,0.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,-1424866.000,508441.000,,0.000,96634.000,-73211.000,-17350.000,-3525.000
EarningsPerShareBasic,0.060,0.010,0.040,0.060,-0.040,-0.140,-0.020,-0.110,-0.610,-0.180,-0.590,0.100,-0.590,0.010,-0.220,0.000,-0.250,0.030
EarningsPerShareDiluted,0.060,0.010,0.040,0.060,-0.040,-0.140,-0.020,-0.110,-0.610,-0.180,-0.590,0.100,-0.590,0.010,-0.220,0.000,-0.250,0.030
EffectiveIncomeTaxRateContinuingOperations,,,,,,0.393,0.211,0.329,-0.567,0.368,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.340,,,,,,0.340,,,,,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,,,,,,,-0.001,,,,,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,,,-0.011,,0.024,-0.158,-0.040,0.171,,,,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,0.064,,0.029,0.029,0.029,-0.058,0.029,,,,,,,,
EffectiveIncomeTaxRateReconciliationTaxCredits,,,,0.393,,0.340,0.340,0.340,-0.680,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,146025.000,,,,,,,,
GainLossOnSaleOfSecuritiesNet,,-3548.000,,126087.000,,0.000,0.000,0.000,-4518.000,146528.000,-503.000,201465.000,0.000,0.000,0.000,0.000,0.000,
IncomeLossFromContinuingOperations,,,,,,,,,,,-1678514.000,-199110.000,,57608.000,-1776992.000,175080.000,-1712328.000,208940.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,697856.000,154446.000,501753.000,706116.000,-418333.000,-1673120.000,-198778.000,-1181241.000,-6719843.000,-1961358.000,-2651447.000,-313215.000,415380.000,98596.000,-2679465.000,308469.000,-2576541.000,341162.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,-0.240,-0.030,,0.010,-0.250,0.020,-0.240,0.030
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,-0.240,-0.030,,0.010,-0.250,0.020,-0.240,0.030
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,,,,,,,669.000,,,,0.000,,,,
IncomeTaxExpenseBenefit,298562.000,66912.000,199653.000,277369.000,-65404.000,-657730.000,-41942.000,-388349.000,-2491713.000,-721793.000,-972933.000,-114105.000,101619.000,40988.000,-902473.000,133389.000,-864213.000,132222.000
IncomeTaxExpenseBenefitContinuingOperations,,,,277369.000,,-657730.000,-41942.000,-388349.000,,,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,240079.000,,-568861.000,-67585.000,-401622.000,-2284746.000,-666862.000,,,,,,,,
IncomeTaxReconciliationNondeductibleExpense,,,,,,,,,,1948.000,,,,,,,,
IncomeTaxReconciliationNondeductibleExpenseOther,,,,-7901.000,,-40349.000,31408.000,47529.000,-12092.000,,,,,,,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,45191.000,,-48520.000,-5765.000,-34256.000,-194875.000,-56879.000,,,,,,,,
IncomeTaxesPaidNet,,25869.000,,,,-39700.000,,,,500.000,,,,900.000,,,,6146.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,1569225.000,,,,-197591.000,,,,385381.000,,,,-1390335.000,,,,-948904.000
IncreaseDecreaseInAccountsReceivable,,2429710.000,,,,1222109.000,,,,-235537.000,,,,975806.000,,,,191680.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-23253.000,,,,-9440.000,,,,0.000,,,,,,,,
IncreaseDecreaseInInsuranceSettlementsReceivable,,,,,,-800000.000,,,,0.000,,,,,,,,
